V4	Fisher_dis2_11_r1_pr_counts	Fisher_dis2_11_r1gb_counts	Fisher_dis2_11_r1term_counts	Fisher_dis2_11_r1pr_map	Fisher_dis2_11_r1gb_map	Fisher_dis2_11_r1term_map	Fisher_dis2_11_r1pr_density	Fisher_dis2_11_r1pr_densityRPKM	Fisher_dis2_11_r1gb_density	Fisher_dis2_11_r1gb_densityRPKM	Fisher_dis2_11_r1pause_index_CI_low	Fisher_dis2_11_r1pause_index_CI_high	Fisher_dis2_11_r1pause_index_scaled	Fisher_dis2_11_r1pause_index_CI_low_scaled	Fisher_dis2_11_r1pause_index_CI_high_scaled	Fisher_dis2_11_r1_ExpPR	Fisher_dis2_11_r1_ExpGB	Fisher_dis2_11_r1Fexact_Pval
SPAC3F10.04	176	298	4	100	3680	300	1.76	456.789883142247	0.0809782608695652	21.0170740452677	0.488069948974887	0.714520587664238	21.7342281879195	17.9609741222758	26.2943576260439	20	256	1.87762938610013e-105
SPAC3F10.05c	10	486	183	100	1154	300	0.1	25.9539706330822	0.421143847487002	109.303550499809	0.0103841677308098	0.0394949676260846	0.237448559670782	0.119833295613545	0.455771926405016	32	78	1
SPAC3F10.06c	5	256	33	100	1454	300	0.05	12.9769853165411	0.176066024759285	45.69612436086	0.00712426245108232	0.0489438273738885	0.283984375	0.103586776038737	0.711643250016339	15	90	1
SPAC3F10.07c	4	28	14	100	374	300	0.04	10.3815882532329	0.0748663101604278	19.4307801531097	0.0425552322368373	0.427130257209975	0.534285714285714	0.159156568565772	1.59746716196531	7	97	1
SPAC3F10.08c	9	94	33	100	954	300	0.09	23.358573569774	0.0985324947589098	25.5730947537708	0.0451972903791	0.195723000960407	0.913404255319149	0.431182150216614	1.86719742916228	9	100	1
SPAC3F10.09	2	279	188	100	1839	300	0.02	5.19079412661645	0.151712887438825	39.3755182524739	0.00123527988670749	0.0291015933044178	0.131827956989247	0.0227167971165508	0.535178300868244	13	89	1
SPAC3F10.10c	4	281	31	100	2737	300	0.04	10.3815882532329	0.102667153818049	26.6462029517578	0.0045258435577651	0.0394815460868069	0.389608540925267	0.123872338176031	1.0806099163959	9	95	1
SPAC3F10.11c	11	1060	48	100	4477	300	0.11	28.5493676963905	0.236765691311146	61.4500979921089	0.00543999749335072	0.0192547962986854	0.464594339622642	0.243548687777312	0.862037230292147	21	90	1
SPAC3F10.12c	4	160	19	100	1359	300	0.04	10.3815882532329	0.117733627667403	30.55655115006	0.0079037531117274	0.0697837984325306	0.33975	0.107412004788375	0.94836182069809	10	94	1
SPAC3F10.13	65	772	52	100	2456	300	0.65	168.700809115035	0.314332247557003	81.581699221252	0.0648086140591377	0.10918563912425	2.06787564766839	1.59169956129242	2.68159929689158	39	126	0.0843891637303894
SPAC3F10.15c	44	265	3	100	3603	300	0.44	114.197470785562	0.0735498195947821	19.0890985783147	0.11906484955923	0.230822743333512	5.98233962264151	4.28990652961908	8.31654344230645	9	135	8.32932748210358e-13
SPAC3F10.16c	4	803	119	100	1951	300	0.04	10.3815882532329	0.411583803177858	106.822339407304	0.00159151806112436	0.013740209162211	0.0971855541718556	0.0310505173725362	0.268071480754736	30	74	1
SPAC3F10.17	8	430	93	100	1556	300	0.08	20.7631765064658	0.276349614395887	71.7236977649445	0.00859041576280337	0.038539262788702	0.289488372093023	0.133666869269221	0.599670928992204	23	85	1
SPAC3F10.18c	141	18	178	100	81	300	1.41	365.950985926459	0.222222222222222	57.6754902957383	4.69879667811814	13.2206499644095	6.345	3.80602530927569	10.7087264711717	43	198	2.27288044614588e-08
SPAC3F10.19	41	295	83	100	1142	300	0.41	106.411279595637	0.258318739054291	67.0439696738989	0.0988338622195629	0.194753025409431	1.58718644067797	1.12868270654741	2.2240795501757	28	113	1
SPAC3G6.01	25	1668	123	100	4889	300	0.25	64.8849265827056	0.341174064225813	88.5482164368606	0.00987964767119238	0.0225557426358132	0.732763788968825	0.483015974644595	1.10275025746491	31	94	1
SPAC3G6.02	37	98	91	100	545	300	0.37	96.0296913424042	0.179816513761468	46.6695251750836	0.254032279396674	0.559289566769882	2.05765306122449	1.38447592271187	3.04812813889585	20	117	1
SPAC3G6.03c	1	156	68	100	1656	300	0.01	2.59539706330822	0.0942028985507246	24.4493926253673	0.000332685341111703	0.0420203928819176	0.106153846153846	0.00550926924880981	0.695857706124556	8	93	1
SPAC3G6.04	8	173	26	100	1185	300	0.08	20.7631765064658	0.145991561181435	37.8906069158078	0.0211336334199663	0.0968460217570691	0.547976878612717	0.2504335560266	1.14762535782127	13	95	1
SPAC3G6.05	49	279	73	100	1390	300	0.49	127.174456102103	0.200719424460432	52.0946604793521	0.128074145409092	0.240204894498331	2.44121863799283	1.78023062118638	3.3388480335268	24	125	0.0235497902990842
SPAC3G6.06c	1	159	76	100	1636	300	0.01	2.59539706330822	0.0971882640586797	25.2242135125921	0.000326443802447461	0.0412203829508322	0.102893081761006	0.00534062060804047	0.674365465075615	8	93	1
SPAC3G6.07	0	0	3	100	474	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC3G6.08	2	51	13	100	756	300	0.02	5.19079412661645	0.0674603174603175	17.5086309826348	0.00660646829335149	0.16389065168521	0.296470588235294	0.0499449002977372	1.23901332674019	6	96	1
SPAC3G6.09c	59	629	104	100	2659	300	0.59	153.128426735185	0.236555095900715	61.395440121131	0.0711474660437024	0.123404245209708	2.49413354531002	1.89181112210205	3.28131888012613	30	129	0.00136606342903887
SPAC3G6.10c	16	252	135	100	645	300	0.16	41.5263530129316	0.390697674418605	101.40155968274	0.0369572406923307	0.107420252943715	0.40952380952381	0.238374202465533	0.692860631486963	32	84	1
SPAC3G6.11	15	234	3	100	3496	300	0.15	38.9309559496233	0.0669336384439359	17.3719368653926	0.0366015243843152	0.110388201411276	2.24102564102564	1.27958929247566	3.8591715213382	7	108	1
SPAC3G6.13c	218	138	415	100	197	300	2.18	565.796559801193	0.700507614213198	181.809540475398	1.26954852916481	1.9662165540818	3.11202898550725	2.50101060245468	3.87344661154114	130	188	9.26726706710445e-09
SPAC3G9.01	9	111	21	100	1697	300	0.09	23.358573569774	0.0654095462581025	16.9763744270603	0.0384667140598839	0.164866643232827	1.37594594594595	0.65278013759623	2.79778693566108	6	103	1
SPAC3G9.02	4	78	4	100	695	300	0.04	10.3815882532329	0.112230215827338	29.1281972572721	0.0159933198758557	0.14538413260974	0.356410256410256	0.111153573137197	1.0104197216377	10	94	1
SPAC3G9.03	54	173	105	100	456	300	0.54	140.151441418644	0.379385964912281	98.465721919369	0.227225705709595	0.427926116757886	1.42335260115607	1.03614921803576	1.95134309241596	42	112	1
SPAC3G9.04	15	160	85	100	632	300	0.15	38.9309559496233	0.253164556962025	65.7062547672968	0.0531127967639372	0.162760025948579	0.5925	0.335672875548083	1.02864336399502	23	92	1
SPAC3G9.05	14	423	284	100	2529	300	0.14	36.3355588863151	0.167259786476868	43.4105558631625	0.0186610944090993	0.0575920426047118	0.837021276595745	0.471939077606122	1.45650275747316	16	98	1
SPAC3G9.06	60	312	100	100	1633	300	0.6	155.723823798493	0.191059399877526	49.5875005359562	0.144427831979129	0.255572016329692	3.14038461538462	2.35850649621918	4.17349102666387	25	135	2.49365578989551e-06
SPAC3G9.07c	5	223	57	100	1670	300	0.05	12.9769853165411	0.133532934131737	34.6570985100439	0.00816738657438233	0.0562712336508104	0.374439461883408	0.136395355792185	0.939729601968534	12	93	1
SPAC3G9.08	2	129	20	100	1255	300	0.02	5.19079412661645	0.102788844621514	26.6777865471523	0.00265583200912797	0.0634183191260096	0.194573643410853	0.0333306917145561	0.795899905031421	9	93	1
SPAC3G9.09c	25	263	75	100	1072	300	0.25	64.8849265827056	0.245335820895522	63.6743869076551	0.0616395319992246	0.145471418063856	1.01901140684411	0.660775783031687	1.55945360164454	24	101	1
SPAC3G9.10c	3	78	13	100	1111	300	0.03	7.78619118992467	0.0702070207020702	18.2215095353773	0.0097073997032946	0.12593283491389	0.427307692307692	0.107849210703603	1.39911379589332	6	97	1
SPAC3G9.11c	1	91	21	100	2235	300	0.01	2.59539706330822	0.0407158836689038	10.5673884904272	0.00056797661169591	0.0725111570356842	0.245604395604396	0.0126942772714036	1.62062435974754	3	98	1
SPAC3G9.12	3	399	53	100	5106	300	0.03	7.78619118992467	0.0781433607520564	20.2813049012922	0.0019330376232895	0.0240878973913989	0.38390977443609	0.0987009010451618	1.22992804080483	7	96	1
SPAC3G9.13c	2	333	1	100	6574	300	0.02	5.19079412661645	0.0506540918770916	13.1467481302348	0.00103582483712375	0.0243567038450003	0.394834834834835	0.0680951247925151	1.60120971077032	4	98	1
SPAC3G9.14	15	1734	125	100	3277	300	0.15	38.9309559496233	0.529142508391822	137.333491235168	0.0050136167102691	0.0146681865698141	0.283477508650519	0.164296219595518	0.480676473892807	39	76	1
SPAC3G9.15c	39	247	117	100	532	300	0.39	101.220485469021	0.464285714285714	120.50057793931	0.110947382692271	0.223865469497016	0.84	0.590240075922882	1.19096429772413	44	95	1
SPAC3G9.16c	25	77	96	100	406	300	0.25	64.8849265827056	0.189655172413793	49.2230477523973	0.201481633385039	0.519906595559657	1.31818181818182	0.818015431543257	2.11082077797221	19	106	1
SPAC3G9.17	7	43	25	100	335	300	0.07	18.1677794431576	0.128358208955224	33.3140518573891	0.0669740570853941	0.376583309002923	0.545348837209302	0.22436309123607	1.26155408515979	12	95	1
SPAC3H1.01c	36	197	81	100	2370	300	0.36	93.434294279096	0.0831223628691983	21.5735536485958	0.12598048182139	0.263975603899834	4.33096446700508	2.98573741916695	6.25622181242607	10	126	1.23963483198671e-06
SPAC3H1.02c	7	493	65	100	3245	300	0.07	18.1677794431576	0.151926040061633	39.430839821601	0.00618630391543726	0.0308610662062997	0.460750507099392	0.200745562055939	1.00144159839442	14	93	1
SPAC3H1.03	0	35	18	100	743	300	0	0	0.0471063257065949	12.2259619402137	0.00261349347422073	0.140450384980723	0	0.01941825651346	1.04354636040677	4	96	1
SPAC3H1.04c	12	237	49	100	1985	300	0.12	31.1447647596987	0.119395465994962	30.9878641815642	0.0270167634188902	0.0926618171264417	1.00506329113924	0.53628275386497	1.83933706995987	11	101	1
SPAC3H1.05	0	355	131	100	2058	300	0	0	0.172497570456754	44.7699687791263	0.000256189380871388	0.0135253496418296	0	0.00527237745833316	0.278351695628854	14	86	1
SPAC3H1.06c	0	555	78	100	3713	300	0	0	0.149474818206302	38.7946504211167	0.000163831898920996	0.00864339172541922	0	0.00608307840693659	0.320929134764816	13	87	1
SPAC3H1.07	31	1015	323	100	990	300	0.31	80.4573089625549	1.02525252525253	266.093739318974	0.0209907315225075	0.0441836466117316	0.302364532019704	0.207808242072825	0.437418101456143	66	65	1
SPAC3H1.08c	4	83	75	100	836	300	0.04	10.3815882532329	0.0992822966507177	25.7676981165769	0.0150537992227553	0.136377964189277	0.40289156626506	0.125849761502234	1.14011978062235	9	95	1
SPAC3H1.09c	76	1001	39	100	2366	300	0.76	197.250176811425	0.423076923076923	109.805260370733	0.0596950673038123	0.0964251458180531	1.79636363636364	1.4123852924082	2.28141895005514	52	124	1
SPAC3H1.10	0	208	104	100	2111	300	0	0	0.098531501657982	25.5728370046476	0.00043744001255742	0.0231258650787755	0	0.00923435866508714	0.48818701181295	8	92	1
SPAC3H1.11	22	4053	486	100	3878	300	0.22	57.0987353927809	1.04512635379061	271.251786941419	0.00348255244474435	0.00837805176947028	0.210500863557858	0.135053383807186	0.324900847620058	62	60	1
SPAC3H1.12c	8	742	24	100	4087	300	0.08	20.7631765064658	0.181551260092978	47.1197607285222	0.00499291206789019	0.0222645009600955	0.440646900269542	0.204060316214672	0.909950154239102	16	92	1
SPAC3H1.13	1	49	24	100	1171	300	0.01	2.59539706330822	0.0418445772843723	10.8603292999234	0.00104598122796186	0.136503271149038	0.238979591836735	0.0122484401794334	1.59845330515524	4	97	1
SPAC3H1.14	5	42	22	100	856	300	0.05	12.9769853165411	0.0490654205607477	12.7344248433347	0.0414862004069887	0.313946647192531	1.01904761904762	0.355121875483823	2.68738329996806	4	101	1
SPAC3H5.04	11	297	14	100	1865	300	0.11	28.5493676963905	0.159249329758713	41.3315242789567	0.0192516686219211	0.0693328045376592	0.690740740740741	0.359043619798828	1.29305680462734	15	96	1
SPAC3H5.05c	24	151	101	96	332	300	0.25	64.8849265827056	0.454819277108434	118.04366161432	0.100784148761625	0.248706770990694	0.549668874172185	0.348545181133953	0.860110916342816	37	83	1
SPAC3H5.06c	2	723	55	100	5087	222	0.02	5.19079412661645	0.142126990367604	36.8875973416915	0.000478189428137632	0.0111852831334796	0.140719225449516	0.0243254962093614	0.568995353000107	12	90	1
SPAC3H5.07	269	534	57	100	1157	300	2.69	698.161810029912	0.461538461538462	119.787556768072	0.433892456022362	0.584763531265573	5.82833333333333	5.02013571617873	6.76571405674268	116	253	1.13207538972687e-44
SPAC3H5.08c	20	489	108	100	3282	300	0.2	51.9079412661645	0.148994515539305	38.6699928079744	0.0254308547191951	0.0650525811642737	1.34233128834356	0.834640651883983	2.13502571381146	15	105	1
SPAC3H5.09c	24	2416	55	100	8315	300	0.24	62.2895295193974	0.290559230306675	75.4116573055041	0.00649578020289983	0.0150618001672153	0.825993377483444	0.540124123871121	1.25238868390395	27	97	1
SPAC3H5.10	42	220	197	100	448	300	0.42	109.006676658945	0.491071428571429	127.452534358886	0.135288521424138	0.268516301422391	0.855272727272727	0.60609257598014	1.20295303037231	46	96	1
SPAC3H5.11	43	491	32	100	2256	300	0.43	111.602073722254	0.217641843971631	56.4867002696958	0.0632877666513293	0.12077489099421	1.97572301425662	1.42777201565399	2.72468154082937	25	118	1
SPAC3H5.12c	32	171	278	52	627	300	0.615384615384615	159.716742357429	0.272727272727273	70.7835562720424	0.125898225219362	0.276782913597636	2.25641025641026	1.51804206177962	3.33736320818688	18	66	1
SPAC3H5.13	2	30	42	100	351	300	0.02	5.19079412661645	0.0854700854700855	22.1828808829763	0.011019937571277	0.285599406220113	0.234	0.0386799808751822	1.0024539158326	8	94	1
SPAC3H8.02	37	531	102	100	1885	300	0.37	96.0296913424042	0.281697612732095	73.1117156825818	0.0491829228163347	0.0982938052047866	1.31346516007533	0.927098095087909	1.85283822811023	30	107	1
SPAC3H8.03	25	267	42	100	1248	300	0.25	64.8849265827056	0.213942307692308	55.5265237102	0.0607334817350148	0.143250041882687	1.1685393258427	0.757953852052984	1.78776052269594	22	103	1
SPAC3H8.04	18	276	41	100	1486	300	0.18	46.717147139548	0.185733512786003	48.2052213642712	0.0392206883177004	0.107064400345887	0.969130434782609	0.582819428401028	1.59097698913988	18	100	1
SPAC3H8.05c	22	571	61	100	3425	300	0.22	57.0987353927809	0.166715328467153	43.2692473912115	0.0245381245230677	0.0599175208160575	1.31961471103327	0.840430764915069	2.05217508794997	17	105	1
SPAC3H8.06	5	475	125	100	2157	300	0.05	12.9769853165411	0.220213259156236	57.1540846115626	0.00385599854436608	0.0262545527408996	0.227052631578947	0.0831738886019764	0.566310702621204	18	87	1
SPAC3H8.07c	21	68	9	100	492	300	0.21	54.5033383294727	0.138211382113821	35.8713415253982	0.183606511190754	0.515123771555362	1.51941176470588	0.903344035058507	2.53440895605238	14	107	1
SPAC3H8.08c	15	243	27	100	1955	300	0.15	38.9309559496233	0.124296675191816	32.2599225771815	0.0352681598013609	0.106230166707463	1.20679012345679	0.689492524116605	2.07679975913089	12	103	1
SPAC3H8.09c	1	477	19	100	3230	300	0.01	2.59539706330822	0.147678018575851	38.3283095726942	0.000109226927477575	0.0136575305415459	0.0677148846960168	0.00352802975752567	0.441138236491931	12	89	1
SPAC3H8.10	62	614	126	100	1535	300	0.62	160.91461792511	0.4	103.815882532329	0.0770607864914607	0.132059529913688	1.55	1.18288307264392	2.02711378417512	46	116	1
SPAC458.02c	45	472	158	100	1582	300	0.45	116.79286784887	0.298356510745891	77.4353611808775	0.0693432145704906	0.130666503827311	1.50826271186441	1.09700965450516	2.06714409054806	33	112	1
SPAC458.03	11	488	60	100	3487	300	0.11	28.5493676963905	0.139948379696014	36.3221613677778	0.0117706254253457	0.0419939506403933	0.786004098360656	0.410441708581805	1.46432905883051	13	98	1
SPAC458.04c	2	18	29	100	1227	300	0.02	5.19079412661645	0.0146699266503667	3.80742845473089	0.017824798022405	0.495388811964686	1.36333333333333	0.218710271734909	6.0784207228067	1	101	1
SPAC458.05	21	456	88	100	2287	300	0.21	54.5033383294727	0.19938784433756	51.7490625653061	0.0289516633581658	0.0725058192906022	1.05322368421053	0.662124541001251	1.65820808717607	20	101	1
SPAC458.06	16	95	40	100	1335	300	0.16	41.5263530129316	0.0711610486891386	18.4691176789724	0.0954877364122656	0.292853717257744	2.24842105263158	1.27476128110375	3.90959712539088	7	109	1
SPAC458.07	22	121	43	100	1491	300	0.22	57.0987353927809	0.0811535881958417	21.0625784480412	0.112308161869561	0.291788160427796	2.71090909090909	1.67451469347516	4.35056147197844	9	113	1
SPAC4A8.02c	11	418	32	100	2448	300	0.11	28.5493676963905	0.170751633986928	44.3168289404754	0.0137253131648637	0.0490879958114063	0.644210526315789	0.335995666275864	1.20167413746323	16	95	1
SPAC4A8.03c	3	339	69	100	2284	300	0.03	7.78619118992467	0.148423817863398	38.5218741007657	0.00227334513660817	0.0283779134943931	0.20212389380531	0.0519232029201306	0.648151544211939	13	90	1
SPAC4A8.04	53	1408	303	100	1940	300	0.53	137.556044355336	0.725773195876289	188.366962120514	0.0283224803908336	0.0499005351568387	0.730255681818182	0.549456119582171	0.968070382042671	64	89	1
SPAC4A8.05c	70	907	30	100	6247	300	0.7	181.677794431576	0.145189691051705	37.6824897778223	0.0600424111301637	0.0990399487218377	4.8212789415656	3.75084942330132	6.1870255966532	21	149	4.90082476560695e-16
SPAC4A8.06c	49	558	131	100	1929	300	0.49	127.174456102103	0.289269051321928	75.0768046306889	0.0648260062957225	0.118620956387973	1.6939247311828	1.25049366144449	2.288198248724	33	116	1
SPAC4A8.07c	85	428	161	100	1624	300	0.85	220.608750381199	0.263546798029557	68.4008585650197	0.156248582403615	0.252142745318406	3.22523364485981	2.53747697823471	4.09479818397091	38	147	2.63410914539504e-09
SPAC4A8.08c	7	257	120	100	3126	300	0.07	18.1677794431576	0.082213691618682	21.3377173790855	0.0118053888595166	0.0595326192966391	0.851439688715953	0.369036455748488	1.86098967921294	8	99	1
SPAC4A8.09c	9	130	57	100	1573	300	0.09	23.358573569774	0.0826446280991736	21.4495625066795	0.032978310052166	0.140163085724798	1.089	0.518748817120572	2.20476533845108	8	101	1
SPAC4A8.10	10	549	21	100	2988	300	0.1	25.9539706330822	0.183734939759036	47.6865123077716	0.00919980300723199	0.0349337708291924	0.544262295081967	0.274890113856092	1.04382107237627	17	93	1
SPAC4A8.11c	49	5557	190	100	5561	300	0.49	127.174456102103	0.999280704909189	259.353020694188	0.00658430155109598	0.0117742459105589	0.490352708295843	0.366153009256447	0.65476581508618	74	75	1
SPAC4A8.12c	69	110	100	100	1171	300	0.69	179.082397368267	0.0939368061485909	24.3803310814607	0.45911440960327	0.856305841877028	7.34536363636364	5.3762297364543	10.02734140838	14	155	9.72391053102233e-21
SPAC4A8.13c	25	158	148	100	1015	300	0.25	64.8849265827056	0.155665024630542	40.4012547785911	0.10132595749959	0.245277007046723	1.60601265822785	1.02845846862084	2.48956162152424	16	109	1
SPAC4A8.14	13	258	24	100	1462	300	0.13	33.7401618230069	0.176470588235294	45.8011246466157	0.0276144053454123	0.0900222049861186	0.736666666666667	0.403722606149927	1.31612463689705	16	97	1
SPAC4A8.15c	82	159	130	100	364	300	0.82	212.822559191274	0.436813186813187	113.370366226925	0.391596285915741	0.678647556096222	1.87723270440252	1.4254104807333	2.47027710419025	55	127	1
SPAC4A8.16c	35	2249	457	100	2686	300	0.35	90.8388972157878	0.837304542069993	217.31377495831	0.0109745602470015	0.0219618991664647	0.418008003557136	0.294776688234461	0.589896611611243	61	74	1
SPAC4C5.01	21	221	36	100	1369	300	0.21	54.5033383294727	0.161431701972243	41.8979365223606	0.0590898290358907	0.151289475880182	1.30085972850679	0.808939759501344	2.0711529247997	16	105	1
SPAC4C5.02c	11	439	48	100	2262	300	0.11	28.5493676963905	0.194076038903625	50.3704381428961	0.013073973361705	0.0467202753058224	0.566788154897494	0.295733277441768	1.0568126274177	18	93	1
