V4	Fisher_dis2_11_r2_pr_counts	Fisher_dis2_11_r2gb_counts	Fisher_dis2_11_r2term_counts	Fisher_dis2_11_r2pr_map	Fisher_dis2_11_r2gb_map	Fisher_dis2_11_r2term_map	Fisher_dis2_11_r2pr_density	Fisher_dis2_11_r2pr_densityRPKM	Fisher_dis2_11_r2gb_density	Fisher_dis2_11_r2gb_densityRPKM	Fisher_dis2_11_r2pause_index_CI_low	Fisher_dis2_11_r2pause_index_CI_high	Fisher_dis2_11_r2pause_index_scaled	Fisher_dis2_11_r2pause_index_CI_low_scaled	Fisher_dis2_11_r2pause_index_CI_high_scaled	Fisher_dis2_11_r2_ExpPR	Fisher_dis2_11_r2_ExpGB	Fisher_dis2_11_r2Fexact_Pval
SPNCRNA.1333	2	0	2	100	310	300	0.02	32.1397694292941	0	0	0.246676758328458	19.4460633145857	NA	0.764697950818219	60.2827962752158	0	102	1
SPNCRNA.1334	2	1	3	100	505	300	0.02	32.1397694292941	0.00198019801980198	3.18215538903902	0.143294171183347	55.6482554667983	10.1	0.723635564475902	281.023690107331	0	102	1
SPNCRNA.1335	1	0	3	100	725	300	0.01	16.0698847146471	0	0	0.0577765545925511	8.27870929775896	NA	0.418880020795996	60.0206424087525	0	101	1
SPNCRNA.1336	0	5	0	100	950	300	0	0	0.00526315789473684	8.45783406034056	0.0190383591688732	1.16008855872718	0	0.180864412104295	11.0208413079082	0	100	1
SPNCRNA.1337	0	9	4	100	1737	300	0	0	0.00518134715025907	8.32636513712283	0.0103569347612096	0.590306163886248	0	0.17989995680221	10.2536180667041	0	100	1
SPNCRNA.1338	1	8	2	100	2507	300	0.01	16.0698847146471	0.00319106501794974	5.12800469553955	0.00586171689225921	0.973546520057376	3.13375	0.146953242488938	24.4068112578384	0	101	1
SPNCRNA.1339	0	1	0	100	459	300	0	0	0.00217864923747277	3.50106420798411	0.120791776113059	17.3080587281839	0	0.55443425235894	79.4439895623642	0	100	1
SPNCRNA.134	0	0	0	100	424	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1340	1	3	5	100	757	300	0.01	16.0698847146471	0.00396301188903567	6.36851441795788	0.0133674946082822	3.55733427163736	2.52333333333333	0.101191934184696	26.9290204362948	0	101	1
SPNCRNA.1342	0	1	6	100	274	300	0	0	0.00364963503649635	5.86492142870331	0.120791776113059	17.3080587281839	0	0.330969466549781	47.424080915224	0	100	1
SPNCRNA.1343	0	33	1	100	1342	300	0	0	0.0245901639344262	39.5161099540501	0.0027729657495468	0.149200036234492	0	0.037213200358918	2.00226448626688	2	98	1
SPNCRNA.1344	0	0	3	100	1068	248	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1345	0	1	0	100	663	300	0	0	0.00150829562594268	2.42381368245054	0.120791776113059	17.3080587281839	0	0.800849475629581	114.752429367859	0	100	1
SPNCRNA.1346	1	1	0	100	275	300	0.01	16.0698847146471	0.00363636363636364	5.84359444168984	0.027408528703162	36.4849938072245	2.75	0.0753734539336955	100.333732969867	0	101	1
SPNCRNA.1348	0	0	0	100	696	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1349	0	1	0	100	264	300	0	0	0.00378787878787879	6.08707754342692	0.120791776113059	17.3080587281839	0	0.318890288938475	45.6932750424056	0	100	1
SPNCRNA.135	7	58	62	100	1010	300	0.07	112.489193002529	0.0574257425742574	92.2825062821316	0.0504439697410016	0.274387148883471	1.21896551724138	0.509484094384116	2.77131020372305	5	102	1
SPNCRNA.1350	0	3	1	100	1219	300	0	0	0.00246103363412633	3.95485267792791	0.0327971598819604	2.22593021867193	0	0.399797378961097	27.1340893656109	0	100	1
SPNCRNA.1351	1	18	5	100	974	300	0.01	16.0698847146471	0.0184804928131417	29.697938897705	0.00276112751307903	0.390963955466763	0.541111111111111	0.0268933819773897	3.80798892624628	1	100	1
SPNCRNA.1352	3	12	0	100	1241	300	0.03	48.2096541439412	0.0096696212731668	15.5389699094089	0.0561284050394271	0.94654079953273	3.1025	0.69655350653929	11.7465713222012	0	103	1
SPNCRNA.1353	0	2	2	100	737	300	0	0	0.00271370420624152	4.3608913743954	0.0514242900386907	4.05388820080272	0	0.378997017585151	29.8771560399161	0	100	1
SPNCRNA.1354	2	4	0	100	2036	300	0.02	32.1397694292941	0.00196463654223969	3.15714827399746	0.0638181358093923	3.14803144559117	10.18	1.29933724507923	64.0939202322361	0	102	1
SPNCRNA.1355	1	9	47	100	358	300	0.01	16.0698847146471	0.0251396648044693	40.3991515172691	0.00526992812214453	0.847902870266008	0.397777777777778	0.0188663426772774	3.03549227555231	2	99	1
SPNCRNA.1356	0	8	3	100	1012	300	0	0	0.00790513833992095	12.7034661775866	0.0116892782926356	0.673070909790981	0	0.118295496321472	6.81147760708473	0	100	1
SPNCRNA.1357	0	8	1	100	1952	300	0	0	0.00409836065573771	6.58601832567502	0.0116892782926356	0.673070909790981	0	0.228174712272246	13.13834415912	0	100	1
SPNCRNA.1358	0	6	4	100	1332	300	0	0	0.0045045045045045	7.23868680839958	0.0157393406208896	0.93492067967121	0	0.209648017070249	12.4531434532205	0	100	1
SPNCRNA.1359	2	42	54	100	871	300	0.02	32.1397694292941	0.0482204362801378	77.4896851911798	0.00797536691687462	0.200526163723088	0.414761904761905	0.0694654458459779	1.7465828860281	4	98	1
SPNCRNA.136	0	0	0	0	35	15	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1360	0	6	6	100	493	300	0	0	0.0121703853955375	19.5576690239112	0.0157393406208896	0.93492067967121	0	0.0775949492609856	4.60915895077907	1	99	1
SPNCRNA.1361	2	3	0	100	1117	300	0.02	32.1397694292941	0.0026857654431513	4.31599410420243	0.0782648165603505	4.86773260028688	7.44666666666667	0.874218000979115	54.3725731452044	0	102	1
SPNCRNA.1362	0	5	0	100	2811	291	0	0	0.00177872643187478	2.85839286991232	0.0190383591688732	1.16008855872718	0	0.535168276237026	32.6100893858211	0	100	1
SPNCRNA.1363	7	14	0	100	1239	300	0.07	112.489193002529	0.0112994350282486	18.15806182446	0.183170857806287	1.31991330547451	6.195	2.26948692821989	16.3537258548292	1	106	1
SPNCRNA.1364	0	8	4	100	936	300	0	0	0.00854700854700855	13.734944200553	0.0116892782926356	0.673070909790981	0	0.109411644819069	6.29994371564358	0	100	1
SPNCRNA.1365	0	3	1	100	677	300	0	0	0.00443131462333826	7.12107151313754	0.0327971598819604	2.22593021867193	0	0.222036772400872	15.069547580409	0	100	1
SPNCRNA.1366	1	28	0	100	2353	179	0.01	16.0698847146471	0.0118997025074373	19.1226847433114	0.00180589559329714	0.244217113716604	0.840357142857143	0.0424927233102817	5.7464286857517	1	100	1
SPNCRNA.1367	3	17	10	100	2241	300	0.03	48.2096541439412	0.00758589915216421	12.1904524832218	0.041196253876563	0.635657655765951	3.95470588235294	0.923208049373776	14.245088065715	0	103	1
SPNCRNA.1368	0	5	0	100	2215	300	0	0	0.00225733634311512	3.6275134796043	0.0190383591688732	1.16008855872718	0	0.421699655590541	25.6959615758071	0	100	1
SPNCRNA.1369	0	20	17	100	1155	300	0	0	0.0173160173160173	27.826640198523	0.00459577388787386	0.250708753220746	0	0.0530811884049431	2.89568609969962	1	99	1
SPNCRNA.137	0	0	2	100	155	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1370	0	2	1	100	370	300	0	0	0.00540540540540541	8.68642417007949	0.0514242900386907	4.05388820080272	0	0.190269873143156	14.9993863429701	0	100	1
SPNCRNA.1371	2	19	8	100	1213	300	0.02	32.1397694292941	0.0156636438582028	25.1712951012608	0.0169524113891639	0.46686156027615	1.27684210526316	0.205632750150558	5.6630307261497	1	101	1
SPNCRNA.1372	0	5	4	100	623	300	0	0	0.00802568218298555	12.8971787436975	0.0190383591688732	1.16008855872718	0	0.11860897762208	7.22735172087035	0	100	1
SPNCRNA.1373	4	3	0	100	843	300	0.04	64.2795388585882	0.00355871886120996	5.71882018314842	0.253716790119337	7.46861872267986	11.24	2.13883254070601	62.9604558321913	0	104	1
SPNCRNA.1374	1	50	2	100	3425	300	0.01	16.0698847146471	0.0145985401459854	23.4596857148132	0.00102543367718739	0.133694516307104	0.685	0.0351211034436681	4.5790371835183	1	100	1
SPNCRNA.1375	89	9	4	100	278	300	0.89	1430.21973960359	0.0323741007194245	52.0248066301523	4.82807986818475	20.9865461271678	27.4911111111111	13.4220620335536	58.3425982335265	5	184	1.24881073287849e-28
SPNCRNA.1377	0	5	1	100	2190	300	0	0	0.00228310502283105	3.66892345083266	0.0190383591688732	1.16008855872718	0	0.416940065798323	25.4059394361253	0	100	1
SPNCRNA.1378	14	8	4	100	699	300	0.14	224.978386005059	0.011444921316166	18.3918566118993	0.689906119480336	4.54708822310317	12.2325	4.82244377516755	31.7841466794911	1	113	0.000379253495455022
SPNCRNA.1379	0	2	0	100	721	300	0	0	0.00277392510402219	4.4576656628702	0.0514242900386907	4.05388820080272	0	0.37076913117896	29.2285339277876	0	100	1
SPNCRNA.1381	0	16	3	100	1523	300	0	0	0.010505581089954	16.8823476975938	0.00576104614150375	0.317064970660191	0	0.0877407327351021	4.82889950315471	1	99	1
SPNCRNA.1382	0	1	0	100	1044	300	0	0	0.000957854406130268	1.53926098799301	0.120791776113059	17.3080587281839	0	1.26106614262033	180.69613312224	0	100	1
SPNCRNA.1383	3	10	0	100	1040	88	0.03	48.2096541439412	0.00961538461538462	15.4518122256222	0.065650578937277	1.17462743505802	3.12	0.68276602094768	12.2161253246035	0	103	1
SPNCRNA.1384	0	11	10	100	878	300	0	0	0.0125284738041002	20.1331129682366	0.00843437698064696	0.473726222726494	0	0.0740538298900803	4.15931623553862	1	99	1
SPNCRNA.1385	1	9	19	100	685	300	0.01	16.0698847146471	0.0131386861313869	21.1137171433319	0.00526992812214453	0.847902870266008	0.761111111111111	0.03609900763669	5.80813466132215	1	100	1
SPNCRNA.1386	0	0	1	100	756	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1387	0	11	0	100	1239	300	0	0	0.00887812752219532	14.2670485763614	0.00843437698064696	0.473726222726494	0	0.104501930790216	5.86946789958126	0	100	1
SPNCRNA.1389	0	2	0	100	1218	300	0	0	0.00164203612479475	2.63873312227374	0.0514242900386907	4.05388820080272	0	0.626347852671253	49.3763582857772	0	100	1
SPNCRNA.139	0	1	5	100	685	300	0	0	0.00145985401459854	2.34596857148132	0.120791776113059	17.3080587281839	0	0.827423666374453	118.56020228806	0	100	1
SPNCRNA.1390	11	8	1	100	586	300	0.11	176.768731861118	0.0136518771331058	21.9384091667537	0.514414675383042	3.73469355244095	8.0575	3.01446999774463	21.885304217304	1	110	0.153121043866571
SPNCRNA.1391	0	1	1	100	648	300	0	0	0.00154320987654321	2.47992048065541	0.120791776113059	17.3080587281839	0	0.782730709212622	112.156220558632	0	100	1
SPNCRNA.1392	0	3	8	100	689	300	0	0	0.00435413642960813	6.99704704556476	0.0327971598819604	2.22593021867193	0	0.225972431586707	15.3366592066496	0	100	1
SPNCRNA.1393	0	0	0	100	1042	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1394	8	85	112	100	165	300	0.08	128.559077717176	0.515151515151515	827.84254590606	0.0422691565504189	0.20083416053001	0.155294117647059	0.0697441083081912	0.331376364874517	36	72	1
SPNCRNA.1395	0	9	0	100	2052	300	0	0	0.0043859649122807	7.0481950502838	0.0103569347612096	0.590306163886248	0	0.21252430130002	12.1130824829458	0	100	1
SPNCRNA.1396	0	2	0	100	449	300	0	0	0.0044543429844098	7.15807782389624	0.0514242900386907	4.05388820080272	0	0.230895062273721	18.2019580216042	0	100	1
SPNCRNA.1397	1	14	0	100	3351	300	0.01	16.0698847146471	0.00417785735601313	6.71376860653712	0.00350210863509423	0.514391103811047	2.39357142857143	0.117355660362008	17.2372458887082	0	101	1
SPNCRNA.1398	0	8	2	100	1672	300	0	0	0.00478468899521531	7.68894005485505	0.0116892782926356	0.673070909790981	0	0.195444733052867	11.2537456117052	0	100	1
SPNCRNA.1399	0	1	1	100	841	300	0	0	0.00118906064209275	1.91080674371546	0.120791776113059	17.3080587281839	0	1.01585883711083	145.560773904027	0	100	1
SPNCRNA.14	0	0	1	100	327	273	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1400	0	0	1	100	364	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1401	0	0	0	100	1331	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1402	0	17	7	100	900	300	0	0	0.0188888888888889	30.3542266832222	0.00541762860743838	0.297388981119444	0	0.0487586574669454	2.67650083007499	1	99	1
SPNCRNA.1403	0	0	2	100	827	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1404	0	8	5	100	849	300	0	0	0.0094228504122497	15.1424119808217	0.0116892782926356	0.673070909790981	0	0.099241972704476	5.71437202412543	0	100	1
SPNCRNA.1405	0	1	0	100	584	300	0	0	0.00171232876712329	2.7516925881245	0.120791776113059	17.3080587281839	0	0.705423972500264	101.079062972594	0	100	1
SPNCRNA.1406	2	2	0	100	957	300	0.02	32.1397694292941	0.00208986415882968	3.35838761016657	0.101199373606884	9.88148408788154	9.57	0.968478005417877	94.5658027210264	0	102	1
SPNCRNA.1407	3	9	0	100	681	300	0.03	48.2096541439412	0.013215859030837	21.2377331030578	0.071737496193308	1.33450631594981	2.27	0.488532349076428	9.0879880116182	1	102	1
SPNCRNA.1408	0	19	1	100	2963	300	0	0	0.00641241984475194	10.3046847647079	0.00484054272324269	0.264551414760663	0	0.143425280889681	7.83865841935846	0	100	1
SPNCRNA.1409	0	9	0	100	1153	300	0	0	0.00780572419774501	12.5437087972093	0.0103569347612096	0.590306163886248	0	0.119415457796746	6.80623006960843	0	100	1
SPNCRNA.141	0	14	23	100	604	300	0	0	0.0231788079470199	37.2480771531554	0.0065974714867639	0.365411596620526	0	0.0398487277800539	2.20708604358798	2	98	1
SPNCRNA.1410	0	8	1	100	1304	300	0	0	0.00613496932515337	9.85882497831108	0.0116892782926356	0.673070909790981	0	0.152428188935968	8.7768446636744	0	100	1
SPNCRNA.1411	0	1	0	100	400	300	0	0	0.0025	4.01747117866176	0.120791776113059	17.3080587281839	0	0.483167104452236	69.2322349127357	0	100	1
SPNCRNA.1412	1	9	0	100	1259	300	0.01	16.0698847146471	0.00714853057982526	11.4876062296921	0.00526992812214453	0.847902870266008	1.39888888888889	0.0663483950577997	10.675097136649	0	101	1
SPNCRNA.1413	2	15	0	100	2269	300	0.02	32.1397694292941	0.00661084178052005	10.6235465279729	0.0210791526483131	0.606412790019809	3.02533333333333	0.478285973590225	13.7595062055495	0	102	1
SPNCRNA.1414	1	3	2	100	914	300	0.01	16.0698847146471	0.00328227571115974	5.27457922800232	0.0133674946082822	3.55733427163736	3.04666666666667	0.122178900719699	32.5140352427654	0	101	1
SPNCRNA.1415	1	9	7	100	224	300	0.01	16.0698847146471	0.0401785714285714	64.5665010856355	0.00526992812214453	0.847902870266008	0.248888888888889	0.0118046389936038	1.89930242939586	3	98	1
SPNCRNA.1416	12	13	0	100	1089	300	0.12	192.838616575765	0.0119375573921028	19.1835171065576	0.395394878199986	2.14938378664494	10.0523076923077	4.30585022359785	23.4067894365634	1	111	0.00264039472315992
SPNCRNA.1417	0	25	1	100	1866	300	0	0	0.0133976420150054	21.5298562629248	0.00366831680942558	0.19871450933181	0	0.0684507916638813	3.70801274413158	1	99	1
SPNCRNA.1418	0	1	13	100	372	300	0	0	0.00268817204301075	4.319861482432	0.120791776113059	17.3080587281839	0	0.449345407140579	64.3859784688442	0	100	1
SPNCRNA.1419	10	2	1	100	316	300	0.1	160.698847146471	0.00632911392405063	10.1708131105361	1.03588944503137	33.0030700159595	15.8	3.27341064629912	104.289701250432	0	110	0.244332345710436
SPNCRNA.142	2	28	6	100	597	300	0.02	32.1397694292941	0.0469011725293132	75.3696435527835	0.0117687294574852	0.307314068338505	0.426428571428571	0.0702593148611868	1.83466498798088	4	98	1
SPNCRNA.1420	0	0	1	100	421	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1421	0	86	11	100	3466	300	0	0	0.0248124639353722	39.8733434927769	0.00105960382633116	0.0562803475494486	0	0.0367258686206379	1.95067684606389	2	98	1
SPNCRNA.1422	14	36	0	100	1069	300	0.14	224.978386005059	0.0336763330215154	54.1174789267815	0.200039421327952	0.745535239285459	4.15722222222222	2.1384214139958	7.96977170796155	3	111	0.611785050117654
SPNCRNA.1423	0	2	16	100	559	300	0	0	0.0035778175313059	5.7495115258129	0.0514242900386907	4.05388820080272	0	0.287461781316281	22.6612350424872	0	100	1
SPNCRNA.1424	0	6	0	100	1088	300	0	0	0.00551470588235294	8.86206877645977	0.0157393406208896	0.93492067967121	0	0.171244025955279	10.1719369948228	0	100	1
SPNCRNA.1425	0	0	0	100	1132	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1426	0	4	44	100	655	300	0	0	0.00610687022900763	9.81367005474629	0.0240893601812892	1.52670069174082	0	0.157785309187444	9.99988953090237	0	100	1
SPNCRNA.1427	0	1	0	100	811	300	0	0	0.00123304562268804	1.9814901004497	0.120791776113059	17.3080587281839	0	0.979621304276908	140.368356285572	0	100	1
SPNCRNA.1428	0	46	1	100	2285	300	0	0	0.0201312910284464	32.3507525984142	0.00198548220405956	0.106196341353302	0	0.0453682683627609	2.42658639992295	1	99	1
SPNCRNA.1429	0	1	1	100	339	300	0	0	0.00294985250737463	4.74037897187229	0.120791776113059	17.3080587281839	0	0.40948412102327	58.6743190885435	0	100	1
SPNCRNA.1430	0	0	0	100	418	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1431	1	7	5	100	1447	300	0.01	16.0698847146471	0.00483759502418798	7.7739594334851	0.00660323359662749	1.14229470290644	2.06714285714286	0.0955487901431998	16.5290043510561	0	101	1
SPNCRNA.1432	11	81	14	100	615	300	0.11	176.768731861118	0.131707317073171	211.652140144132	0.0684744385471167	0.26250856443035	0.835185185185185	0.421117797064768	1.61442767124665	12	99	1
SPNCRNA.1433	1	2	4	100	504	300	0.01	16.0698847146471	0.00396825396825397	6.3769383788282	0.0179700152612445	6.97865092307548	2.52	0.0905688769166725	35.1724006523004	0	101	1
SPNCRNA.1434	0	1	1	100	835	300	0	0	0.00119760479041916	1.9245370915745	0.120791776113059	17.3080587281839	0	1.00861133054404	144.522290380336	0	100	1
SPNCRNA.1435	2	53	0	100	1973	300	0.02	32.1397694292941	0.026862645717182	43.1679619805522	0.00636374095221003	0.157495336185186	0.744528301886792	0.125556608987104	3.10738298293372	2	100	1
SPNCRNA.1436	12	79	90	100	301	300	0.12	192.838616575765	0.262458471760797	421.767738357846	0.0786842344391155	0.286784683043981	0.457215189873418	0.236839545661738	0.863221895962383	23	89	1
SPNCRNA.1437	0	1	9	100	480	300	0	0	0.00208333333333333	3.3478926488848	0.120791776113059	17.3080587281839	0	0.579800525342683	83.0786818952829	0	100	1
SPNCRNA.1438	1	0	0	100	612	300	0.01	16.0698847146471	0	0	0.0577765545925511	8.27870929775896	NA	0.353592514106413	50.6657009022848	0	101	1
SPNCRNA.1439	3	0	0	100	1107	300	0.03	48.2096541439412	0	0	0.449250381531113	30.4904450141133	NA	4.97320172354942	337.529226306234	0	103	1
SPNCRNA.144	0	5	3	100	431	300	0	0	0.0116009280742459	18.6425576736045	0.0190383591688732	1.16008855872718	0	0.0820553280178435	4.99998168811416	1	99	1
SPNCRNA.1440	2	12	1	100	815	300	0.02	32.1397694292941	0.0147239263803681	23.6611799479466	0.0257876390551737	0.780923056209107	1.35833333333333	0.210169258299666	6.36452290810422	1	101	1
SPNCRNA.1441	0	10	6	100	705	300	0	0	0.0141843971631206	22.7941627158114	0.00929728784483565	0.525639636497703	0	0.0655458793060913	3.70575943730881	1	99	1
SPNCRNA.1442	2	2	1	100	794	300	0.02	32.1397694292941	0.00251889168765743	4.04782990293377	0.101199373606884	9.88148408788154	7.94	0.803523026438656	78.4589836577795	0	102	1
SPNCRNA.1443	0	65	6	100	2477	300	0	0	0.0262414210738797	42.1696611405756	0.00140311402199916	0.074718813971507	0	0.0347551343249193	1.85078502207423	2	98	1
SPNCRNA.1445	0	2	0	100	767	300	0	0	0.00260756192959583	4.19032195949076	0.0514242900386907	4.05388820080272	0	0.394424304596758	31.0933225001569	0	100	1
SPNCRNA.1446	1	32	13	100	2006	300	0.01	16.0698847146471	0.0159521435692921	25.6349108110023	0.00158636952447218	0.212316189610862	0.626875	0.031822572660912	4.25906276359389	1	100	1
SPNCRNA.1447	4	16	16	100	3504	300	0.04	64.2795388585882	0.0045662100456621	7.33784690166532	0.0707856001160781	0.794321405375439	8.76	2.48032742806738	27.8330220443554	0	104	1
SPNCRNA.1448	0	9	11	100	1809	300	0	0	0.00497512437810945	7.9949675197249	0.0103569347612096	0.590306163886248	0	0.187356949830281	10.6786385047022	0	100	1
SPNCRNA.1449	0	14	4	100	996	300	0	0	0.0140562248995984	22.5881913659698	0.0065974714867639	0.365411596620526	0	0.0657108160081684	3.63949950234044	1	99	1
SPNCRNA.145	0	2	7	100	719	300	0	0	0.00278164116828929	4.47006528919251	0.0514242900386907	4.05388820080272	0	0.369740645378187	29.1474561637716	0	100	1
SPNCRNA.1450	0	1	2	100	966	300	0	0	0.0010351966873706	1.66354914230301	0.120791776113059	17.3080587281839	0	1.16684855725215	167.195847314257	0	100	1
SPNCRNA.1451	0	17	0	100	4518	300	0	0	0.00376272687029659	6.0466587018371	0.00541762860743838	0.297388981119444	0	0.244768460484066	13.4360341669765	0	100	1
SPNCRNA.1452	5	2	4	100	362	300	0.05	80.3494235732353	0.00552486187845304	8.87838934510887	0.433815156497564	18.5601677038827	9.05	1.57041086652118	67.1878070880554	0	105	1
SPNCRNA.1453	0	0	1	100	1299	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1454	1	8	1	100	1422	300	0.01	16.0698847146471	0.00562587904360056	9.04072276492099	0.00586171689225921	0.973546520057376	1.7775	0.083353614207926	13.8438315152159	0	101	1
SPNCRNA.1455	0	0	0	100	364	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1456	5	12	1	100	1412	300	0.05	80.3494235732353	0.0084985835694051	13.6571258198134	0.128370139595691	1.27025024361241	5.88333333333333	1.81258637109115	17.9359334398072	0	105	1
SPNCRNA.1457	1	41	0	100	3327	300	0.01	16.0698847146471	0.0123234144875263	19.8035850105359	0.00124566556371821	0.164077576536788	0.811463414634146	0.041443293304905	5.45886097137894	1	100	1
SPNCRNA.1458	0	1	1	100	988	300	0	0	0.00101214574898785	1.62650655006549	0.120791776113059	17.3080587281839	0	1.19342274799702	171.003620234457	0	100	1
SPNCRNA.1459	31	348	63	100	1486	300	0.31	498.166426154059	0.234185733512786	376.333773936553	0.0605716127998745	0.130280010401349	1.32373563218391	0.900094166206134	1.93596095456405	24	107	1
SPNCRNA.1460	1	0	1	100	1225	300	0.01	16.0698847146471	0	0	0.0577765545925511	8.27870929775896	NA	0.707762793758751	101.414188897547	0	101	1
SPNCRNA.1461	0	16	6	100	694	300	0	0	0.0230547550432277	37.0487255669096	0.00576104614150375	0.317064970660191	0	0.039981660222036	2.20043089638172	2	98	1
SPNCRNA.1462	0	1	2	100	1583	300	0	0	0.000631711939355654	1.01515380383115	0.120791776113059	17.3080587281839	0	1.91213381586972	273.986569667152	0	100	1
SPNCRNA.1463	0	3	23	100	1690	300	0	0	0.00177514792899408	2.85264225703794	0.0327971598819604	2.22593021867193	0	0.55427200200513	37.6182206955557	0	100	1
SPNCRNA.1464	0	2	5	100	676	233	0	0	0.0029585798816568	4.7544037617299	0.0514242900386907	4.05388820080272	0	0.347628200661549	27.4042842374264	0	100	1
SPNCRNA.1465	1	0	0	100	832	300	0.01	16.0698847146471	0	0	0.0577765545925511	8.27870929775896	NA	0.480700934210025	68.8788613573546	0	101	1
SPNCRNA.1466	0	8	1	100	1425	300	0	0	0.0056140350877193	9.02168966436326	0.0116892782926356	0.673070909790981	0	0.166572215670057	9.59126046452148	0	100	1
SPNCRNA.1467	6	75	3	100	2851	300	0.06	96.4193082878823	0.0263065591020695	42.2743372009305	0.0314282725247329	0.190625550184292	2.2808	0.896020049680135	5.43473443575417	2	104	1
SPNCRNA.1468	0	2	1	100	817	300	0	0	0.00244798041615667	3.93387630713514	0.0514242900386907	4.05388820080272	0	0.420136449616103	33.1202666005583	0	100	1
SPNCRNA.1469	0	121	4	100	3427	300	0	0	0.0353078494309892	56.7393069878113	0.000752542158547959	0.0398786173471945	0	0.0257896197734386	1.36664021648836	3	97	1
SPNCRNA.147	3	0	1	100	333	300	0.03	48.2096541439412	0	0	0.449250381531113	30.4904450141133	NA	1.49600377049861	101.533181896997	0	103	1
SPNCRNA.1470	0	0	3	100	889	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1471	0	25	0	100	1841	300	0	0	0.0135795763172189	21.8222225891459	0.00366831680942558	0.19871450933181	0	0.0675337124615249	3.65833411679863	1	99	1
SPNCRNA.1472	0	0	0	100	585	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1473	0	5	4	100	2910	300	0	0	0.00171821305841924	2.76114857639984	0.0190383591688732	1.16008855872718	0	0.55401625181421	33.758577058961	0	100	1
SPNCRNA.1474	2	4	0	100	864	300	0.02	32.1397694292941	0.00462962962962963	7.43976144196623	0.0638181358093923	3.14803144559117	4.32	0.551388693393149	27.1989916899077	0	102	1
SPNCRNA.1475	0	0	6	100	1155	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1476	4	84	3	100	1649	300	0.04	64.2795388585882	0.0509399636143117	81.8599342650305	0.0148789879971182	0.134708917895578	0.785238095238095	0.24535451207248	2.22135005609808	5	99	1
SPNCRNA.1477	0	0	1	100	359	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1478	0	1	0	100	1117	300	0	0	0.000895255147717099	1.43866470140081	0.120791776113059	17.3080587281839	0	1.34924413918287	193.331015993815	0	100	1
SPNCRNA.1479	0	10	26	100	1420	300	0	0	0.00704225352112676	11.3168202215824	0.00929728784483565	0.525639636497703	0	0.132021487396666	7.46408283826738	0	100	1
SPNCRNA.148	0	0	0	100	18	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1480	1	1	4	100	478	300	0.01	16.0698847146471	0.00209205020920502	3.36190056791779	0.027408528703162	36.4849938072245	4.78	0.131012767201114	174.398270398533	0	101	1
SPNCRNA.1481	0	8	10	100	2735	300	0	0	0.00292504570383912	4.70051472457684	0.0116892782926356	0.673070909790981	0	0.319701761303583	18.4084893827833	0	100	1
SPNCRNA.1482	2	23	6	100	558	300	0.02	32.1397694292941	0.0412186379928315	66.2378760639574	0.0141770511003493	0.379382372512883	0.485217391304348	0.0791079451399493	2.11695363862188	4	98	1
SPNCRNA.1483	1	14	6	100	912	300	0.01	16.0698847146471	0.0153508771929825	24.6686826759933	0.00350210863509423	0.514391103811047	0.651428571428571	0.0319392307520594	4.69124686675675	1	100	1
SPNCRNA.1484	3	11	5	100	1489	300	0.03	48.2096541439412	0.0073875083948959	11.8716408234464	0.060516818949439	1.0484994078404	4.06090909090909	0.901095434157147	15.6121561827436	0	103	1
SPNCRNA.1485	0	0	0	100	367	147	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1487	0	12	0	100	799	300	0	0	0.0150187734668335	24.1349958167415	0.00771806013949717	0.431135285113533	0	0.0616673005145824	3.44477092805713	1	99	1
