V4	Fisher_dis2_T316A_r1_pr_counts	Fisher_dis2_T316A_r1gb_counts	Fisher_dis2_T316A_r1term_counts	Fisher_dis2_T316A_r1pr_map	Fisher_dis2_T316A_r1gb_map	Fisher_dis2_T316A_r1term_map	Fisher_dis2_T316A_r1pr_density	Fisher_dis2_T316A_r1pr_densityRPKM	Fisher_dis2_T316A_r1gb_density	Fisher_dis2_T316A_r1gb_densityRPKM	Fisher_dis2_T316A_r1pause_index_CI_low	Fisher_dis2_T316A_r1pause_index_CI_high	Fisher_dis2_T316A_r1pause_index_scaled	Fisher_dis2_T316A_r1pause_index_CI_low_scaled	Fisher_dis2_T316A_r1pause_index_CI_high_scaled	Fisher_dis2_T316A_r1_ExpPR	Fisher_dis2_T316A_r1_ExpGB	Fisher_dis2_T316A_r1Fexact_Pval
SPAC11H11.01	1	12	4	100	1378	300	0.01	3.62355601292885	0.00870827285921625	3.15549144812381	0.0040448521341888	0.610617545978525	1.14833333333333	0.0557380624091216	8.41430978358407	0	101	1
SPAC11H11.02c	5	132	7	100	2839	300	0.05	18.1177800646442	0.0464952448045086	16.8478123883976	0.0136982617937242	0.0958300276773045	1.07537878787879	0.388893652323829	2.72061448575867	4	101	1
SPAC11H11.03c	16	25	5	100	1081	300	0.16	57.9768962068616	0.0231267345050879	8.38010178753203	0.326588232340727	1.24503264826293	6.9184	3.53041879160326	13.4588029277223	2	114	0.00142914150439853
SPAC11H11.04	0	12	7	100	1498	300	0	0	0.00801068090787717	2.90271509713926	0.00771806013949717	0.431135285113533	0	0.115616540889668	6.45840657100073	0	100	1
SPAC11H11.05c	1	1	6	100	59	300	0.01	3.62355601292885	0.0169491525423729	6.14162036089635	0.027408528703162	36.4849938072245	0.59	0.0161710319348656	21.5261463462625	1	100	1
SPAC11H11.06	55	514	73	100	1533	300	0.55	199.295580711087	0.33529028049576	121.494311196701	0.080194967951124	0.142444430938777	1.64036964980545	1.22938885869073	2.18367312629145	38	117	1
SPAC1250.01	23	409	63	100	3829	300	0.23	83.3417882973635	0.106816401149125	38.7055212663332	0.0360554967629517	0.0869299244097173	2.15322738386308	1.38056497105342	3.32854680564808	11	112	1
SPAC1250.02	1	100	17	100	718	300	0.01	3.62355601292885	0.139275766016713	50.4673539405132	0.000517317400909555	0.0658912839752478	0.0718	0.00371433893853061	0.473099418942279	12	89	1
SPAC1250.03	6	94	18	100	937	300	0.06	21.7413360775731	0.100320170757737	36.3515757967248	0.0252464367159973	0.150965858930644	0.598085106382979	0.236559112028895	1.41455009818013	9	97	1
SPAC1250.04c	3	22	5	100	574	300	0.03	10.8706680387865	0.0383275261324042	13.8881937777761	0.0325415198670741	0.477885849419339	0.782727272727273	0.186788324037005	2.743064775667	3	100	1
SPAC1250.05	46	203	234	100	605	300	0.46	166.683576594727	0.335537190082645	121.583780268522	0.162350711147151	0.315403724930319	1.37093596059113	0.982221802440262	1.90819253582843	36	110	1
SPAC1250.07	23	6	14	100	38	300	0.23	83.3417882973635	0.157894736842105	57.2140423094029	1.48365637580238	10.4874010936289	1.45666666666667	0.563789422804905	3.98521241557898	16	107	1
SPAC1296.01c	6	176	29	100	2107	300	0.06	21.7413360775731	0.083531086853346	30.2679572033924	0.0136553373355464	0.0795240112671979	0.718295454545455	0.287717957659963	1.67557091739986	8	98	1
SPAC1296.02	18	119	35	100	937	300	0.18	65.2240082327193	0.127001067235859	46.0195480830878	0.0891304612611032	0.253611353517618	1.41731092436975	0.835152422016537	2.37633838246008	13	105	1
SPAC1296.03c	4	34	24	100	1536	300	0.04	14.4942240517154	0.0221354166666667	8.02089221611854	0.0354822917966518	0.346682715801129	1.80705882352941	0.545008001996571	5.32504651470534	2	102	1
SPAC1296.04	3	58	24	100	1425	300	0.03	10.8706680387865	0.0407017543859649	14.7485086842016	0.0129533878347404	0.170938628828345	0.737068965517241	0.18458577664505	2.43587546080391	4	99	1
SPAC1296.05c	1	19	9	100	846	300	0.01	3.62355601292885	0.0224586288416076	8.13800995811443	0.00262241420563744	0.368819983318377	0.445263157894737	0.0221856241796927	3.12021705887347	2	99	1
SPAC1296.06	30	172	72	100	1968	300	0.3	108.706680387865	0.0873983739837398	31.6692903568985	0.116011614973126	0.260790490760225	3.43255813953488	2.28310858267113	5.13235685816124	10	120	0.00253292904112696
SPAC12B10.01c	24	996	47	100	5138	300	0.24	86.9653443102923	0.193849746983262	70.2425416285935	0.015709359987828	0.0366481562857428	1.23807228915663	0.807146916174603	1.88298226996147	20	104	1
SPAC12B10.02c	6	47	59	100	489	300	0.06	21.7413360775731	0.0961145194274029	34.8276344800932	0.0491753658257342	0.310875657263293	0.624255319148936	0.24046753888784	1.5201819640175	9	97	1
SPAC12B10.03	6	146	109	100	2213	300	0.06	21.7413360775731	0.0659737912336195	23.9059727920295	0.0164120026983579	0.0961779870988927	0.90945205479452	0.363197619714661	2.12841885449849	6	100	1
SPAC12B10.04	59	114	44	100	1314	300	0.59	213.789804762802	0.0867579908675799	31.4372439477845	0.373347493483214	0.716484539453132	6.80052631578948	4.90578606436944	9.41460684841415	12	147	3.62529576724741e-17
SPAC12B10.05	21	169	45	100	1942	300	0.21	76.0946762715058	0.0870236869207003	31.5335204008741	0.0767791070948792	0.199146764691646	2.41313609467456	1.49105025978255	3.86743017031177	9	112	1
SPAC12B10.06c	2	14	15	100	498	300	0.02	7.2471120258577	0.0281124497991968	10.186703650804	0.0224451794089099	0.655283897988541	0.711428571428571	0.111776993456371	3.26331381198293	2	100	1
SPAC12B10.07	30	209	63	100	1782	300	0.3	108.706680387865	0.117283950617284	42.4984964479309	0.0959991988026199	0.213419346642524	2.55789473684211	1.71070572266269	3.80313275716978	13	117	0.366579063539111
SPAC12B10.08c	2	48	23	100	2191	300	0.02	7.2471120258577	0.0219078046554085	7.9384157289176	0.0070073850459693	0.174519842377689	0.912916666666667	0.153531806357187	3.82372974649516	2	100	1
SPAC12B10.09	1	22	19	100	1167	300	0.01	3.62355601292885	0.0188517566409597	6.8310396130621	0.0022789459676721	0.315231910448174	0.530454545454546	0.0265952994427334	3.67875639493019	1	100	1
SPAC12B10.10	16	23	8	100	1169	300	0.16	57.9768962068616	0.0196749358426005	7.12932320764444	0.350996988526575	1.3700879449501	8.13217391304348	4.10315479587566	16.0163280764667	2	114	0.000234963644388853
SPAC12B10.11	4	130	15	100	1512	300	0.04	14.4942240517154	0.085978835978836	31.1549128095734	0.00969844980386257	0.0861815683337005	0.465230769230769	0.146640561034402	1.30306531320555	8	96	1
SPAC12B10.12c	9	232	59	100	2295	300	0.09	32.6120041163596	0.101089324618736	36.6302830065138	0.0186751140411462	0.0776651909298444	0.890301724137931	0.428593867244306	1.78241613183993	10	99	1
SPAC12B10.13	13	64	11	100	952	300	0.13	47.106228168075	0.0672268907563025	24.3600404230511	0.10669921322507	0.37943360038139	1.93375	1.01577650990267	3.61220787563083	7	106	1
SPAC12B10.14c	1	238	29	100	2206	300	0.01	3.62355601292885	0.107887579329102	39.0936686798307	0.000218497079566092	0.0274554263996842	0.0926890756302521	0.00482004557522799	0.605666706377033	9	92	1
SPAC12B10.15c	12	13	10	100	251	300	0.12	43.4826721551462	0.051792828685259	18.7674215809064	0.395394878199986	2.14938378664494	2.31692307692308	0.992441144281965	5.3949533044788	5	107	1
SPAC12B10.16c	3	66	46	100	1872	300	0.03	10.8706680387865	0.0352564102564103	12.7753577378902	0.0114252185883525	0.149561053182487	0.850909090909091	0.213880091973958	2.79978291557615	3	100	1
SPAC12G12.01c	7	279	49	100	3100	300	0.07	25.3648920905019	0.09	32.6120041163596	0.0108838150663923	0.0547878639008409	0.777777777777778	0.337398267058161	1.69842378092607	8	99	1
SPAC12G12.02	0	210	109	100	2301	300	0	0	0.091264667535854	33.0702634817496	0.000433269501683652	0.0229046666639147	0	0.00996953123374084	0.527036379936678	8	92	1
SPAC12G12.03	40	935	299	100	2891	300	0.4	144.942240517154	0.323417502594258	117.192143621185	0.0307514102725345	0.0592842844851277	1.23679144385027	0.889023270978971	1.71390866446504	34	106	1
SPAC12G12.04	63	2031	290	100	2131	300	0.63	228.284028814517	0.9530736743313	345.351584338737	0.0239351738652244	0.040120505203518	0.661019202363368	0.510058555067931	0.854967965886968	79	84	1
SPAC12G12.05c	62	78	4	100	1251	300	0.62	224.660472801589	0.0623501199040767	22.5929151885252	0.561976342486832	1.12364571744651	9.94384615384615	7.03032404451027	14.0568079252558	9	153	6.8385899479954e-24
SPAC12G12.06c	31	184	158	100	1638	300	0.31	112.330236400794	0.112332112332112	40.7041701086024	0.112959716939783	0.249963535126584	2.75967391304348	1.85028016347365	4.09440270537345	13	118	0.0915445456402853
SPAC12G12.07c	12	100	80	100	1327	300	0.12	43.4826721551462	0.0753579502637528	27.3063753800215	0.0627336997104986	0.22437440618637	1.5924	0.832476195158316	2.97744837009313	7	105	1
SPAC12G12.08	2	55	19	100	1186	300	0.02	7.2471120258577	0.0463743676222597	16.8040118643412	0.00613821781293066	0.151580113120863	0.431272727272727	0.0727992632613576	1.79774014161344	4	98	1
SPAC12G12.09	3	164	35	100	2798	300	0.03	10.8706680387865	0.0586132952108649	21.2388558298903	0.00467261223572347	0.0590514190035083	0.511829268292683	0.130739690355543	1.65225870371816	5	98	1
SPAC12G12.10	17	248	131	100	1189	300	0.17	61.6004522197904	0.208578637510513	75.5796376119726	0.0405451903052474	0.114287957158381	0.815040322580645	0.482082312729391	1.35888381061315	20	97	1
SPAC12G12.11c	0	43	23	100	1362	300	0	0	0.0315712187958884	11.4400079703334	0.00212472625826863	0.113763425024706	0	0.0289387716376188	1.54945784883649	3	97	1
SPAC12G12.12	4	56	31	100	1209	300	0.04	14.4942240517154	0.0463192721257237	16.7840477025654	0.0220480522281122	0.204906007579237	0.863571428571429	0.266560951437876	2.47731363163298	4	100	1
SPAC12G12.13c	8	483	75	100	2129	300	0.08	28.9884481034308	0.226867073743542	82.2065549198982	0.00765363524911665	0.0342824227905222	0.352629399585921	0.162945894453694	0.729872781210218	19	89	1
SPAC12G12.14c	2	86	53	100	1844	300	0.02	7.2471120258577	0.0466377440347072	16.89944778264	0.00396193596728247	0.0957979398389724	0.428837209302326	0.0730580992366887	1.76651401063065	4	98	1
SPAC12G12.15	26	266	106	100	1759	300	0.26	94.21245633615	0.151222285389426	54.7962421511696	0.0639132903919546	0.1484080306893	1.71932330827068	1.12423477799448	2.61049725982479	16	110	1
SPAC12G12.16c	52	65	23	100	1991	300	0.52	188.4249126723	0.0326469110999498	11.8297911019777	0.546898671265834	1.16938899355028	15.928	10.8887525449028	23.282534861586	4	148	6.07328005614947e-29
SPAC12G12.17	0	20	10	100	508	300	0	0	0.0393700787401575	14.265968554838	0.00459577388787386	0.250708753220746	0	0.0233465313503992	1.27360046636139	3	97	1
SPAC1327.01c	48	721	153	100	3188	300	0.48	173.930688620585	0.226160602258469	81.9505610201286	0.0491365702811424	0.0899371958030254	2.12238557558946	1.56647386056282	2.86719780220045	27	121	0.311597154990316
SPAC139.01c	27	256	48	100	2750	300	0.27	97.8360123490789	0.0930909090909091	33.7320123385376	0.0694403535480756	0.15910692719193	2.900390625	1.90960972257208	4.37544049777807	10	117	0.0916654682761842
SPAC139.02c	3	88	67	100	1235	300	0.03	10.8706680387865	0.0712550607287449	25.8196703755254	0.00862655030687427	0.111280386732132	0.421022727272727	0.106537896289897	1.37431277614183	6	97	1
SPAC139.03	30	118	41	100	2287	300	0.3	108.706680387865	0.0515959772627897	18.6960913653522	0.166773177471536	0.385583024049823	5.81440677966102	3.81410256877404	8.81828376001946	6	124	7.3699143715361e-08
SPAC139.04c	4	43	13	100	1553	300	0.04	14.4942240517154	0.0276883451384417	10.033026951445	0.0284022086979824	0.270236188283737	1.4446511627907	0.441086301079667	4.19676800404644	2	102	1
SPAC139.05	1	24	19	100	1851	300	0.01	3.62355601292885	0.0129659643435981	4.69828980606658	0.00209593717773238	0.287382877405496	0.77125	0.0387957971598264	5.31945706077573	1	100	1
SPAC139.06	14	28	54	100	1582	300	0.14	50.7297841810039	0.0176991150442478	6.41337347421035	0.250582377344401	0.985895319610161	7.91	3.96421320958843	15.5968639562327	1	113	0.0010090049240547
SPAC1399.01c	7	160	8	100	3116	300	0.07	25.3648920905019	0.0513478818998716	18.606192620944	0.0188385901635203	0.0963007947726065	1.36325	0.587010469495293	3.00073276511442	5	102	1
SPAC1399.02	13	189	71	100	2102	300	0.13	47.106228168075	0.0899143672692674	32.5809746167247	0.0374976911924191	0.123564999517825	1.44582010582011	0.788201468864649	2.59733628986468	9	104	1
SPAC1399.03	21	250	68	100	2115	300	0.21	76.0946762715058	0.118203309692671	42.831631358497	0.0523625710837851	0.133405776899609	1.7766	1.10746837842205	2.82153218142674	12	109	1
SPAC1399.04c	6	49	23	100	612	300	0.06	21.7413360775731	0.0800653594771242	29.0121314760643	0.0472685433264396	0.297483493888096	0.749387755102041	0.28928348515781	1.82059898259515	7	99	1
SPAC1399.05c	15	69	19	100	1609	300	0.15	54.3533401939327	0.0428837787445618	15.5391774326967	0.119343280248302	0.390057630555988	3.49782608695652	1.92023337919517	6.27602727564585	4	111	1
SPAC1399.06	2	69	23	100	2211	300	0.02	7.2471120258577	0.0312075983717775	11.3082480729123	0.00491816603671483	0.12002119225046	0.640869565217391	0.108740651071765	2.65366856065766	3	99	1
SPAC13A11.01c	192	594	39	100	3460	300	1.92	695.722754482339	0.171676300578035	62.2078691236918	0.273758839223383	0.381535232653774	11.1838383838384	9.47205583712906	13.2011190498206	42	250	2.85185623059813e-75
SPAC13A11.02c	211	1064	513	100	2318	300	2.11	764.570318727987	0.459016393442623	166.327161249193	0.170591287377596	0.230462852592047	4.59678571428571	3.95430604141267	5.34212892308366	97	214	3.31617245152008e-32
SPAC13A11.03	11	271	83	100	1299	300	0.11	39.8591161422173	0.208622016936105	75.5953563898166	0.0210750630751337	0.0760739781488043	0.527269372693727	0.273765069345986	0.988200976152968	19	92	1
SPAC13A11.04c	5	93	33	100	1927	300	0.05	18.1177800646442	0.0482615464452517	17.4878416814937	0.0192996768811656	0.137137312446542	1.03602150537634	0.37190477350006	2.64263601084487	4	101	1
SPAC13A11.05	36	306	66	100	1914	300	0.36	130.448016465439	0.15987460815047	57.931459767828	0.0819667379643245	0.168124287118112	2.25176470588235	1.56884336463717	3.21789885544067	18	118	0.802778810079548
SPAC13A11.06	22	25	1	100	2110	300	0.22	79.7182322844346	0.0118483412322275	4.29331281152707	0.478599229313294	1.61543653412018	18.568	10.0984437385105	34.0857108699357	1	121	6.3788390262e-13
SPAC13C5.01c	44	75	71	100	1113	300	0.44	159.436464568869	0.0673854447439353	24.4174933485771	0.397594558069103	0.864090268866591	6.5296	4.42522743130912	9.61732469248516	9	135	5.11904651197936e-12
SPAC13C5.02	61	225	39	100	1441	300	0.61	221.03691678866	0.156141568355309	56.578771888202	0.202197154231168	0.362882188378701	3.90671111111111	2.91366099247113	5.22913233453709	21	140	2.27867118153826e-09
SPAC13C5.03	18	200	58	100	2441	300	0.18	65.2240082327193	0.0819336337566571	29.6891111260045	0.0538032715012933	0.148659982475197	2.1969	1.31333785734657	3.62879017221956	8	110	1
SPAC13C5.04	24	110	158	100	743	300	0.24	86.9653443102923	0.148048452220727	53.6461859249224	0.13674350148186	0.345541209271424	1.62109090909091	1.01600421601022	2.56737118488668	15	109	1
SPAC13C5.05c	10	133	38	100	1652	300	0.1	36.2355601292885	0.0805084745762712	29.1726967142577	0.0372684156595038	0.147085080493689	1.24210526315789	0.615674226695003	2.42984552975574	8	102	1
SPAC13C5.06c	14	194	45	100	880	300	0.14	50.7297841810039	0.220454545454545	79.8829393759314	0.0402512648805691	0.126993684920054	0.635051546391753	0.354211130949008	1.11754442729647	20	94	1
SPAC13C5.07	0	1350	273	100	4610	300	0	0	0.292841648590022	106.112811658437	6.73372308770189e-05	0.00354997972879883	0	0.00310424634343057	0.163654065497626	22	78	1
SPAC13D6.01	20	51	4	100	1431	300	0.2	72.4711202585769	0.0356394129979036	12.9141409265808	0.226143499228266	0.67452818037844	5.61176470588235	3.23611347395649	9.65249826121548	4	116	0.000393291067429594
SPAC13D6.02c	240	720	425	100	1046	300	2.4	869.653443102923	0.688336520076482	249.422593624165	0.287236061943103	0.386748793216329	3.48666666666667	3.00448920792486	4.0453923770428	138	202	1.63959494217322e-20
SPAC13D6.03c	21	91	10	100	1087	300	0.21	76.0946762715058	0.0837166513339466	30.335197532339	0.139404085319903	0.378593786662008	2.50846153846154	1.51532240742734	4.11531446101602	9	112	1
SPAC13D6.04c	2	54	31	100	1714	300	0.02	7.2471120258577	0.0315052508751459	11.4161041247467	0.00624894524129813	0.15448115453729	0.634814814814815	0.10710692143585	2.64780698876915	3	99	1
SPAC13D6.05	7	45	43	100	830	300	0.07	25.3648920905019	0.0542168674698795	19.6457856122648	0.0641699315377653	0.358780291085016	1.29111111111111	0.532610431763452	2.97787641600564	5	102	1
SPAC13F5.01c	24	122	37	100	2911	300	0.24	86.9653443102923	0.0419099965647544	15.1863220054043	0.123811638361175	0.310207171149583	5.72655737704918	3.60415679269381	9.03013075216435	4	120	4.90236529976133e-06
SPAC13F5.02c	25	58	23	100	1174	300	0.25	90.5889003232212	0.0494037478705281	17.9017247657473	0.262436913007132	0.704045385615032	5.06034482758621	3.08100935870372	8.26549282712048	5	120	0.000104513640929032
SPAC13F5.03c	9	132	10	100	2209	300	0.09	32.6120041163596	0.0597555454956994	21.6527566186785	0.0324903542336923	0.137986432183252	1.50613636363636	0.717711925022264	3.04812028692803	6	103	1
SPAC13F5.04c	1	125	12	100	2346	300	0.01	3.62355601292885	0.0532821824381927	19.3070972555885	0.000414597968080589	0.0525615288383548	0.18768	0.00972646833117062	1.2330934665478	5	96	1
SPAC13F5.05	5	81	28	100	1977	300	0.05	18.1177800646442	0.0409711684370258	14.8461323746705	0.0220775639854989	0.158100632864788	1.22037037037037	0.436473439993314	3.12564951173686	4	101	1
SPAC13F5.06c	1	132	14	100	2828	300	0.01	3.62355601292885	0.0466760961810467	16.9133448976877	0.000392761497281498	0.0497438018327129	0.214242424242424	0.0111072951431208	1.40675471582912	4	97	1
SPAC13F5.07c	0	2	4	100	1144	300	0	0	0.00174825174825175	0.633488813449099	0.0514242900386907	4.05388820080272	0	0.588293878042622	46.3764810171832	0	100	1
SPAC13G6.01c	215	591	154	100	4022	300	2.15	779.064542779702	0.146941819990055	53.2451915375671	0.310239963172669	0.426483446819136	14.631641285956	12.4778513188048	17.1531642310657	40	275	2.92605967019439e-99
SPAC13G6.02c	3	343	333	100	1590	300	0.03	10.8706680387865	0.215723270440252	78.1685353732449	0.00224697344391955	0.028044930871836	0.139067055393586	0.0357268777583208	0.445914400862192	18	85	1
SPAC13G6.03	32	552	33	100	3896	300	0.32	115.953792413723	0.141683778234086	51.3399106554601	0.0398913042956513	0.0837904903042978	2.25855072463768	1.55416521535857	3.26447750225544	16	116	1
SPAC13G6.04	16	26	40	100	505	300	0.16	57.9768962068616	0.0514851485148515	18.6559319477525	0.315621785295789	1.19057250407817	3.10769230769231	1.59389001574374	6.01239114559475	5	111	1
SPAC13G6.05c	59	39	15	100	1131	300	0.59	213.789804762802	0.0344827586206897	12.4950207342374	0.991819517965313	2.31169624533722	17.11	11.2174787481877	26.1452845347639	5	154	5.43202631570705e-30
SPAC13G6.06c	198	1107	127	100	3730	300	1.98	717.464090559912	0.296782841823056	107.540925102205	0.153298546320108	0.208621285035147	6.67154471544715	5.71803577774002	7.781573931811	68	230	1.07237564285375e-49
SPAC13G6.07c	42	920	593	100	1057	300	0.42	152.189352543012	0.87038789025544	315.389927331555	0.0330738784036452	0.0627867859920569	0.48254347826087	0.34959089472653	0.663656327936042	66	76	1
SPAC13G6.08	0	35	25	100	2130	300	0	0	0.0164319248826291	5.95420002124458	0.00261349347422073	0.140450384980723	0	0.0556674110009016	2.99159320008939	1	99	1
SPAC13G6.09	15	160	4	100	1572	300	0.15	54.3533401939327	0.101781170483461	36.880977230828	0.0531127967639372	0.162760025948579	1.47375	0.834933165129093	2.55858760791167	10	105	1
SPAC13G6.10c	229	2128	657	100	1922	300	2.29	829.794326960706	1.10718002081165	401.192882180676	0.093670411261813	0.123597067363526	2.06831766917293	1.80034530445205	2.37553563472698	172	157	6.37483140316232e-06
SPAC13G6.11c	11	78	390	100	1342	300	0.11	39.8591161422173	0.0581222056631893	21.0609067815537	0.0709966145459233	0.27305939063618	1.8925641025641	0.95277456720629	3.66445702233753	6	105	1
