V4	Fisher_WT_r1_pr_counts	Fisher_WT_r1gb_counts	Fisher_WT_r1term_counts	Fisher_WT_r1pr_map	Fisher_WT_r1gb_map	Fisher_WT_r1term_map	Fisher_WT_r1pr_density	Fisher_WT_r1pr_densityRPKM	Fisher_WT_r1gb_density	Fisher_WT_r1gb_densityRPKM	Fisher_WT_r1pause_index_CI_low	Fisher_WT_r1pause_index_CI_high	Fisher_WT_r1pause_index_scaled	Fisher_WT_r1pause_index_CI_low_scaled	Fisher_WT_r1pause_index_CI_high_scaled	Fisher_WT_r1_ExpPR	Fisher_WT_r1_ExpGB	Fisher_WT_r1Fexact_Pval
SPAC1250.03	2	65	11	100	937	300	0.02	13.8565377223455	0.0693703308431163	48.0616303069613	0.00521428186049791	0.127612882496478	0.288307692307692	0.0488578210328654	1.195732708992	6	96	1
SPAC1250.04c	0	6	3	100	574	300	0	0	0.0104529616724739	7.24209288624328	0.0157393406208896	0.93492067967121	0	0.0903438151639062	5.36644470131275	1	99	1
SPAC1250.05	12	135	196	100	605	300	0.12	83.1392263340728	0.223140495867769	154.59773491873	0.0468935532094842	0.164621773731861	0.537777777777778	0.28370599691738	0.995961731077761	20	92	1
SPAC1250.07	14	3	17	100	38	300	0.14	96.9957640564183	0.0789473684210526	54.6968594303111	1.26266909578133	20.3997262562664	1.77333333333333	0.479814256396904	7.75189597738125	8	106	1
SPAC1296.01c	4	104	13	100	2107	300	0.04	27.7130754446909	0.049359278595159	34.197435290079	0.0120746883594801	0.108217665143438	0.810384615384615	0.254413683734245	2.28014620457224	4	100	1
SPAC1296.02	0	127	20	100	937	300	0	0	0.135538954108858	93.9050315228321	0.000716926601156283	0.0379810994690606	0	0.00671760225283437	0.355882902025098	11	89	1
SPAC1296.03c	0	16	6	100	1536	300	0	0	0.0104166666666667	7.21694673038826	0.00576104614150375	0.317064970660191	0	0.0884896687334976	4.87011794934053	1	99	1
SPAC1296.04	0	54	15	100	1425	300	0	0	0.0378947368421053	26.2544925265493	0.00169011755890912	0.0901972480139864	0	0.0240841752144549	1.28531078419931	3	97	1
SPAC1296.05c	0	14	4	100	846	300	0	0	0.016548463356974	11.4652203376381	0.0065974714867639	0.365411596620526	0	0.0558146087780226	3.09138210740965	1	99	1
SPAC1296.06	0	105	12	100	1968	300	0	0	0.0533536585365854	36.9648491068667	0.000867458745533771	0.0460080441189668	0	0.0170715881121046	0.905438308261266	5	95	1
SPAC12B10.01c	16	585	4	100	5138	300	0.16	110.852301778764	0.113857532113663	78.8835594353065	0.016069934917754	0.0458272268863305	1.40526495726496	0.825673256074201	2.35460291741966	11	105	1
SPAC12B10.02c	3	20	26	100	489	300	0.03	20.7848065835182	0.0408997955010225	28.3364779598067	0.0355268249310211	0.530617317909897	0.7335	0.173726173912693	2.5947186845794	4	99	1
SPAC12B10.03	4	150	31	100	2213	300	0.04	27.7130754446909	0.0677812923633077	46.960701725075	0.00842333050837653	0.0745095685278947	0.590133333333333	0.186408304150373	1.64889675152231	6	98	1
SPAC12B10.04	24	72	8	100	1314	300	0.24	166.278452668146	0.0547945205479452	37.9631170475218	0.204388399652649	0.540029789095859	4.38	2.68566357143581	7.09599142871958	6	118	0.00125614042718889
SPAC12B10.05	3	84	18	100	1942	300	0.03	20.7848065835182	0.043254376930999	29.9677952800468	0.0090286602393918	0.116712405001188	0.693571428571429	0.175336581848989	2.26655490512307	4	99	1
SPAC12B10.06c	2	11	25	100	498	300	0.02	13.8565377223455	0.0220883534136546	15.3034051150402	0.0278623380972679	0.863501028037994	0.905454545454546	0.138754443724394	4.30023511962921	2	100	1
SPAC12B10.07	17	137	9	100	1782	300	0.17	117.780570639936	0.0768799102132435	53.2644687980171	0.072402632644796	0.209826985002423	2.21124087591241	1.29021491373027	3.73911687274318	8	109	1
SPAC12B10.08c	0	35	6	100	2191	300	0	0	0.0159744408945687	11.0675221424485	0.00261349347422073	0.140450384980723	0	0.0572616420201762	3.07726793492763	1	99	1
SPAC12B10.09	1	31	10	100	1167	300	0.01	6.92826886117273	0.0265638389031705	18.4041417906045	0.00163609062693161	0.219484423903823	0.376451612903226	0.0190931776162919	2.56138322695762	2	99	1
SPAC12B10.10	4	28	7	100	1169	300	0.04	27.7130754446909	0.0239520958083832	16.5946559549048	0.0425552322368373	0.427130257209975	1.67	0.497470664848628	4.99315270678461	2	102	1
SPAC12B10.11	1	76	9	100	1512	300	0.01	6.92826886117273	0.0502645502645503	34.8246318418735	0.000678757471648433	0.0870941109429738	0.198947368421053	0.0102628129713243	1.31686295745776	4	97	1
SPAC12B10.12c	1	131	15	100	2295	300	0.01	6.92826886117273	0.0570806100217865	39.5469812990688	0.000395739096181285	0.050127696196004	0.175190839694656	0.0090822122573605	1.15043062769829	5	96	1
SPAC12B10.13	4	90	8	100	952	300	0.04	27.7130754446909	0.0945378151260504	65.498340074112	0.0139098302496193	0.125493482400553	0.423111111111111	0.132421583976376	1.19469795245327	8	96	1
SPAC12B10.14c	1	223	7	100	2206	300	0.01	6.92826886117273	0.101087941976428	70.0364440635322	0.000233134758764211	0.0293141157926011	0.0989237668161435	0.00514295277833849	0.646669394384779	9	92	1
SPAC12B10.15c	1	6	3	100	251	300	0.01	6.92826886117273	0.0239043824701195	16.5615988713292	0.00755953402951306	1.38050834161111	0.418333333333333	0.0189744304140778	3.46507593744388	2	99	1
SPAC12B10.16c	0	55	16	100	1872	300	0	0	0.0293803418803419	20.3554907780182	0.0016592631470071	0.0885300344192424	0	0.0310614061119729	1.65728224432822	2	98	1
SPAC12G12.01c	3	206	3	100	3100	300	0.03	20.7848065835182	0.0664516129032258	46.0394640452124	0.0037282642557828	0.0468883288355383	0.451456310679612	0.115576191929267	1.45353819390169	6	97	1
SPAC12G12.02	0	124	32	100	2301	300	0	0	0.0538896132116471	37.3361729154897	0.000734302771695339	0.0389067364682754	0	0.0168963067767097	0.895244006135018	5	95	1
SPAC12G12.03	8	706	77	100	2891	300	0.08	55.4261508893819	0.244206157039087	169.192591352056	0.00524642330697264	0.0234049394901138	0.327592067988669	0.151674097804579	0.676636800659191	21	87	1
SPAC12G12.04	23	1491	260	100	2131	300	0.23	159.350183806973	0.699671515720319	484.751237541462	0.00997797686289589	0.0236320896877782	0.328725687458082	0.212630686948311	0.503599831246553	50	73	1
SPAC12G12.05c	9	39	1	100	1251	300	0.09	62.3544197505546	0.0311750599520384	21.5989197110901	0.104212986988898	0.494868058877077	2.88692307692308	1.30370446723112	6.19079941655224	3	106	1
SPAC12G12.06c	5	168	40	100	1638	300	0.05	34.6413443058637	0.102564102564103	71.0591678068998	0.0108038849399176	0.0749788460419958	0.4875	0.17696763531585	1.22815349816789	9	96	1
SPAC12G12.07c	1	126	29	100	1327	300	0.01	6.92826886117273	0.0949510173323286	65.7846176720245	0.000411330984666424	0.0521396103727383	0.10531746031746	0.00545836216652345	0.691892629646238	8	93	1
SPAC12G12.08	2	54	0	100	1186	300	0.02	13.8565377223455	0.045531197301855	31.5452376478354	0.00624894524129813	0.15448115453729	0.439259259259259	0.0741124905617958	1.83214649281226	4	98	1
SPAC12G12.09	0	148	13	100	2798	300	0	0	0.0528949249463903	36.6470261420145	0.00061504741637674	0.032558804521116	0	0.0172090267102212	0.910995350500826	5	95	1
SPAC12G12.10	13	129	35	100	1189	300	0.13	90.0674951952455	0.108494533221194	75.1679296123871	0.0544432690122786	0.182759899376032	1.19821705426357	0.647330468555993	2.17301520358101	11	102	1
SPAC12G12.11c	2	40	13	100	1362	300	0.02	13.8565377223455	0.0293685756240822	20.3473387993326	0.00836032650796309	0.211005400062266	0.681	0.113867647038457	2.87389354884806	2	100	1
SPAC12G12.12	0	73	12	100	1209	300	0	0	0.0603804797353184	41.8332197572878	0.0012488776032341	0.0664281626427554	0	0.0150989302231003	0.803116486350912	5	95	1
SPAC12G12.13c	5	315	28	100	2129	300	0.05	34.6413443058637	0.147956787224049	102.508440172354	0.00579989239900342	0.039700817412003	0.337936507936508	0.123479709174783	0.845230402701543	13	92	1
SPAC12G12.14c	0	64	21	100	1844	300	0	0	0.03470715835141	24.0460524465865	0.00142511423979771	0.0759029537004353	0	0.0262791065818698	1.39965046623603	3	97	1
SPAC12G12.15	7	119	46	100	1759	300	0.07	48.4978820282091	0.0676520750426379	46.8711764911629	0.0251794626798315	0.130311421879751	1.03470588235294	0.442906748538237	2.29217791086482	6	101	1
SPAC12G12.16c	9	45	12	100	1991	300	0.09	62.3544197505546	0.0226017076845806	15.6590707560408	0.0912125373273881	0.42431042986337	3.982	1.8160416181883	8.4480206585797	2	107	1
SPAC12G12.17	0	23	16	100	508	300	0	0	0.0452755905511811	31.3681464186954	0.00399043342974737	0.216691035021888	0	0.0202714018231166	1.10079045791119	4	96	1
SPAC1327.01c	40	539	53	100	3188	300	0.4	277.130754446909	0.169071518193225	117.137293480932	0.0530765133668337	0.103366210744927	2.36586270871985	1.69207924613466	3.29531479854829	20	120	0.127382090955119
SPAC139.01c	12	276	18	100	2750	300	0.12	83.1392263340728	0.100363636363636	69.5346256612245	0.0232490887287324	0.0793897512460169	1.19565217391304	0.639349940040141	2.18321815926546	10	102	1
SPAC139.02c	2	114	25	100	1235	300	0.02	13.8565377223455	0.0923076923076923	63.9532510262099	0.00300093545499438	0.0718956448651235	0.216666666666667	0.0370615528691806	0.887911214084275	8	94	1
SPAC139.03	2	46	20	100	2287	300	0.02	13.8565377223455	0.020113686051596	13.9353024754677	0.00730283643198064	0.182405882134092	0.994347826086956	0.167015869199397	4.17162252440668	2	100	1
SPAC139.04c	0	48	4	100	1553	300	0	0	0.0309079201545396	21.413838077031	0.0019023677648798	0.101687091822644	0	0.0295437713885833	1.57920053600567	2	98	1
SPAC139.05	0	24	6	100	1851	300	0	0	0.0129659643435981	8.98316870168264	0.0038226010111885	0.207313917589234	0	0.0707563447170992	3.83738061457673	1	99	1
SPAC139.06	3	72	35	100	1582	300	0.03	20.7848065835182	0.04551201011378	31.5319442480681	0.0104964881616579	0.136734227320827	0.659166666666667	0.166054442717427	2.16313547621548	4	99	1
SPAC1399.01c	2	118	5	100	3116	300	0.02	13.8565377223455	0.0378690629011553	26.2367049299866	0.00290043216673799	0.0694210785788352	0.528135593220339	0.0903774663155558	2.1631608085165	3	99	1
SPAC1399.02	6	161	41	100	2102	300	0.06	41.5696131670364	0.0765937202664129	53.0661887083164	0.0149072951774369	0.0870619202374237	0.783354037267081	0.313351344629724	1.83004156339065	7	99	1
SPAC1399.03	7	204	19	100	2115	300	0.07	48.4978820282091	0.0964539007092199	66.8258556822335	0.0148306741989256	0.0752267340728701	0.725735294117647	0.313668759307276	1.5910454256412	9	98	1
SPAC1399.04c	1	34	29	100	612	300	0.01	6.92826886117273	0.0555555555555556	38.4903825620707	0.0014954740609025	0.199297297707355	0.18	0.00915230125272328	1.21969946196901	5	96	1
SPAC1399.05c	2	47	6	100	1609	300	0.02	13.8565377223455	0.0292106898694842	20.2379513036121	0.00715206070404783	0.178375811909637	0.68468085106383	0.11507665672813	2.87006681362606	2	100	1
SPAC1399.06	2	63	10	100	2211	300	0.02	13.8565377223455	0.028493894165536	19.7413359680634	0.00537612650722748	0.131780470233098	0.701904761904762	0.1188661570748	2.91366619685381	2	100	1
SPAC13A11.01c	44	363	7	100	3460	300	0.44	304.8438298916	0.104913294797688	72.6867513469856	0.087494022902621	0.167385462455926	4.19393939393939	3.02729319243069	5.79153700097504	13	131	3.59058853671978e-08
SPAC13A11.02c	86	628	174	100	2318	300	0.86	595.831122060855	0.270923209663503	187.702883728062	0.108580281285034	0.172513955040498	3.17433121019108	2.51689092018709	3.99887347783874	39	147	1.84170742674772e-09
SPAC13A11.03	1	161	13	100	1299	300	0.01	6.92826886117273	0.123941493456505	85.8699989721948	0.0003224112784039	0.0407037537236245	0.0806832298136646	0.00418812250646667	0.528741760869882	11	90	1
SPAC13A11.04c	4	78	7	100	1927	300	0.04	27.7130754446909	0.0404774260508563	28.0438490488569	0.0159933198758557	0.14538413260974	0.988205128205128	0.308191274007739	2.8015522353897	4	100	1
SPAC13A11.05	20	138	21	100	1914	300	0.2	138.565377223455	0.0721003134796238	49.953035676167	0.0880204030780926	0.236163219092745	2.77391304347826	1.68471051491469	4.52016401343513	8	112	1
SPAC13A11.06	14	12	0	100	2110	300	0.14	96.9957640564183	0.00568720379146919	3.94024769355795	0.509381088857248	2.68481839050167	24.6166666666667	10.7479409748879	56.6496680395852	0	114	1.38182654939488e-08
SPAC13C5.01c	13	72	33	100	1113	300	0.13	90.0674951952455	0.0646900269541779	44.8189899375056	0.0954220795175958	0.335111899933284	2.00958333333333	1.06204774503084	3.72979544625745	6	107	1
SPAC13C5.02	74	71	27	100	1441	300	0.74	512.691895726782	0.0492713393476752	34.1365086150773	0.743375183912654	1.4614374885263	15.0188732394366	10.7120364001813	21.059314209664	8	166	1.09888898694005e-36
SPAC13C5.03	15	33	23	100	2441	300	0.15	103.924032917591	0.0135190495698484	9.36636101674315	0.235943777312746	0.86566372954002	11.0954545454545	5.75938760420413	21.1308516380719	1	114	4.37448575725652e-06
SPAC13C5.04	10	58	40	100	743	300	0.1	69.2826886117273	0.0780619111709287	54.0833908409177	0.082863601591789	0.348556392206323	1.28103448275862	0.615676559826993	2.58977399409298	7	103	1
SPAC13C5.05c	4	97	5	100	1652	300	0.04	27.7130754446909	0.0587167070217918	40.6805132889682	0.0129274537247367	0.116217329160722	0.681237113402062	0.21356153553265	1.91991027773512	5	99	1
SPAC13C5.06c	20	56	7	100	880	300	0.2	138.565377223455	0.0636363636363636	44.0889836620083	0.207406281213735	0.609776431509848	3.14285714285714	1.82517527468087	5.36603259728667	7	113	0.847230295599109
SPAC13C5.07	0	463	43	100	4610	300	0	0	0.100433839479393	69.5832642673097	0.000196401602776974	0.0103642320570036	0	0.00905411388801848	0.477791097827864	9	91	1
SPAC13D6.01	2	15	1	100	1431	300	0.02	13.8565377223455	0.010482180293501	7.26233633246618	0.0210791526483131	0.606412790019809	1.908	0.301642674397361	8.67776702518346	1	101	1
SPAC13D6.02c	195	580	126	100	1046	300	1.95	1351.01242792868	0.554493307839388	384.16787184323	0.284887243238266	0.396659778022979	3.51672413793103	2.97992056427226	4.14906127812036	105	190	1.51937134276981e-18
SPAC13D6.03c	10	69	5	100	1087	300	0.1	69.2826886117273	0.0634774609015639	43.9788915750615	0.070253516896086	0.290310500216551	1.57536231884058	0.763655728660455	3.15567513735391	6	104	1
SPAC13D6.04c	2	52	13	100	1714	300	0.02	13.8565377223455	0.0303383897316219	21.0192520875719	0.00648283335729948	0.160629404222807	0.659230769230769	0.111115763744113	2.75318798837891	3	99	1
SPAC13D6.05	4	43	27	100	830	300	0.04	27.7130754446909	0.0518072289156627	35.8934410880033	0.0284022086979824	0.270236188283737	0.772093023255814	0.235738332193254	2.24296036275502	5	99	1
SPAC13F5.01c	2	69	16	100	2911	300	0.02	13.8565377223455	0.0237031947784267	16.4222106293686	0.00491816603671483	0.12002119225046	0.843768115942029	0.143167813328769	3.49381690641088	2	100	1
SPAC13F5.02c	12	57	4	100	1174	300	0.12	83.1392263340728	0.0485519591141397	33.6381026479426	0.107266470876944	0.404507230282282	2.47157894736842	1.25930836809532	4.74891488351399	5	107	1
SPAC13F5.03c	2	82	1	100	2209	300	0.02	13.8565377223455	0.0371208691715708	25.7183361981061	0.00415187490199961	0.100574264254526	0.538780487804878	0.0917149165851714	2.22168549738247	3	99	1
SPAC13F5.04c	0	61	16	100	2346	300	0	0	0.026001705029838	18.0146803295625	0.00149545868574188	0.0796917976497406	0	0.0350834607675044	1.86956957286291	2	98	1
SPAC13F5.05	1	77	17	100	1977	300	0.01	6.92826886117273	0.0389479008598887	26.984152873561	0.000670044888437859	0.0859418686347986	0.256753246753247	0.0132467874444165	1.69907074290997	3	98	1
SPAC13F5.06c	0	136	3	100	2828	300	0	0	0.0480905233380481	33.3184075360499	0.000669405204254395	0.0354508452543913	0	0.0189307791763143	1.00254990379419	4	96	1
SPAC13F5.07c	1	3	0	100	1144	300	0.01	6.92826886117273	0.00262237762237762	1.81685372233551	0.0133674946082822	3.55733427163736	3.81333333333333	0.152924138318748	40.6959040675313	0	101	1
SPAC13G6.01c	11	387	62	100	4022	300	0.11	76.2109574729001	0.0962207856787668	66.6643473215775	0.0148148472605834	0.0530572370711839	1.14320413436693	0.595853156820666	2.13396207500302	9	102	1
SPAC13G6.02c	0	327	26	100	1590	300	0	0	0.205660377358491	142.487038842986	0.000278141007390711	0.0146866958795779	0	0.0044224420175123	0.233518464485288	17	83	1
SPAC13G6.03	35	240	7	100	3896	300	0.35	242.489410141046	0.0616016427104723	42.6792742988053	0.100588941657421	0.210487297580231	5.68166666666667	3.91894516697314	8.20058511372578	7	128	1.4737408142724e-09
SPAC13G6.04	2	37	51	100	505	300	0.02	13.8565377223455	0.0732673267326733	50.7615738343349	0.0090128876830177	0.228949768930256	0.272972972972973	0.0455150827992394	1.15619633309779	6	96	1
SPAC13G6.05c	2	52	7	100	1131	300	0.02	13.8565377223455	0.0459770114942529	31.8541097065413	0.00648283335729948	0.160629404222807	0.435	0.0733208452710572	1.81671856175995	4	98	1
SPAC13G6.06c	13	505	5	100	3730	300	0.13	90.0674951952455	0.135388739946381	93.8009591123922	0.0142090099049903	0.0456511569499244	0.96019801980198	0.529996069456138	1.70278815423218	13	100	1
SPAC13G6.07c	9	501	35	100	1057	300	0.09	62.3544197505546	0.473982970671712	328.388145643097	0.00871143248447592	0.0356876094097643	0.189880239520958	0.0920798413609104	0.377218031461209	35	74	1
SPAC13G6.08	0	25	14	100	2130	300	0	0	0.0117370892018779	8.13177096381776	0.00366831680942558	0.19871450933181	0	0.0781351480407648	4.23261904876756	1	99	1
SPAC13G6.09	9	77	0	100	1572	300	0.09	62.3544197505546	0.0489821882951654	33.9361769917494	0.0547838148008814	0.240765382965718	1.8374025974026	0.861201568669856	3.78483182022108	5	104	1
SPAC13G6.10c	75	1465	234	100	1922	300	0.75	519.620164587955	0.762226847034339	528.091252945788	0.040299917743434	0.0649367680986251	0.983959044368601	0.774564419028802	1.24808468285557	75	100	1
SPAC13G6.11c	0	84	210	100	1342	300	0	0	0.0625931445603577	43.366213438041	0.00108489951852016	0.0576348941756412	0	0.0145593515385406	0.773460279837105	5	95	1
SPAC13G6.12c	0	137	13	100	2897	300	0	0	0.0472903003106662	32.7639915077896	0.000664511088987998	0.0351903629847887	0	0.0192508862479823	1.01946481566933	4	96	1
SPAC13G6.13	0	0	0	100	147	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.14	4	118	29	100	1272	300	0.04	27.7130754446909	0.0927672955974843	64.2716765423257	0.010667345217909	0.0951215986775543	0.431186440677966	0.135688631171802	1.20994673517849	8	96	1
SPAC13G6.15c	1	46	17	100	1351	300	0.01	6.92826886117273	0.0340488527017024	23.5899605931862	0.00111288064876816	0.145684955633947	0.293695652173913	0.0150350175648578	1.96820375061462	3	98	1
SPAC13G7.01c	6	193	8	100	2449	300	0.06	41.5696131670364	0.078807676602695	54.6000771827823	0.0124685776117584	0.0724177346789747	0.761347150259067	0.305355465711963	1.77351032228809	7	99	1
SPAC13G7.02c	1	290	25	100	2162	300	0.01	6.92826886117273	0.13413506012951	92.9323760286814	0.000179440238442033	0.0225079868051703	0.074551724137931	0.00387949795511675	0.486622674727781	11	90	1
SPAC13G7.03	2	66	9	100	970	300	0.02	13.8565377223455	0.0680412371134021	47.1407984368454	0.00513695955622772	0.125626360932355	0.293939393939394	0.0498285076954089	1.21857570104385	6	96	1
SPAC13G7.04c	2	672	54	100	2948	300	0.02	13.8565377223455	0.227951153324288	157.930687744507	0.000514403150426452	0.0120364607920222	0.0877380952380952	0.0151646048745718	0.354834864148816	18	84	1
SPAC13G7.05	0	59	20	100	2011	300	0	0	0.0293386374937842	20.326596857742	0.00154634432682249	0.0824350588536129	0	0.0310969844124004	1.65776903354616	2	98	1
SPAC13G7.06	11	86	16	100	1085	300	0.11	76.2109574729001	0.0792626728110599	54.9153107890189	0.0646469510360751	0.246623416986078	1.38779069767442	0.701419418741415	2.67586407429894	8	103	1
SPAC13G7.07	13	11	3	100	1128	300	0.13	90.0674951952455	0.00975177304964539	6.75629055610816	0.497840372566407	2.8218586925683	13.3309090909091	5.61563940254907	31.8305660521704	1	112	9.55584112497203e-05
SPAC13G7.08c	8	156	44	100	1439	300	0.08	55.4261508893819	0.108408617095205	75.1084046103507	0.0233931714748532	0.10761315146132	0.737948717948718	0.336627737523138	1.5485532495284	10	98	1
SPAC13G7.09c	9	39	20	100	630	300	0.09	62.3544197505546	0.0619047619047619	42.8892834263074	0.104212986988898	0.494868058877077	1.45384615384615	0.656541818030058	3.11766877092559	6	103	1
SPAC13G7.10	6	61	42	100	1343	300	0.06	41.5696131670364	0.0454206999255398	31.4686820946788	0.0383475594601961	0.236355971349353	1.32098360655738	0.515007723550433	3.17426069522181	4	102	1
