V4	dis2ts_DMSO_30Cr1_pr_counts	dis2ts_DMSO_30Cr1gb_counts	dis2ts_DMSO_30Cr1term_counts	dis2ts_DMSO_30Cr1pr_map	dis2ts_DMSO_30Cr1gb_map	dis2ts_DMSO_30Cr1term_map	dis2ts_DMSO_30Cr1pr_density	dis2ts_DMSO_30Cr1pr_densityRPKM	dis2ts_DMSO_30Cr1gb_density	dis2ts_DMSO_30Cr1gb_densityRPKM	dis2ts_DMSO_30Cr1pause_index_CI_low	dis2ts_DMSO_30Cr1pause_index_CI_high	dis2ts_DMSO_30Cr1pause_index_scaled	dis2ts_DMSO_30Cr1pause_index_CI_low_scaled	dis2ts_DMSO_30Cr1pause_index_CI_high_scaled	dis2ts_DMSO_30Cr1_ExpPR	dis2ts_DMSO_30Cr1_ExpGB	dis2ts_DMSO_30Cr1Fexact_Pval
SPAC11D3.06	0	182	36	100	1521	300	0	0	0.11965811965812	57.0722150186895	0.000500007882287361	0.0264460471516156	0	0.00760511988959077	0.402244377176073	10	90	1
SPAC11D3.07c	32	389	11	100	4030	300	0.32	152.627409307124	0.0965260545905707	46.0391301337401	0.0563612875269809	0.119427694694051	3.31516709511568	2.27135988733733	4.81293609617026	11	121	0.00128836705562925
SPAC11D3.08c	14	393	71	100	3214	300	0.14	66.7744915718668	0.122277535780958	58.3215734459588	0.0200714372930174	0.0620337779873288	1.14493638676845	0.64509599459758	1.99376562451275	12	102	1
SPAC11D3.09	0	23	5	100	1729	300	0	0	0.0133024869866975	6.34476289412929	0.00399043342974737	0.216691035021888	0	0.068994594000332	3.74658799552845	1	99	1
SPAC11D3.10	1	108	0	100	4126	300	0.01	4.76960654084763	0.0261754726127	12.4846705383312	0.000479316182354025	0.0609454403550575	0.382037037037037	0.0197765856839271	2.51460886904967	2	99	1
SPAC11D3.11c	11	148	28	100	2151	300	0.11	52.4656719493239	0.0688052068805207	32.8173764781706	0.0381856088396995	0.140848807348632	1.59871621621622	0.821372446141936	3.02965784606908	7	104	1
SPAC11D3.13	2	26	7	100	920	300	0.02	9.53921308169525	0.0282608695652174	13.4793228328302	0.0126267060000113	0.332593862792864	0.707692307692308	0.116165695200104	3.05986353769434	2	100	1
SPAC11D3.14c	6	332	10	100	4308	300	0.06	28.6176392450858	0.0770659238625813	36.7574134531433	0.00728904490009961	0.0418425898892137	0.77855421686747	0.314012054296291	1.80257877242733	7	99	1
SPAC11D3.15	5	284	9	100	3921	300	0.05	23.8480327042381	0.0724305024228513	34.5464998112911	0.00642771247247888	0.0440741444657863	0.690316901408451	0.252030606045897	1.72814720450348	7	98	1
SPAC11D3.16c	8	63	40	100	945	300	0.08	38.156852326781	0.0666666666666667	31.7973769389842	0.0563645554633003	0.274422678013184	1.2	0.532645049128188	2.59329430722459	6	102	1
SPAC11D3.17	2	101	33	100	3291	300	0.02	9.53921308169525	0.0306897599513826	14.6378079801158	0.00338177880340572	0.0813157473630838	0.651683168316832	0.111294340420082	2.67610124571909	3	99	1
SPAC11D3.18c	6	97	11	100	2031	300	0.06	28.6176392450858	0.0477597242737568	22.7795093285189	0.0244859902135639	0.146163411576945	1.25628865979381	0.497310461237482	2.96857888912775	4	102	1
SPAC11D3.19	5	58	2	100	1210	300	0.05	23.8480327042381	0.0479338842975207	22.8625768073688	0.0304891655037137	0.223580815770315	1.04310344827586	0.368918902594936	2.70532787082081	4	101	1
SPAC11E3.01c	16	405	56	100	3812	300	0.16	76.313704653562	0.106243441762854	50.6739414754273	0.0231386507667348	0.066411964426361	1.50597530864198	0.882045367227932	2.53162408393288	11	105	1
SPAC11E3.02c	2	298	42	100	3850	300	0.02	9.53921308169525	0.0774025974025974	36.9179934850024	0.00115689834810931	0.0272348227744859	0.258389261744966	0.0445405864022084	1.04854067681771	7	95	1
SPAC11E3.03	1	10	23	100	987	300	0.01	4.76960654084763	0.0101317122593718	4.8324281062286	0.00478667548335045	0.750794709134687	0.987	0.047244487020669	7.41034377915936	1	100	1
SPAC11E3.04c	3	34	31	100	714	300	0.03	14.3088196225429	0.0476190476190476	22.7124120992744	0.0216350687008803	0.299112990062463	0.63	0.154474390524285	2.13566674904599	4	99	1
SPAC11E3.05	5	239	28	100	3997	300	0.05	23.8480327042381	0.059794846134601	28.519788923257	0.00762600952880355	0.0524631226979568	0.836192468619247	0.304811600866278	2.09695101423733	5	100	1
SPAC11E3.06	14	80	23	100	1847	300	0.14	66.7744915718668	0.0433134813210612	20.6588263815815	0.0949597494648127	0.316959474026818	3.23225	1.75390657261509	5.85424148527532	4	110	1
SPAC11E3.07	31	143	53	100	1208	300	0.31	147.857802766276	0.118377483443709	56.4614019322194	0.144141985053004	0.324385523260316	2.61874125874126	1.74123517944028	3.91857712098462	13	118	0.277091397551751
SPAC11E3.08c	10	88	14	100	1531	300	0.1	47.6960654084763	0.0574787720444154	27.4151127102933	0.055633337559919	0.225238417714512	1.73977272727273	0.851746398042359	3.44840017520917	5	105	1
SPAC11E3.09	0	43	11	100	1333	300	0	0	0.032258064516129	15.3858275511214	0.00212472625826863	0.113763425024706	0	0.0283226010227209	1.51646645557933	3	97	1
SPAC11E3.10	4	108	20	100	1069	300	0.04	19.0784261633905	0.101028999064546	48.1868574753549	0.0116360735311093	0.104122013514932	0.395925925925926	0.124389626047558	1.11306432447463	9	95	1
SPAC11E3.11c	7	378	36	100	3255	300	0.07	33.3872457859334	0.116129032258065	55.388979184037	0.00805441944085872	0.0403248221708003	0.602777777777778	0.262171352799951	1.31257296165955	11	96	1
SPAC11E3.12	4	63	0	100	2724	300	0.04	19.0784261633905	0.0231277533039648	11.0310283433701	0.0196776916573705	0.181294313351474	1.72952380952381	0.536020320746773	4.93845709569415	2	102	1
SPAC11E3.13c	58	1227	301	100	2103	300	0.58	276.637179369162	0.583452211126961	278.283748246317	0.0359853913978295	0.061955091691199	0.994083129584352	0.756772781096354	1.30291557826592	58	100	1
SPAC11E3.14	11	315	32	100	2681	300	0.11	52.4656719493239	0.117493472584856	56.0397635347632	0.0181637094515785	0.0653251556890485	0.936222222222222	0.48696905039682	1.75136742402339	11	100	1
SPAC11E3.15	74	169	231	100	406	300	0.74	352.950884022724	0.416256157635468	198.537809212623	0.330070090395644	0.580258216670467	1.77775147928994	1.34008456700631	2.3558483596821	51	123	1
SPAC11G7.01	48	578	169	100	2966	300	0.48	228.941113960686	0.194875252865813	92.9478280718115	0.061147462369792	0.11245874278688	2.46311418685121	1.81363373388803	3.33552631105886	24	124	0.0125973156140434
SPAC11G7.02	75	440	39	100	2923	300	0.75	357.720490563572	0.150530277112556	71.7970194311651	0.132386909916246	0.219164222247853	4.98238636363636	3.86966937685187	6.40617021630473	22	153	5.20705010636189e-17
SPAC11G7.03	8	67	31	100	1164	300	0.08	38.156852326781	0.0575601374570447	27.4539208107209	0.0531422369670919	0.257289151390928	1.38985074626866	0.61857563829695	2.9948457221904	5	103	1
SPAC11G7.04	30	91	325	93	363	300	0.32258064516129	153.858275511214	0.25068870523416	119.568648820147	0.21352531128664	0.506572514232435	1.28677773839064	0.833437505344629	1.97726691039112	24	99	1
SPAC11G7.05c	3	118	8	100	1975	296	0.03	14.3088196225429	0.059746835443038	28.4968897124061	0.00646655499827671	0.0824846781060368	0.502118644067797	0.127714461215965	1.62907239259423	5	98	1
SPAC11G7.06c	4	45	14	100	2860	300	0.04	19.0784261633905	0.0157342657342657	7.50462567615885	0.0271963397809832	0.257605273600223	2.54222222222222	0.777815317736121	7.36751082496639	1	103	1
SPAC11H11.01	0	14	2	100	1378	300	0	0	0.0101596516690856	4.84575410536043	0.0065974714867639	0.365411596620526	0	0.0909131570876065	5.03537180143085	1	99	1
SPAC11H11.02c	1	94	13	100	2839	300	0.01	4.76960654084763	0.0331102500880592	15.7922865389108	0.000550022635457497	0.0701615416299683	0.302021276595745	0.0156151426206383	1.9918861668748	3	98	1
SPAC11H11.03c	7	40	4	100	1081	300	0.07	33.3872457859334	0.0370027752081406	17.6488678662262	0.0716723717868451	0.406852875278181	1.89175	0.774778339015796	4.39807958175713	3	104	1
SPAC11H11.04	0	6	0	100	1498	300	0	0	0.00400534045393859	1.91038980274271	0.0157393406208896	0.93492067967121	0	0.235775322500926	14.0051117814747	0	100	1
SPAC11H11.05c	2	0	0	100	59	300	0.02	9.53921308169525	0	0	0.246676758328458	19.4460633145857	NA	0.14553928741379	11.4731773556056	0	102	1
SPAC11H11.06	24	530	93	100	1533	300	0.24	114.470556980343	0.345727332028702	164.89833441939	0.0293899211006118	0.0691865412902097	0.694188679245283	0.450547490472379	1.06062967797891	31	93	1
SPAC1250.01	26	476	54	100	3829	300	0.26	124.009770062038	0.124314442413163	59.2930977655646	0.0360235777037255	0.0822105124481864	2.09147058823529	1.37934279027565	3.14784052164106	13	113	1
SPAC1250.02	4	112	19	100	718	300	0.04	19.0784261633905	0.155988857938719	74.4005477123864	0.0112282082040834	0.100324974566415	0.256428571428571	0.0806185349053185	0.720333317386862	14	90	1
SPAC1250.03	9	66	15	100	937	300	0.09	42.9264588676286	0.0704375667022412	33.5959478864401	0.0634999065664601	0.282862170224527	1.27772727272727	0.594994124527731	2.65041853500382	7	102	1
SPAC1250.04c	0	9	3	100	574	300	0	0	0.0156794425087108	7.47847715463914	0.0103569347612096	0.590306163886248	0	0.0594488055293429	3.38835738070706	1	99	1
SPAC1250.05	17	99	157	100	605	300	0.17	81.0833111944096	0.163636363636364	78.0481070320521	0.099056855359814	0.293834511088097	1.03888888888889	0.599293974926875	1.77769879208299	16	101	1
SPAC1250.07	11	3	12	100	38	300	0.11	52.4656719493239	0.0789473684210526	37.654788480376	0.953743981658229	16.5243318693847	1.39333333333333	0.362422713030127	6.27924611036619	8	103	1
SPAC1296.01c	10	148	19	100	2107	300	0.1	47.6960654084763	0.0702420503084955	33.5026942593948	0.0335744089495633	0.131831279794353	1.42364864864865	0.707412796567298	2.77768506526701	7	103	1
SPAC1296.02	21	127	49	100	937	300	0.21	100.1617373578	0.135538954108858	64.6467482057256	0.101271298619246	0.267436760582291	1.54937007874016	0.948912068062336	2.50588244665607	14	107	1
SPAC1296.03c	2	34	19	100	1536	300	0.02	9.53921308169525	0.0221354166666667	10.5577228117721	0.00977594851961347	0.25022499125925	0.903529411764706	0.150158569261263	3.84345586574208	2	100	1
SPAC1296.04	1	83	30	100	1425	300	0.01	4.76960654084763	0.0582456140350877	27.7808661677441	0.000622130592304054	0.0796215011770904	0.171686746987952	0.00886536094033278	1.13460639177354	5	96	1
SPAC1296.05c	0	22	11	100	846	300	0	0	0.0260047281323877	12.4032321393201	0.00417368066078422	0.226956323474185	0	0.0353093383902345	1.9200504965916	2	98	1
SPAC1296.06	2	196	78	100	1968	300	0.02	9.53921308169525	0.0995934959349594	47.5021789637264	0.00175457654214883	0.0415394875756306	0.200816326530612	0.0345300663494889	0.81749711548841	9	93	1
SPAC12B10.01c	25	923	53	100	5138	300	0.25	119.240163521191	0.179641884001557	85.6821104944017	0.0178091068404518	0.0408664790719522	1.39165763813651	0.915031909462413	2.0997196947169	19	106	1
SPAC12B10.02c	6	22	17	100	489	300	0.06	28.6176392450858	0.0449897750511247	21.4583525355108	0.099238444329978	0.708298164460976	1.33363636363636	0.485275992773592	3.46357802421417	4	102	1
SPAC12B10.03	4	93	64	100	2213	300	0.04	19.0784261633905	0.0420244012652508	20.0439859149945	0.0134711053970796	0.121342742796017	0.951827956989247	0.298115562437372	2.68531489807586	4	100	1
SPAC12B10.04	36	66	31	100	1314	300	0.36	171.705835470515	0.0502283105022831	23.9569278307415	0.356184952928632	0.833088932992457	7.16727272727273	4.68027028148223	10.9467885795209	6	130	5.9707617810224e-11
SPAC12B10.05	11	148	68	100	1942	300	0.11	52.4656719493239	0.0762100926879506	36.3492156563053	0.0381856088396995	0.140848807348632	1.44337837837838	0.741564523666964	2.73528383871043	7	104	1
SPAC12B10.06c	2	15	11	100	498	300	0.02	9.53921308169525	0.0301204819277108	14.3662847615892	0.0210791526483131	0.606412790019809	0.664	0.104974180188599	3.01993569429865	2	100	1
SPAC12B10.07	18	227	37	100	1782	300	0.18	85.8529177352573	0.127384960718294	60.7576141847593	0.0475254201699408	0.13063157098149	1.41303964757709	0.846902987428345	2.32785459489015	13	105	1
SPAC12B10.08c	6	47	21	100	2191	300	0.06	28.6176392450858	0.0214513920584208	10.2314699872131	0.0491753658257342	0.310875657263293	2.79702127659574	1.07743226524184	6.81128565063876	2	104	1
SPAC12B10.09	3	22	8	100	1167	300	0.03	14.3088196225429	0.0188517566409597	8.99154617811892	0.0325415198670741	0.477885849419339	1.59136363636364	0.379759536848755	5.57692786272368	1	102	1
SPAC12B10.10	6	18	5	100	1169	300	0.06	28.6176392450858	0.0153977758768178	7.34413325365759	0.118575044140478	0.88865760334922	3.89666666666667	1.38614226600219	10.3884073831524	1	105	1
SPAC12B10.11	1	93	13	100	1512	300	0.01	4.76960654084763	0.0615079365079365	29.3368656282294	0.00055587983277834	0.070927644740107	0.16258064516129	0.0084049030716085	1.07242598847042	5	96	1
SPAC12B10.12c	13	225	54	100	2295	300	0.13	62.0048850310191	0.0980392156862745	46.7608484396826	0.031597358471864	0.103454216167706	1.326	0.72515937692928	2.37427426104885	10	103	1
SPAC12B10.13	3	62	11	100	952	300	0.03	14.3088196225429	0.0651260504201681	31.0625636063606	0.0121414045432518	0.159537396667709	0.460645161290323	0.115586171251757	1.51879601627659	6	97	1
SPAC12B10.14c	0	162	20	100	2206	300	0	0	0.0734360834088849	35.0261223761249	0.000561822101699829	0.0297293031615868	0	0.0123937955634982	0.655828427744605	6	94	1
SPAC12B10.15c	8	11	4	100	251	300	0.08	38.156852326781	0.0438247011952191	20.902658147141	0.267759586150358	1.94395698228357	1.82545454545455	0.672076561237399	4.87933202553176	4	104	1
SPAC12B10.16c	0	24	16	100	1872	300	0	0	0.0128205128205128	6.11488018057388	0.0038226010111885	0.207313917589234	0	0.0715590909294488	3.88091653727047	1	99	1
SPAC12G12.01c	3	214	34	100	3100	300	0.03	14.3088196225429	0.0690322580645161	32.9256709593997	0.00359006221707454	0.0451181604117968	0.434579439252336	0.111291928729311	1.3986629727657	6	97	1
SPAC12G12.02	0	93	74	100	2301	300	0	0	0.0404172099087353	19.2774188743516	0.000979657372893479	0.0520027148584582	0	0.022541916150279	1.19658246889312	3	97	1
SPAC12G12.03	33	642	127	100	2891	300	0.33	157.397015847972	0.222068488412314	105.917931484752	0.0356246680458136	0.0737829769898529	1.48602803738318	1.02990915320447	2.13306586477665	24	109	1
SPAC12G12.04	57	1029	206	100	2131	300	0.57	271.867572828315	0.482871891130924	230.310893032952	0.042020267254392	0.0728577040734524	1.18043731778426	0.895451895191093	1.55259767380527	51	106	1
SPAC12G12.05c	46	62	0	100	1251	300	0.46	219.401900878991	0.0495603517186251	23.6383377723863	0.498014289385742	1.10410643992122	9.28161290322581	6.23015876021563	13.8123715634144	6	140	3.92138087278022e-17
SPAC12G12.06c	15	146	101	100	1638	300	0.15	71.5440981127144	0.0891330891330891	42.5129764935136	0.0580692237617665	0.178803960377493	1.68287671232877	0.951173885217735	2.92880887098334	9	106	1
SPAC12G12.07c	17	151	31	100	1327	300	0.17	81.0833111944096	0.113790504898267	54.2735936449127	0.0658735349664425	0.189821700625188	1.49397350993377	0.874141809004692	2.51893396729625	11	106	1
SPAC12G12.08	0	30	13	100	1186	300	0	0	0.0252951096121417	12.0647720257528	0.00305234191746883	0.164578840345685	0	0.0362007751411804	1.95190504649983	2	98	1
SPAC12G12.09	4	112	22	100	2798	300	0.04	19.0784261633905	0.0400285918513224	19.0920633514987	0.0112282082040834	0.100324974566415	0.999285714285714	0.314165265550252	2.8070927883683	4	100	1
SPAC12G12.10	11	228	76	100	1189	300	0.11	52.4656719493239	0.191757779646762	91.4609160061614	0.0249895188318919	0.0906499076945095	0.573640350877193	0.297125378911195	1.07782740248772	17	94	1
SPAC12G12.11c	0	52	12	100	1362	300	0	0	0.0381791483113069	18.2099515509601	0.00175540185204023	0.0937274199558428	0	0.0239085732247879	1.27656745979858	3	97	1
SPAC12G12.12	4	54	9	100	1209	300	0.04	19.0784261633905	0.0446650124069479	21.3034535323219	0.0228339397599397	0.212824030747002	0.895555555555556	0.276062331697671	2.57304253173125	4	100	1
SPAC12G12.13c	6	355	77	100	2129	300	0.06	28.6176392450858	0.166744950681071	79.5307807421751	0.00682024914430168	0.0391101711905513	0.359830985915493	0.145203104282183	0.832655544646837	15	91	1
SPAC12G12.14c	8	76	47	100	1844	300	0.08	38.156852326781	0.0412147505422994	19.6578143765954	0.047085954300955	0.225588097156846	1.94105263157895	0.86826499730961	4.15984451157224	4	104	1
SPAC12G12.15	10	202	61	100	1759	300	0.1	47.6960654084763	0.114837976122797	54.7731962052996	0.0247451113047293	0.0959872814832098	0.870792079207921	0.435266507850189	1.68841628128966	11	99	1
SPAC12G12.16c	15	53	12	100	1991	300	0.15	71.5440981127144	0.0266197890507283	12.6965919972338	0.152900094269188	0.516481691681742	5.63490566037736	3.04424087689953	10.2831504813835	2	113	0.00858550760368219
SPAC12G12.17	0	10	2	100	508	300	0	0	0.0196850393700787	9.38898925363706	0.00929728784483565	0.525639636497703	0	0.0472302222517651	2.67024935340833	1	99	1
SPAC1327.01c	28	681	74	100	3188	300	0.28	133.548983143734	0.213613550815558	101.885258918357	0.0276244083430738	0.0607894791147605	1.31077826725404	0.880666137977193	1.93796859417856	22	106	1
SPAC139.01c	18	188	24	100	2750	300	0.18	85.8529177352573	0.0683636363636364	32.6067647156129	0.0571591505893238	0.158373101586094	2.63297872340426	1.5718766412064	4.35526029361758	7	111	1
SPAC139.02c	1	78	37	100	1235	300	0.01	4.76960654084763	0.0631578947368421	30.1238307843008	0.000661553141401155	0.084819711825921	0.158333333333333	0.00817018129630426	1.04752344105012	6	95	1
SPAC139.03	16	89	19	100	2287	300	0.16	76.313704653562	0.0389156099693922	18.5612147851088	0.101642845771506	0.313504296258629	4.1114606741573	2.32457188279434	7.16984325543484	4	112	0.109261822193631
SPAC139.04c	2	57	13	100	1553	300	0.02	9.53921308169525	0.0367031551835158	17.5059609033042	0.00592813233664939	0.146092904423384	0.544912280701754	0.092063895188165	2.26882280569515	3	99	1
SPAC139.05	0	39	6	100	1851	300	0	0	0.0210696920583468	10.0494141055136	0.00234390037330292	0.125706278271577	0	0.0433855959098371	2.32682321080689	2	98	1
SPAC139.06	1	31	26	100	1582	300	0.01	4.76960654084763	0.0195954487989886	9.34625807625009	0.00163609062693161	0.219484423903823	0.510322580645161	0.0258829537180581	3.47224358615848	1	100	1
SPAC1399.01c	3	159	27	100	3116	300	0.03	14.3088196225429	0.0510269576379974	24.3378510909747	0.00481789154885185	0.0609330816853538	0.587924528301887	0.150125500662224	1.89867482531562	5	98	1
SPAC1399.02	14	195	36	100	2102	300	0.14	66.7744915718668	0.0927687916270219	44.2470635330774	0.0400489114325408	0.12632908651825	1.5091282051282	0.841828118312008	2.65543739861362	9	105	1
SPAC1399.03	9	226	25	100	2115	300	0.09	42.9264588676286	0.106855791962175	50.9660084270243	0.0191640223328138	0.0797574722420294	0.842256637168141	0.405319072339011	1.68687053791892	10	99	1
SPAC1399.04c	3	45	14	100	612	300	0.03	14.3088196225429	0.0735294117647059	35.070636329762	0.0165507769135196	0.222631693494114	0.408	0.10129075471074	1.36250596418398	7	96	1
SPAC1399.05c	4	92	15	100	1609	300	0.04	19.0784261633905	0.0571783716594158	27.2718335461766	0.0136142391651432	0.122695488499287	0.699565217391304	0.219053108167154	1.97417040995353	5	99	1
SPAC1399.06	1	51	28	100	2211	300	0.01	4.76960654084763	0.0230664857530529	11.001806132213	0.00100567785774732	0.130998981520172	0.433529411764706	0.0222355374347932	2.896387481411	2	99	1
SPAC13A11.01c	55	305	34	100	3460	300	0.55	262.328359746619	0.088150289017341	42.0442195074718	0.133859856983945	0.242393413614391	6.23934426229508	4.6315510516445	8.38681211105794	12	143	1.32662099582927e-16
SPAC13A11.02c	49	586	196	100	2318	300	0.49	233.710720501534	0.252804141501294	120.577628685794	0.061765379988157	0.112884821103984	1.93825938566553	1.43172150812548	2.61667015319034	30	119	1
SPAC13A11.03	3	163	20	100	1299	300	0.03	14.3088196225429	0.125481139337952	59.8495662939309	0.00470096291745998	0.0594183976279848	0.239079754601227	0.0610655082978051	0.771844985187522	11	92	1
SPAC13A11.04c	4	98	35	100	1927	300	0.04	19.0784261633905	0.0508562532433835	24.2564318112645	0.0127983288706427	0.11500289566224	0.786530612244898	0.246623797337285	2.21610579941137	5	99	1
SPAC13A11.05	18	229	53	100	1914	300	0.18	85.8529177352573	0.119644723092999	57.0658253842271	0.0471181842843023	0.129468452292407	1.50445414847162	0.901842047201546	2.47802617687666	12	106	1
SPAC13A11.06	15	38	4	100	2110	300	0.15	71.5440981127144	0.0180094786729858	8.58981272759288	0.207712777364002	0.740836926101328	8.32894736842105	4.38273960238043	15.631659140738	2	113	0.000127283838611641
SPAC13C5.01c	12	109	26	100	1113	300	0.12	57.2352784901715	0.0979335130278527	46.7104324305832	0.0577197926022138	0.205224631319197	1.22532110091743	0.64242129166264	2.28415014658266	9	103	1
SPAC13C5.02	29	216	33	100	1441	300	0.29	138.318589684581	0.149895905621096	71.494449189666	0.0892959845108351	0.200660754897515	1.93467592592593	1.28675513680113	2.89152147807319	16	113	1
SPAC13C5.03	9	139	60	100	2441	300	0.09	42.9264588676286	0.0569438754608767	27.159988085941	0.0308906374231086	0.130872817447558	1.5805035971223	0.754040459498082	3.1946054738949	5	104	1
SPAC13C5.04	27	149	116	100	743	300	0.27	128.779376602886	0.200538358008075	95.6489064046159	0.117610774726013	0.277407767812594	1.34637583892617	0.873848056214274	2.06113971484757	21	106	1
SPAC13C5.05c	17	171	16	100	1652	300	0.17	81.0833111944096	0.103510895883777	49.3706246056262	0.0583563373199354	0.167062463534866	1.64233918128655	0.964046692525332	2.75987189759598	10	107	1
SPAC13C5.06c	12	88	33	100	880	300	0.12	57.2352784901715	0.1	47.6960654084763	0.0709522224822169	0.256245398994886	1.2	0.624379557843509	2.25495951115499	10	102	1
SPAC13C5.07	0	750	83	100	4610	300	0	0	0.162689804772234	77.5966356970872	0.000121222980350088	0.00639339503699042	0	0.00558837939413904	0.294735511205258	13	87	1
SPAC13D6.01	15	45	0	100	1431	300	0.15	71.5440981127144	0.0314465408805031	14.998762707068	0.177933614382943	0.616101910855215	4.77	2.54623002181992	8.81641834433812	3	112	0.068779681593999
SPAC13D6.02c	99	387	242	100	1046	300	0.99	472.191047543915	0.369980879541109	176.466322304783	0.203849375364688	0.320752880280272	2.67581395348837	2.13226446631464	3.35507512773165	53	146	1.29111828659034e-06
SPAC13D6.03c	12	59	13	100	1087	300	0.12	57.2352784901715	0.0542778288868445	25.8883887681702	0.10383655872832	0.389968704368617	2.21084745762712	1.12870339337684	4.23895981648686	5	107	1
SPAC13D6.04c	2	40	9	100	1714	300	0.02	9.53921308169525	0.0233372228704784	11.1309370848253	0.00836032650796309	0.211005400062266	0.857	0.143295996346487	3.61663255706724	2	100	1
SPAC13D6.05	1	51	41	100	830	300	0.01	4.76960654084763	0.0614457831325301	29.307220913642	0.00100567785774732	0.130998981520172	0.162745098039216	0.00834712621930274	1.08729154661743	5	96	1
SPAC13F5.01c	16	84	16	100	2911	300	0.16	76.313704653562	0.0288560632085194	13.7632067822467	0.107413268484264	0.333070626793294	5.5447619047619	3.12680024557693	9.6956859459528	3	113	0.00318838599684633
SPAC13F5.02c	31	115	26	100	1174	300	0.31	147.857802766276	0.0979557069846678	46.7210180747425	0.177647666827776	0.407073098099816	3.16469565217391	2.08558360855809	4.77903817169184	11	120	0.0138820380934536
SPAC13F5.03c	4	202	7	100	2209	300	0.04	19.0784261633905	0.0914440923494794	43.6152340991951	0.00627746293063387	0.055104212159263	0.437425742574257	0.138669156137702	1.21725204659812	8	96	1
SPAC13F5.04c	2	96	21	100	2346	300	0.02	9.53921308169525	0.040920716112532	19.5175715226501	0.00355531698172827	0.0856309093369068	0.48875	0.0834077363913453	2.00890113304383	4	98	1
SPAC13F5.05	5	70	8	100	1977	300	0.05	23.8480327042381	0.0354071825998988	16.8878329721464	0.025433326767129	0.183858040544451	1.41214285714286	0.50281687018614	3.63487346156379	3	102	1
SPAC13F5.06c	1	108	17	100	2828	300	0.01	4.76960654084763	0.0381895332390382	18.2149047528834	0.000479316182354025	0.0609454403550575	0.261851851851852	0.0135550616369718	1.72353705324103	3	98	1
SPAC13F5.07c	0	8	6	100	1144	300	0	0	0.00699300699300699	3.33538918940393	0.0116892782926356	0.673070909790981	0	0.133725343667751	7.69993120800883	0	100	1
SPAC13G6.01c	78	379	74	100	4022	300	0.78	372.029310186115	0.0942317255096967	44.9448254346407	0.160047010052306	0.264308586334033	8.27746701846966	6.43709074430377	10.6304913423548	15	163	9.32075209947583e-30
SPAC13G6.02c	0	425	145	100	1590	300	0	0	0.267295597484277	127.489483010078	0.000213971404503224	0.0112928932235798	0	0.00340214533160127	0.179557002254919	21	79	1
SPAC13G6.03	9	364	46	100	3896	300	0.09	42.9264588676286	0.093429158110883	44.5620323631554	0.0119616507323911	0.0492432944944082	0.963296703296703	0.466025912533957	1.91851875350215	9	100	1
SPAC13G6.04	18	20	60	100	505	300	0.18	85.8529177352573	0.0396039603960396	18.8895308548421	0.455771614271887	1.7739496981983	4.545	2.30164665207303	8.95844597590139	4	114	0.144655635663985
SPAC13G6.05c	25	43	14	100	1131	300	0.25	119.240163521191	0.0380194518125553	18.1337826044605	0.344987979201224	0.97562562999984	6.57558139534884	3.90181404476584	11.0343258752982	4	121	2.0962135713926e-06
SPAC13G6.06c	134	713	76	100	3730	300	1.34	639.127276473582	0.191152815013405	91.1723716789372	0.155572988799495	0.226907414576375	7.01009817671809	5.80287248222118	8.4636465636988	37	197	1.07946611794211e-39
SPAC13G6.07c	45	681	321	100	1057	300	0.45	214.632294338143	0.644276253547777	307.294423303428	0.0482717490667515	0.0901654086303619	0.698458149779736	0.510232387635563	0.953048369222925	56	89	1
SPAC13G6.08	0	31	6	100	2130	300	0	0	0.0145539906103286	6.94168088104584	0.00295316473031761	0.159112070807008	0	0.0629024087557651	3.38908710818928	1	99	1
SPAC13G6.09	1	125	4	100	1572	300	0.01	4.76960654084763	0.0795165394402036	37.9262606619563	0.000414597968080589	0.0525615288383548	0.12576	0.00651748005822686	0.826267233338938	7	94	1
SPAC13G6.10c	77	1460	348	100	1922	300	0.77	367.259703645267	0.759625390218522	362.311422978019	0.0416430233516232	0.0666971050896178	1.01365753424658	0.800378908818197	1.28191835982245	76	101	1
SPAC13G6.11c	12	75	184	100	1342	300	0.12	57.2352784901715	0.0558867362146051	26.6557742595806	0.0826895391668443	0.302819251267094	2.1472	1.10969361561905	4.06383435200441	5	107	1
SPAC13G6.12c	1	123	11	100	2897	300	0.01	4.76960654084763	0.0424577148774594	20.2506594588974	0.000421290135410667	0.0534261867289411	0.235528455284553	0.012204775222847	1.54775662953742	4	97	1
SPAC13G6.13	0	0	0	100	147	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.14	8	231	38	100	1272	300	0.08	38.156852326781	0.181603773584906	86.6178546333177	0.0158955256177511	0.0721977613178428	0.440519480519481	0.202191085857794	0.91835552396296	16	92	1
SPAC13G6.15c	0	34	13	100	1351	300	0	0	0.0251665433012583	12.0034509540207	0.00269086889544985	0.144693076160053	0	0.0363536387775275	1.95480345892232	2	98	1
SPAC13G7.01c	3	202	16	100	2449	300	0.03	14.3088196225429	0.0824826459779502	39.340976776285	0.00380143374255943	0.0478265396362182	0.363712871287129	0.0930971123552805	1.17127195569098	7	96	1
SPAC13G7.02c	7	545	10	100	2162	300	0.07	33.3872457859334	0.252081406105458	120.232912338666	0.00559909609729441	0.0279002553840832	0.277688073394495	0.121052457623505	0.603203521403878	21	86	1
