V4	Mcs6as_Cdk9as_DMSOr1_pr_counts	Mcs6as_Cdk9as_DMSOr1gb_counts	Mcs6as_Cdk9as_DMSOr1term_counts	Mcs6as_Cdk9as_DMSOr1pr_map	Mcs6as_Cdk9as_DMSOr1gb_map	Mcs6as_Cdk9as_DMSOr1term_map	Mcs6as_Cdk9as_DMSOr1pr_density	Mcs6as_Cdk9as_DMSOr1pr_densityRPKM	Mcs6as_Cdk9as_DMSOr1gb_density	Mcs6as_Cdk9as_DMSOr1gb_densityRPKM	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high	Mcs6as_Cdk9as_DMSOr1pause_index_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high_scaled	Mcs6as_Cdk9as_DMSOr1_ExpPR	Mcs6as_Cdk9as_DMSOr1_ExpGB	Mcs6as_Cdk9as_DMSOr1Fexact_Pval
SPAC11E3.09	2	408	50	100	1333	300	0.02	3.47792033580016	0.306076519129782	53.2254875096199	0.00084608408311346	0.0198594545696233	0.065343137254902	0.0112783008279024	0.264726529413078	23	79	1
SPAC11E3.10	26	372	55	100	1069	300	0.26	45.2129643654021	0.34798877455566	60.5138617828654	0.0459541400253423	0.105522822421116	0.747150537634409	0.491249756870909	1.12803897168173	32	94	1
SPAC11E3.11c	37	1012	35	100	3255	300	0.37	64.341526212303	0.310906298003072	54.0653668176615	0.0259497147287075	0.05128613521523	1.19006916996047	0.844663214419427	1.66936370125574	32	105	1
SPAC11E3.12	3	218	0	100	2724	300	0.03	5.21688050370025	0.0800293685756241	13.9167884215205	0.00352473352564161	0.0442822662478868	0.374862385321101	0.0960137412384775	1.20624893259244	7	96	1
SPAC11E3.13c	224	3860	271	100	2103	300	2.24	389.527077609618	1.83547313361864	319.181466861356	0.0505960258537426	0.0665395928978693	1.22039378238342	1.06403442370421	1.39932763864219	209	115	1
SPAC11E3.14	44	682	95	100	2681	300	0.44	76.5142473876036	0.254382693024991	44.2361370573613	0.0469671257823555	0.0883273633176708	1.72967741935484	1.25918864222495	2.36805661054675	29	115	1
SPAC11E3.15	231	2106	853	100	406	300	2.31	401.699798784919	5.1871921182266	902.032047684131	0.0955215535486602	0.125918751322835	0.445327635327635	0.38781750740756	0.511230130370711	277	54	1
SPAC11G7.01	146	1776	432	100	2966	300	1.46	253.888184513412	0.598786244099798	104.126542757604	0.0691807141704185	0.0976337927082631	2.43826576576577	2.05189998229461	2.89581829172708	92	154	6.7718697124971e-08
SPAC11G7.02	285	1361	117	100	2923	300	2.85	495.603647851523	0.465617516250428	80.9690314236063	0.183913883729792	0.238386097141158	6.12090374724467	5.37580282142181	6.96802561943604	122	263	2.56737940421369e-55
SPAC11G7.03	18	475	98	100	1164	300	0.18	31.3012830222015	0.40807560137457	70.962721628225	0.0229412481725221	0.0617854472848936	0.441094736842105	0.267036128728157	0.719182606396162	34	84	1
SPAC11G7.04	63	779	1320	93	363	300	0.67741935483871	117.800527502909	2.14600550964187	373.181810136133	0.0620109684035712	0.10526979364868	0.315665244937679	0.242042812155875	0.410891775209362	106	50	1
SPAC11G7.05c	15	364	3	100	1975	296	0.15	26.0844025185012	0.184303797468354	32.0496962590192	0.0236738828113772	0.0705153671846514	0.813873626373626	0.4675591855247	1.39267850189686	17	98	1
SPAC11G7.06c	5	225	51	100	2860	300	0.05	8.69480083950041	0.0786713286713287	13.6806306915216	0.00809554777007272	0.05576526166522	0.635555555555556	0.23153266622408	1.59488648362529	7	98	1
SPAC11H11.01	8	43	9	100	1378	300	0.08	13.9116813432007	0.0312046444121916	5.4263633686287	0.0808957432945332	0.411184877419853	2.56372093023256	1.11474334259867	5.66612761084557	3	105	1
SPAC11H11.02c	4	159	7	100	2839	300	0.04	6.95584067160033	0.056005635787249	9.73915698119454	0.00795280847927952	0.0702292317166568	0.714213836477988	0.225780232726746	1.99380788843589	5	99	1
SPAC11H11.03c	21	109	10	100	1081	300	0.21	36.5181635259017	0.100832562442183	17.5343809714254	0.117314050577227	0.313472782681232	2.08266055045872	1.26816488673982	3.38864078078412	11	110	1
SPAC11H11.04	0	112	31	100	1498	300	0	0	0.0747663551401869	13.0015713487857	0.0008131346553243	0.0431091845553948	0	0.012180757136758	0.645775584639814	6	94	1
SPAC11H11.05c	5	8	17	100	59	300	0.05	8.69480083950041	0.135593220338983	23.5791209206791	0.178328055323484	2.09816142532908	0.36875	0.105213552640855	1.23791524094416	12	93	1
SPAC11H11.06	85	1390	73	100	1533	300	0.85	147.811614271507	0.906718851924331	157.67479669805	0.0488096511223309	0.0765183231775825	0.937446043165468	0.748251951705332	1.17302589431234	87	98	1
SPAC1250.01	65	876	132	100	3829	300	0.65	113.032410913505	0.228780360407417	39.7839933946323	0.0571848283741412	0.0961034385275255	2.84115296803653	2.18960707844587	3.67980066121895	30	135	6.36536456877845e-06
SPAC1250.02	35	78	17	100	718	300	0.35	60.8636058765029	0.108635097493036	18.8912107376332	0.295269870771201	0.679703020094419	3.22179487179487	2.12003767213723	4.88026768427792	13	122	0.0075016609314474
SPAC1250.03	18	257	60	100	937	300	0.18	31.3012830222015	0.274279615795091	47.6961326734601	0.0420712825022746	0.115117814280705	0.656264591439689	0.394207917046313	1.0786539198102	25	93	1
SPAC1250.04c	5	62	19	100	574	300	0.05	8.69480083950041	0.10801393728223	18.7831934511856	0.0285943883410718	0.208563073360613	0.462903225806452	0.164131789077752	1.19715204108992	10	95	1
SPAC1250.05	40	1139	606	100	605	300	0.4	69.5584067160033	1.88264462809917	327.384401857553	0.0252749670563387	0.0486051886634335	0.212467076382792	0.152913550690849	0.294061391413773	91	49	1
SPAC1250.07	37	5	42	100	38	300	0.37	64.341526212303	0.131578947368421	22.8810548407906	2.78338454406114	21.3871141446535	2.812	1.05768612674323	8.12710337496832	15	122	1
SPAC1296.01c	24	499	67	100	2107	300	0.24	41.735044029602	0.236829615567157	41.1837268050375	0.0311973112922884	0.0735291113456186	1.01338677354709	0.657327348928516	1.54925837605218	23	101	1
SPAC1296.02	38	346	60	100	937	300	0.38	66.0804863802031	0.369263607257204	64.2134704475377	0.0773895612526233	0.155230728401842	1.02907514450867	0.72514018893708	1.45451192512525	37	101	1
SPAC1296.03c	6	95	14	100	1536	300	0.06	10.4337610074005	0.0618489583333333	10.7552874967779	0.0249877595788878	0.14933038174998	0.970105263157895	0.383811987131716	2.29371466367969	6	100	1
SPAC1296.04	7	214	90	100	1425	300	0.07	12.1727211753006	0.150175438596491	26.1149105916223	0.0141466578534415	0.0716623571256215	0.466121495327103	0.201589874411541	1.02118858904011	13	94	1
SPAC1296.05c	9	90	24	100	846	300	0.09	15.6506415111007	0.106382978723404	18.4995762542562	0.047138051667472	0.204737075175364	0.846	0.398787917106813	1.73207565598358	10	99	1
SPAC1296.06	44	435	39	100	1968	300	0.44	76.5142473876036	0.221036585365854	38.4373817599866	0.0732304968168364	0.139257968114884	1.99062068965517	1.44117617735534	2.74059681250091	26	118	1
SPAC12B10.01c	172	1792	78	100	5138	300	1.72	299.101148878814	0.348773841961853	60.650381877714	0.0818159382249918	0.112554098284859	4.9315625	4.20370290600008	5.78302956987605	70	202	8.03037999607574e-33
SPAC12B10.02c	50	203	28	100	489	300	0.5	86.9480083950041	0.415132924335378	72.1899619803102	0.178516580248882	0.339021735081091	1.20443349753695	0.872946077417035	1.65781628454653	44	106	1
SPAC12B10.03	10	399	97	100	2213	300	0.1	17.3896016790008	0.180298237686399	31.3531453679229	0.0126294568545504	0.0481824288462746	0.554636591478697	0.279489880191201	1.06627715036806	16	94	1
SPAC12B10.04	50	194	68	100	1314	300	0.5	86.9480083950041	0.147640791476408	25.6741455534715	0.18651825849336	0.355291148624351	3.38659793814433	2.45084991660276	4.66852569292398	19	131	7.28788253389407e-06
SPAC12B10.05	24	389	18	100	1942	300	0.24	41.735044029602	0.200308959835221	34.8329302426948	0.0399054763937479	0.0945963535517083	1.19814910025707	0.774964351566585	1.83706118597417	20	104	1
SPAC12B10.06c	4	104	54	100	498	300	0.04	6.95584067160033	0.208835341365462	36.3156340284354	0.0120746883594801	0.108217665143438	0.191538461538462	0.0601319480302107	0.538923972414321	17	87	1
SPAC12B10.07	8	507	47	100	1782	300	0.08	13.9116813432007	0.284511784511784	49.4754660564165	0.00729347727982458	0.0326493808417532	0.281183431952663	0.129969765126474	0.581811966600043	23	85	1
SPAC12B10.08c	9	144	37	100	2191	300	0.09	15.6506415111007	0.0657234139662255	11.4290398985674	0.0298411634926398	0.12622455622266	1.369375	0.653819892123739	2.76558002683847	6	103	1
SPAC12B10.09	4	88	38	100	1167	300	0.04	6.95584067160033	0.0754070265638389	13.1129815574299	0.0142185425472842	0.128422001712952	0.530454545454546	0.165930391526807	1.49868475999015	7	97	1
SPAC12B10.10	13	96	23	100	1169	300	0.13	22.6064821827011	0.0821214713430282	14.2805967594874	0.0724555378772597	0.248084114394149	1.58302083333333	0.847005237785166	2.9001032972676	8	105	1
SPAC12B10.11	13	293	31	100	1512	300	0.13	22.6064821827011	0.193783068783069	33.6981037827198	0.0243579819411418	0.0791255417924591	0.670853242320819	0.368292686950065	1.19637819190198	18	95	1
SPAC12B10.12c	34	680	43	100	2295	300	0.34	59.1246457086028	0.296296296296296	51.524745715558	0.0348594219827109	0.0713618958209775	1.1475	0.800023734503215	1.63775550909143	30	104	1
SPAC12B10.13	22	311	66	100	952	300	0.22	38.2571236938018	0.326680672268908	56.8084676698451	0.044735779816779	0.11080737213564	0.673440514469453	0.425884623855736	1.05488618273129	30	92	1
SPAC12B10.14c	9	412	55	100	2206	300	0.09	15.6506415111007	0.186763372620127	32.4774065809082	0.0105787829720196	0.043459608366738	0.481893203883495	0.233367952362752	0.958718960570241	17	92	1
SPAC12B10.15c	14	37	30	100	251	300	0.14	24.3454423506012	0.147410358565737	25.6340741881685	0.195124049672104	0.723425077382621	0.94972972972973	0.489761364676982	1.81579694423038	14	100	1
SPAC12B10.16c	2	212	69	100	1872	300	0.02	3.47792033580016	0.113247863247863	19.693352328783	0.00162304701254378	0.0383776092462577	0.176603773584906	0.0303834400748196	0.718428845089944	10	92	1
SPAC12G12.01c	7	701	43	100	3100	300	0.07	12.1727211753006	0.226129032258065	39.3229379902567	0.00435808248132312	0.0216646720118837	0.309557774607703	0.135100556921017	0.671604832368396	19	88	1
SPAC12G12.02	0	568	335	100	2301	300	0	0	0.246849196001738	42.9260919325183	0.000160080757546604	0.00844525196389496	0	0.00368345823114736	0.194325247689223	19	81	1
SPAC12G12.03	161	1842	1096	100	2891	300	1.61	279.972587031913	0.637149775164303	110.797807999722	0.0741462994283905	0.102986723322518	2.52687839305103	2.14356951647477	2.97734617125401	101	160	2.79134144714541e-09
SPAC12G12.04	641	4947	735	100	2131	300	6.41	1114.67346762395	2.3214453308306	403.690096227204	0.119233694920977	0.140801971478076	2.7612108348494	2.54087003876603	3.0004900121978	517	224	1.46662432032249e-20
SPAC12G12.05c	58	194	2	100	1251	300	0.58	100.859689738205	0.155075939248601	26.967088135301	0.220511720107299	0.404603588506901	3.7401030927835	2.75860161854231	5.06159089222133	21	137	3.92405486384201e-08
SPAC12G12.06c	79	537	188	100	1638	300	0.79	137.377853264107	0.327838827838828	57.0098663102774	0.11531381626121	0.187437884740196	2.40972067039106	1.88884031035862	3.0702325520444	44	135	0.000303313208507221
SPAC12G12.07c	47	361	135	100	1327	300	0.47	81.7311278913039	0.272042200452148	47.3070550574175	0.0948948851997533	0.178107648526399	1.72767313019391	1.25925512660073	2.36348849594531	31	116	1
SPAC12G12.08	2	195	16	100	1186	300	0.02	3.47792033580016	0.164418212478921	28.5916722378175	0.00176350856451503	0.0417544926677487	0.121641025641026	0.0209152115751482	0.495208283039499	14	88	1
SPAC12G12.09	9	401	63	100	2798	300	0.09	15.6506415111007	0.143316654753395	24.9221954012842	0.0108666799948667	0.0446617276844111	0.627980049875312	0.304049706256371	1.24963514060982	13	96	1
SPAC12G12.10	19	560	79	100	1189	300	0.19	33.0402431901016	0.470984020185029	81.9022450819214	0.0208550845843042	0.0545375282612913	0.403410714285714	0.247966955707377	0.648451211026753	38	81	1
SPAC12G12.11c	4	217	22	100	1362	300	0.04	6.95584067160033	0.159324522760646	27.7058998850454	0.00584773558851752	0.0512535144234498	0.251059907834101	0.0796461587156087	0.698072866447386	14	90	1
SPAC12G12.12	17	289	54	100	1209	300	0.17	29.5623228543014	0.23904052936311	41.5681959076198	0.0348774831854956	0.097828927322843	0.711176470588235	0.421668771712642	1.18275173133317	22	95	1
SPAC12G12.13c	48	1019	81	100	2129	300	0.48	83.4700880592039	0.478628464067637	83.2315834236817	0.0348656762636362	0.0634532504770933	1.00286555446516	0.742290247652815	1.35091970265732	47	101	1
SPAC12G12.14c	3	331	188	100	1844	300	0.03	5.21688050370025	0.179501084598698	31.2145236212	0.00232799023869985	0.0290681764594934	0.167129909365559	0.0429281400016252	0.536017173913058	15	88	1
SPAC12G12.15	108	625	100	100	1759	300	1.08	187.807698133209	0.355315520181922	61.7879536633059	0.140108077779865	0.212949845071377	3.039552	2.46450108814783	3.74578777480552	54	154	3.36377397324313e-10
SPAC12G12.16c	14	159	27	100	1991	300	0.14	24.3454423506012	0.0798593671521848	13.8872258511358	0.0488990096890033	0.155650434283205	1.75308176100629	0.973579282908056	3.09900014657862	8	106	1
SPAC12G12.17	4	76	39	100	508	300	0.04	6.95584067160033	0.149606299212598	26.015939519765	0.0164028074013098	0.149328469928046	0.267368421052632	0.0833262615986537	0.758588627234472	13	91	1
SPAC1327.01c	162	1536	118	100	3188	300	1.62	281.711547199813	0.481806775407779	83.7842791058509	0.0893932089359824	0.124378546805579	3.36234375	2.84985550087912	3.96518807216187	85	177	2.42486535304042e-17
SPAC139.01c	20	642	88	100	2750	300	0.2	34.7792033580016	0.233454545454545	40.5968155560674	0.0194140935470174	0.0494345045416788	0.856697819314642	0.53388757254298	1.35944887489617	22	98	1
SPAC139.02c	13	439	89	100	1235	300	0.13	22.6064821827011	0.355465587044534	61.8140496929665	0.0163268101149579	0.0525759784839871	0.365717539863326	0.20163610491973	0.649313334277241	29	84	1
SPAC139.03	16	162	28	100	2287	300	0.16	27.8233626864013	0.0708351552251858	12.3179513423618	0.0569745412521515	0.168663218811608	2.25876543209877	1.30300775843671	3.85732781422146	7	109	1
SPAC139.04c	3	205	23	100	1553	300	0.03	5.21688050370025	0.132002575660013	22.9547221132979	0.00374629128267587	0.0471194138648563	0.227268292682927	0.0581799036199563	0.731764497321219	12	91	1
SPAC139.05	1	79	46	100	1851	300	0.01	1.73896016790008	0.0426796326310103	7.42181811259354	0.000653273939375048	0.083726477547001	0.234303797468354	0.0120921006178321	1.54977709939499	4	97	1
SPAC139.06	33	157	66	100	1582	300	0.33	57.3856855407027	0.0992414664981037	17.2576957244193	0.141764695087726	0.310204210420114	3.32522292993631	2.24271747628782	4.90743060884621	12	121	0.00196826692847595
SPAC1399.01c	8	366	18	100	3116	300	0.08	13.9116813432007	0.117458279845956	20.4255270042179	0.0100802857925155	0.0453370338330346	0.681092896174863	0.314101705294784	1.41270197423736	11	97	1
SPAC1399.02	78	587	107	100	2102	300	0.78	135.638893096206	0.279257849666984	48.5618277144314	0.104150865001483	0.169303643543732	2.79311754684838	2.18925118233117	3.55876258728924	38	140	1.65735083282638e-06
SPAC1399.03	17	781	107	100	2115	300	0.17	29.5623228543014	0.369267139479905	64.2140846869959	0.0130270578059206	0.0358535959973478	0.460371318822023	0.27552227259522	0.758303555343905	31	86	1
SPAC1399.04c	24	278	46	100	612	300	0.24	41.735044029602	0.454248366013072	78.9919814830429	0.0555545032243519	0.133061070377075	0.528345323741007	0.339993559733034	0.814333750707697	38	86	1
SPAC1399.05c	65	290	37	100	1609	300	0.65	113.032410913505	0.180236171535115	31.3423523114372	0.169668863002773	0.295605964318464	3.60637931034483	2.72997200571462	4.75629996588409	25	140	6.97924625356657e-09
SPAC1399.06	0	173	107	100	2211	300	0	0	0.0782451379466305	13.6065178221038	0.000526053330832881	0.0278290767896377	0	0.011631039144715	0.61530088781889	7	93	1
SPAC13A11.01c	191	871	28	100	3460	300	1.91	332.141392068916	0.251734104046243	43.7755579838431	0.186903766277703	0.257200002157296	7.58737083811711	6.46687031320851	8.89912007464245	58	233	1.22706650899504e-54
SPAC13A11.02c	260	2183	682	100	2318	300	2.6	452.129643654021	0.941760138050043	163.768336778511	0.104503483626691	0.135710192156646	2.76078790655062	2.42239075046671	3.14576225419105	174	186	7.12695288547161e-15
SPAC13A11.03	17	619	54	100	1299	300	0.17	29.5623228543014	0.476520400307929	82.8649995327291	0.0164126468046979	0.0453043641357502	0.356752827140549	0.213200281993025	0.588503690123395	37	80	1
SPAC13A11.04c	21	374	25	100	1927	300	0.21	36.5181635259017	0.194084068500259	33.7504464345942	0.035219387542098	0.0886087849135981	1.08200534759358	0.678677597936228	1.70749128528504	19	102	1
SPAC13A11.05	64	723	96	100	1914	300	0.64	111.293450745605	0.377742946708464	65.6879938031222	0.0679565179649759	0.115091112910142	1.69427385892116	1.30068775384964	2.20284390110011	44	120	1
SPAC13A11.06	9	67	4	100	2110	300	0.09	15.6506415111007	0.0317535545023697	5.52181664688652	0.0625945062694623	0.278437636642376	2.83432835820896	1.32074408228566	5.87503413315413	3	106	1
SPAC13C5.01c	100	566	129	100	1113	300	1	173.896016790008	0.508535489667565	88.432296049546	0.141994816314459	0.219637326854759	1.96643109540636	1.58040230557993	2.44456344789347	67	133	0.0367822237649143
SPAC13C5.02	289	486	83	100	1441	300	2.89	502.559488523124	0.337265787647467	58.6491770714393	0.512704960755099	0.689621133073851	8.56890946502058	7.38807848448097	9.9374405275942	98	291	2.56818644789774e-70
SPAC13C5.03	20	204	168	100	2441	300	0.2	34.7792033580016	0.0835723064317903	14.5328912024423	0.0601689265879795	0.158042353235199	2.39313725490196	1.46872349801258	3.85781384247121	9	111	1
SPAC13C5.04	112	157	369	100	743	300	1.12	194.763538804809	0.211305518169583	36.7451879354392	0.555778583133852	0.915370566793371	5.30038216560509	4.12943487268452	6.80120331127475	36	176	1.38358035571437e-20
SPAC13C5.05c	56	438	31	100	1652	300	0.56	97.3817694024046	0.265133171912833	46.1056025145421	0.0958166217530537	0.170224149198821	2.11214611872146	1.58289059136045	2.81210294476453	32	124	0.178071871185779
SPAC13C5.06c	151	392	33	100	880	300	1.51	262.582985352912	0.445454545454545	77.4627711155491	0.317838335756415	0.466666025102961	3.38979591836735	2.79697735465646	4.10666102090605	77	174	2.32768559680231e-14
SPAC13C5.07	0	2474	65	100	4610	300	0	0	0.536659436008677	93.3229382946812	3.67414970594591e-05	0.00193654487710994	0	0.00169378301444106	0.089274718834768	34	66	1
SPAC13D6.01	8	42	1	100	1431	300	0.08	13.9116813432007	0.0293501048218029	5.10386632088075	0.0826958279021044	0.421677040355616	2.72571428571429	1.18337729727911	6.03419844748887	3	105	1
SPAC13D6.02c	327	1986	690	100	1046	300	3.27	568.639974903327	1.89866156787763	330.169683886192	0.14621499742474	0.18538702429851	1.72226586102719	1.52940887306278	1.93914827416242	279	148	0.0132281474712184
SPAC13D6.03c	100	288	46	100	1087	300	1	173.896016790008	0.264949402023919	46.0736456628541	0.274744608530898	0.438486158200222	3.77430555555556	2.98647389473086	4.76634453963641	41	159	3.65893080006266e-13
SPAC13D6.04c	10	266	67	100	1714	300	0.1	17.3896016790008	0.155192532088681	26.9873631657772	0.0188654580921439	0.0725910318052393	0.644360902255639	0.323353951699346	1.2442102851418	14	96	1
SPAC13D6.05	11	156	61	100	830	300	0.11	19.1285618469009	0.187951807228916	32.6840706255919	0.0362702110380235	0.133459632652439	0.58525641025641	0.301042751615595	1.10771495101525	17	94	1
SPAC13F5.01c	13	293	38	100	2911	300	0.13	22.6064821827011	0.100652696667812	17.5031030297054	0.0243579819411418	0.0791255417924591	1.29156996587031	0.709060854306639	2.30334452157849	10	103	1
SPAC13F5.02c	72	285	35	100	1174	300	0.72	125.205132088806	0.242759795570698	42.2149614865011	0.193395268279475	0.329558032767183	2.96589473684211	2.27046044960104	3.86901130468672	33	139	2.07880294724065e-06
SPAC13F5.03c	3	131	12	100	2209	300	0.03	5.21688050370025	0.0593028519692168	10.3125297417343	0.00583360109219697	0.0741673467624246	0.50587786259542	0.128864248126631	1.63835668998196	5	98	1
SPAC13F5.04c	7	202	15	100	2346	300	0.07	12.1727211753006	0.0861040068201194	14.9731438156785	0.014975492890166	0.0759825774377308	0.812970297029703	0.351325063203294	1.78255126668917	8	99	1
SPAC13F5.05	13	270	83	100	1977	300	0.13	22.6064821827011	0.136570561456753	23.7490766481043	0.0264041220616582	0.0859634270339041	0.951888888888889	0.522009493158983	1.69949695246028	13	100	1
SPAC13F5.06c	5	414	21	100	2828	300	0.05	8.69480083950041	0.146393210749646	25.4571962344637	0.00442089996303151	0.0301473831782555	0.341545893719807	0.125023050954531	0.852567996281065	13	92	1
SPAC13F5.07c	0	6	9	100	1144	300	0	0	0.00524475524475524	0.912042046101442	0.0157393406208896	0.93492067967121	0	0.180058056702977	10.6954925754386	0	100	1
SPAC13G6.01c	63	1291	68	100	4022	300	0.63	109.554490577705	0.32098458478369	55.8179407448783	0.0375695149596405	0.0632620332297712	1.96271107668474	1.51104589167674	2.5443989765014	39	124	0.298263685847923
SPAC13G6.02c	1	2294	222	100	1590	300	0.01	1.73896016790008	1.44276729559748	250.891485859295	2.27460983882945e-05	0.00283309115121328	0.00693112467306016	0.000361662964373882	0.0450461493042911	59	42	1
SPAC13G6.03	62	1015	27	100	3896	300	0.62	107.815530409805	0.260523613963039	45.3040187479102	0.0468513168600674	0.0794813050354572	2.37982266009852	1.82532730486823	3.09659164418141	33	129	0.002413956288262
SPAC13G6.04	58	368	448	100	505	300	0.58	100.859689738205	0.728712871287129	126.720265700442	0.118282836349251	0.209576252068981	0.795923913043478	0.59732832356372	1.05836007294835	66	92	1
SPAC13G6.05c	25	111	23	100	1131	300	0.25	43.4740041975021	0.0981432360742706	17.0667178281971	0.14237978055656	0.353807010045006	2.5472972972973	1.61031531809469	4.00155728360902	11	114	1
SPAC13G6.06c	324	2066	64	100	3730	300	3.24	563.423094399627	0.553887399463807	96.3188125169322	0.139242814122824	0.17659951922572	5.84956437560503	5.19375696678134	6.58716206711937	151	273	2.35683357936074e-57
SPAC13G6.07c	155	2922	654	100	1057	300	1.55	269.538826024513	2.76442762535478	480.722952753457	0.044976210456067	0.062531951608534	0.560694729637235	0.475398544520628	0.660962728502204	187	68	1
SPAC13G6.08	1	55	20	100	2130	300	0.01	1.73896016790008	0.0258215962441315	4.4902727340143	0.000933722173271147	0.121222376687452	0.387272727272727	0.0198882822906754	2.58203662344273	2	99	1
