V4	WT_DMSOr1_pr_counts	WT_DMSOr1gb_counts	WT_DMSOr1term_counts	WT_DMSOr1pr_map	WT_DMSOr1gb_map	WT_DMSOr1term_map	WT_DMSOr1pr_density	WT_DMSOr1pr_densityRPKM	WT_DMSOr1gb_density	WT_DMSOr1gb_densityRPKM	WT_DMSOr1pause_index_CI_low	WT_DMSOr1pause_index_CI_high	WT_DMSOr1pause_index_scaled	WT_DMSOr1pause_index_CI_low_scaled	WT_DMSOr1pause_index_CI_high_scaled	WT_DMSOr1_ExpPR	WT_DMSOr1_ExpGB	WT_DMSOr1Fexact_Pval
SPBC354.07c	58	1257	516	100	2297	300	0.58	94.1914717742263	0.547235524597301	88.8705508085527	0.0351318102999473	0.0604673120450324	1.05987271280827	0.806977682589789	1.38893415767439	55	103	1
SPBC354.08c	93	1017	42	100	3491	300	0.93	151.031153017294	0.291320538527643	47.3101901413428	0.0735092184401755	0.113637537306815	3.1923598820059	2.56620681574653	3.96708642738092	43	150	1.56136462378154e-10
SPBC354.09c	45	1195	420	100	3095	300	0.45	73.0795901696583	0.38610662358643	62.7033640299707	0.0276271952064155	0.0511601396983668	1.16548117154812	0.85506169163856	1.58340632366445	40	105	1
SPBC354.10	276	2277	428	100	3183	300	2.76	448.221486373904	0.715362865221489	116.17427780662	0.106758513740051	0.137594785820521	3.85818181818182	3.39812349234582	4.37964203266719	156	220	1.28474032202852e-29
SPBC354.11c	0	52	2	100	3865	300	0	0	0.0134540750323415	2.18492953216745	0.00175540185204023	0.0937274199558428	0	0.0678462815813548	3.62256478129332	1	99	1
SPBC354.12	10	206	29	100	1438	300	0.1	16.2399089265907	0.143254520166898	23.2644036083289	0.0242723056574283	0.094092029453965	0.698058252427184	0.349035755353819	1.35304338354802	13	97	1
SPBC354.13	296	1405	30	100	2543	300	2.96	480.701304227086	0.552497050727487	89.7250178602438	0.185476179347882	0.239259398924527	5.35749466192171	4.71665924081664	6.08436651465072	140	256	1.09442221302283e-47
SPBC354.14c	7	801	73	100	2142	300	0.07	11.3679362486135	0.373949579831933	60.7290711960746	0.00381591642334593	0.0189497857285074	0.187191011235955	0.0817369297880699	0.405904410304629	29	78	1
SPBC354.15	10	237	226	100	1563	300	0.1	16.2399089265907	0.151631477927063	24.6248139193986	0.0211416889976733	0.0816042104267975	0.659493670886076	0.330444599033633	1.27547380897084	14	96	1
SPBC359.01	9	291	60	100	2159	300	0.09	14.6159180339317	0.134784622510422	21.8888999427416	0.0149297820673311	0.061738491682067	0.667731958762887	0.322333994833677	1.33293403541583	12	97	1
SPBC359.02	0	17	8	100	1570	300	0	0	0.010828025477707	1.75846147612766	0.00541762860743838	0.297388981119444	0	0.0850567691367826	4.66900700357526	1	99	1
SPBC359.03c	64	2363	148	100	1957	300	0.64	103.935417130181	1.20746039856924	196.090469052294	0.0209533107442719	0.0349413723817441	0.530038087177317	0.410056291265402	0.683802657510733	89	75	1
SPBC359.04c	0	164	19	100	3194	300	0	0	0.0513462742642455	8.33858817771096	0.000554961309371332	0.029364742413766	0	0.0177254642213203	0.937909872695685	4	96	1
SPBC359.05	4	354	19	100	4664	300	0.04	6.4959635706363	0.0759005145797599	12.3261744425667	0.00359810792808708	0.0312852226335517	0.527005649717514	0.167815753765981	1.45914278362885	7	97	1
SPBC359.06	0	12	1	100	824	300	0	0	0.0145631067961165	2.36503528057147	0.00771806013949717	0.431135285113533	0	0.0635968155494566	3.55255474933552	1	99	1
SPBC36.01c	9	1927	172	100	4113	300	0.09	14.6159180339317	0.468514466326283	76.0863226392909	0.00227557470132494	0.00923242178630959	0.192096523092891	0.0935943874654947	0.379729508070913	34	75	1
SPBC36.02c	7	891	38	100	4508	300	0.07	11.3679362486135	0.197648624667258	32.0979566406219	0.00343169003389593	0.0170291842608912	0.354163860830528	0.154700586728028	0.767675626480975	17	90	1
SPBC36.03c	97	1971	114	100	2345	300	0.97	157.52711658793	0.840511727078891	136.498338994927	0.0399152507010384	0.0606161300211757	1.15405885337392	0.93601262893935	1.42144824899657	89	108	1
SPBC36.04	409	566	411	100	1366	300	4.09	664.212275097561	0.414348462664714	67.2898129754785	0.635007009270465	0.822273377911316	9.87091872791519	8.67419574663455	11.2322543422686	149	360	2.21430115253926e-94
SPBC36.05c	25	377	37	100	1931	300	0.25	40.5997723164768	0.195235629207664	31.7060883755811	0.043251354345271	0.100880286486158	1.28050397877984	0.835183652407183	1.94799833204772	20	105	1
SPBC36.06c	6	229	29	100	1546	300	0.06	9.74394535595444	0.148124191461837	24.0552337916512	0.0105305426272615	0.0608940355512293	0.405065502183406	0.162802189017463	0.941421789622005	13	93	1
SPBC36.07	8	1502	46	100	3745	300	0.08	12.9919271412726	0.401068090787717	65.1330926775415	0.00247161246079841	0.0109748773875614	0.199467376830892	0.0925618866569005	0.411009158164175	30	78	1
SPBC36.08c	20	409	25	100	4635	300	0.2	32.4798178531815	0.0882416396979504	14.3303619222775	0.0303489539110392	0.0779245869237334	2.26650366748166	1.40667401377667	3.61180460391504	9	111	1
SPBC36.09	97	363	24	100	1939	300	0.97	157.52711658793	0.187209902011346	30.4027175882024	0.212202673708217	0.33620443505887	5.18134986225895	4.11460984320232	6.51900399579149	31	166	2.89417203665365e-21
SPBC36.10	29	552	189	100	1309	300	0.29	47.0957358871131	0.421695951107716	68.4830384070137	0.0354778925924326	0.0773084103737897	0.687699275362319	0.464405614034942	1.01196709179291	38	91	1
SPBC36.11	94	809	280	100	1885	300	0.94	152.655143909953	0.429177718832891	69.6980706716812	0.0932818776478962	0.144582479526456	2.1902348578492	1.75836339366284	2.72537973907369	58	136	0.0011113223298648
SPBC36.12c	24	161	17	100	1195	300	0.24	38.9757814238178	0.134728033472803	21.87970993457	0.0947110617863607	0.232785713088673	1.78136645962733	1.13179718834701	2.78178927140965	14	110	1
SPBC36.13	5	11	169	100	478	300	0.05	8.11995446329537	0.0230125523012552	3.73721753540791	0.138028241968496	1.41059911473824	2.17272727272727	0.65977499660941	6.74266376844881	2	103	1
SPBC365.01	44	876	130	100	1617	300	0.44	71.4555992769993	0.541743970315399	87.9787273945175	0.0366454567913663	0.0686147685610156	0.812191780821918	0.592557036316393	1.10950080763162	50	94	1
SPBC365.02c	7	124	58	100	1260	300	0.07	11.3679362486135	0.0984126984126984	15.9821325944226	0.0241866399396345	0.124931319666759	0.711290322580645	0.304751663239394	1.57413462780116	9	98	1
SPBC365.03c	289	111	588	100	354	300	2.89	469.333367978472	0.313559322033898	50.9217483291404	2.08036769606797	3.26046306501249	9.21675675675676	7.3645016440806	11.5420392501442	92	297	4.72520763544943e-47
SPBC365.04c	95	309	122	100	673	300	0.95	154.279134802612	0.459138187221397	74.5636234519545	0.242633239768628	0.389231025275682	2.06909385113269	1.63292170364286	2.61952480010534	61	134	0.0257242709133464
SPBC365.05c	85	221	112	100	1203	300	0.85	138.039225876021	0.183707398171239	29.8339141544186	0.29711765557824	0.49741835205772	4.62692307692308	3.57432539660623	5.98394277525437	28	157	1.45149956407394e-15
SPBC365.06	40	679	12	100	3220	300	0.4	64.959635706363	0.210869565217391	34.2450253452022	0.0422358608750398	0.0818507050016595	1.89690721649485	1.35999472017628	2.63559270105344	24	116	1
SPBC365.07c	36	121	26	100	1512	300	0.36	58.4636721357267	0.080026455026455	12.9962234134754	0.201458654644849	0.437745484562551	4.49851239669422	3.04605485823012	6.61871172658577	10	126	1.27177478371916e-06
SPBC365.08c	33	132	55	100	929	300	0.33	53.5916994577494	0.142088266953714	23.0750051486542	0.167514999970691	0.371435416281658	2.3225	1.55621434972772	3.4506350172566	16	117	1
SPBC365.09c	7	477	88	100	1645	300	0.07	11.3679362486135	0.289969604863222	47.0907997445823	0.00639258892776047	0.0319027733664203	0.241404612159329	0.10515808786166	0.524800621877615	24	83	1
SPBC365.10	6	567	102	100	2259	300	0.06	9.74394535595444	0.250996015936255	40.761524397419	0.00428188312924575	0.0244143825899688	0.239047619047619	0.0967277398896614	0.551520902707395	21	85	1
SPBC365.11	35	172	7	100	1337	300	0.35	56.8396812430676	0.128646222887061	20.8920294343576	0.139043559028341	0.296535034074864	2.72063953488372	1.85901238420892	3.96467340558093	15	120	0.0513491062597848
SPBC365.12c	16	1098	161	100	2501	300	0.16	25.9838542825452	0.439024390243902	71.2971611411301	0.00859061263893957	0.0243318251445701	0.364444444444444	0.214851222099879	0.608538946865699	35	81	1
SPBC365.13c	127	579	128	100	2249	300	1.27	206.246843367702	0.257447754557581	41.809280873704	0.180148818459257	0.26690537361391	4.93303972366148	4.05154692714869	6.00270185257685	46	181	4.29145199117982e-25
SPBC365.14c	29	839	104	100	1670	300	0.29	47.0957358871131	0.502395209580838	81.5885244874828	0.0234219260874899	0.0506860658333544	0.577234803337306	0.391146165661081	0.846457299417018	43	86	1
SPBC365.15	12	588	53	100	2988	300	0.12	19.4878907119089	0.196787148594378	31.9580537109617	0.0109893096116215	0.0369940306922544	0.609795918367347	0.328360571195249	1.10538163708456	18	94	1
SPBC365.16	300	2895	508	100	2348	300	3	487.197267797722	1.23296422487223	200.232267216696	0.0918411565982904	0.116904126651025	2.43316062176166	2.15643035692786	2.74490889376607	220	180	1.31518049661468e-11
SPBC365.20c	7	406	0	100	3430	300	0.07	11.3679362486135	0.118367346938776	19.2227493416788	0.00750277961328502	0.0375232061245243	0.591379310344827	0.257345340735676	1.28704597007118	11	96	1
SPBC36B7.02	18	266	232	100	1723	300	0.18	29.2318360678633	0.154381892048752	25.071478667865	0.0406710609834112	0.111157261828704	1.16593984962406	0.700762380744176	1.91523962130856	15	103	1
SPBC36B7.03	118	664	166	100	2095	300	1.18	191.630925333771	0.316945107398568	51.4715967888127	0.145375972850948	0.21708648282551	3.7230421686747	3.04562663122736	4.54796181519444	52	166	5.58708784522669e-16
SPBC36B7.04	10	176	33	100	1225	300	0.1	16.2399089265907	0.143673469387755	23.3324405802447	0.0283324703235663	0.11044699034295	0.696022727272727	0.347072761463687	1.35297563170114	13	97	1
SPBC36B7.05c	32	157	23	100	1042	300	0.32	51.9677085650904	0.150671785028791	24.4689606667442	0.136737984756304	0.302337330846824	2.12382165605096	1.42480980116069	3.15035498742391	17	115	1
SPBC36B7.06c	5	31	105	100	757	300	0.05	8.11995446329537	0.0409511228533686	6.65042505580334	0.0551695094846635	0.434472259261205	1.22096774193548	0.417633186798903	3.28895500260732	4	101	1
SPBC36B7.07	4	316	62	100	1795	300	0.04	6.4959635706363	0.176044568245125	28.5894775532182	0.00402790611738951	0.0350757013695688	0.227215189873418	0.0723009148071418	0.62960883958376	15	89	1
SPBC36B7.08c	14	463	3	100	1923	300	0.14	22.735872497227	0.240769630785231	39.1007687624104	0.0170625439943167	0.0525728655319455	0.5814686825054	0.32811272101071	1.01097620417931	22	92	1
SPBC36B7.09	13	1519	45	100	5611	300	0.13	21.111881604568	0.270718232044199	43.9643943316545	0.00474768450935538	0.0150979159361988	0.480204081632653	0.26639257781993	0.847144063180115	24	89	1
SPBC3B8.01c	20	387	31	100	1633	300	0.2	32.4798178531815	0.236987140232701	38.4864957415224	0.0320536759616915	0.0824086289383396	0.843927648578811	0.523436528454422	1.34573291056309	22	98	1
SPBC3B8.02	283	971	258	100	2402	300	2.83	459.589422622518	0.404246461282265	65.6492571512057	0.254730063012755	0.333411934639295	7.00067971163749	6.11861611356637	8.00855467003587	110	273	3.06057799825181e-62
SPBC3B8.03	94	1192	1017	100	1317	300	0.94	152.655143909953	0.905087319665907	146.985356419865	0.0635486106273536	0.0977553540797243	1.03857382550336	0.836935201962247	1.28743801322997	92	102	1
SPBC3B8.04c	32	1116	88	100	3113	300	0.32	51.9677085650904	0.358496627047864	58.2195257374727	0.0198361556202654	0.0412217550260929	0.892616487455197	0.617499524458862	1.28323323396227	34	98	1
SPBC3B8.05	7	234	171	100	1447	300	0.07	11.3679362486135	0.161713890808569	26.2621885889581	0.0129519320055827	0.0654590747511034	0.432863247863248	0.187414456120781	0.947192811648466	14	93	1
SPBC3B8.06	14	979	58	100	2026	300	0.14	22.735872497227	0.483218163869694	78.4741897291823	0.00810563491905221	0.0247482553566552	0.289724208375894	0.164220163459998	0.501399653525835	37	77	1
SPBC3B8.07c	13	717	54	100	2341	300	0.13	21.111881604568	0.306279367791542	49.7394903902843	0.0100300066959262	0.032079028870307	0.424449093444909	0.234802456751632	0.750970065853888	26	87	1
SPBC3B8.08	15	123	70	100	697	300	0.15	24.3598633898861	0.176470588235294	28.6586628116307	0.0685847745290027	0.21334526934502	0.85	0.478035878467149	1.48701652733479	17	98	1
SPBC3B8.09	136	703	59	100	1737	300	1.36	220.862761401634	0.404720782959125	65.7262865595469	0.160298887623591	0.23334341698946	3.3603413940256	2.78439167802177	4.05317515310692	67	169	1.28038029385515e-14
SPBC3B8.10c	52	1092	46	100	2051	300	0.52	84.4475264182718	0.532423208191126	86.4650441142715	0.0356781111655639	0.0633904135404477	0.976666666666667	0.731758060005716	1.30013738171458	52	100	1
SPBC3B8.11	6	517	261	100	2790	300	0.06	9.74394535595444	0.185304659498208	30.093307939238	0.00469390650531471	0.0267884289859353	0.323791102514507	0.13095999149828	0.747397168707595	16	90	1
SPBC3B9.01	29	366	243	100	966	300	0.29	47.0957358871131	0.37888198757764	61.5300897218655	0.0532388605793332	0.117196549123473	0.765409836065574	0.514287393196359	1.13211866453275	35	94	1
SPBC3B9.02c	21	145	94	100	1173	300	0.21	34.1038087458406	0.123614663256607	20.0749087327848	0.0890904839614386	0.233176068843353	1.6988275862069	1.04503137686767	2.73515528753254	13	108	1
SPBC3B9.03	17	292	180	100	1854	300	0.17	27.6078451752043	0.157497303128371	25.577418589884	0.0345243623234464	0.0968087452513848	1.07938356164384	0.640081677476696	1.79483413696067	15	102	1
SPBC3B9.04	12	318	92	100	987	300	0.12	19.4878907119089	0.322188449848024	52.3231108273136	0.0202134039071716	0.0687798755638585	0.372452830188679	0.199506296563783	0.678857371815284	27	85	1
SPBC3B9.05	43	127	31	100	700	300	0.43	69.8316083843402	0.181428571428571	29.4638347668146	0.235970868045808	0.484485533143109	2.37007874015748	1.65179607632066	3.39139873200176	21	122	0.274886143295363
SPBC3B9.06c	64	300	69	100	1042	300	0.64	103.935417130181	0.287907869481766	46.7559757963265	0.161332318853546	0.281615723765013	2.22293333333333	1.68108276245395	2.93443584163144	36	128	0.0335951101337591
SPBC3B9.07c	23	830	162	100	776	300	0.23	37.3517905311587	1.06958762886598	173.700056817916	0.0178765003542338	0.0425683383767642	0.215036144578313	0.138721642748854	0.33033030580369	63	60	1
SPBC3B9.08c	81	133	47	100	963	300	0.81	131.543262305385	0.138110072689512	22.428950023225	0.457697185269799	0.809825179715248	5.86488721804511	4.40762389414817	7.79861648065784	21	160	1.12960086591876e-18
SPBC3B9.09	21	280	76	100	1685	300	0.21	34.1038087458406	0.166172106824926	26.986198809765	0.0468456384130377	0.118868305158413	1.26375	0.789349007259686	2.00293094191926	17	104	1
SPBC3B9.10	28	385	94	100	1144	300	0.28	45.4717449944541	0.336538461538462	54.6535396567958	0.0485658616673364	0.108197142873836	0.832	0.555593457474328	1.23777531447669	32	96	1
SPBC3B9.11c	33	283	51	100	1246	300	0.33	53.5916994577494	0.227126805778491	36.8851864063016	0.0798998983269078	0.169335350244507	1.45293286219081	0.995552733153271	2.10991846404656	24	109	1
SPBC3B9.12	11	273	26	100	542	300	0.11	17.8638998192498	0.503690036900369	81.7988032649312	0.0209226272982913	0.0755092404262204	0.218388278388278	0.113400639956739	0.409260083110115	37	74	1
SPBC3B9.13c	521	700	1355	100	485	300	5.21	846.099255075378	1.44329896907216	234.390438115743	0.663408557838182	0.834999184337643	3.60978571428571	3.21753150551518	4.04974604403757	366	255	8.72846735727724e-25
SPBC3B9.14c	36	185	696	100	1168	300	0.36	58.4636721357267	0.158390410958904	25.7224584881788	0.133898456249369	0.281642139247633	2.27286486486486	1.56393396899263	3.28958018641235	18	118	0.960462900625411
SPBC3B9.15c	17	1942	104	100	4014	300	0.17	27.6078451752043	0.483806676631789	78.5697636657679	0.00525641523693196	0.0143698073264616	0.351380020597322	0.210992507610449	0.576804066084169	38	79	1
SPBC3B9.16c	35	1684	124	100	3420	300	0.35	56.8396812430676	0.492397660818713	79.9649316736222	0.0146432605545836	0.0293575395601448	0.710807600950119	0.500799510966759	1.00402785295695	44	91	1
SPBC3B9.17	0	15	44	100	636	300	0	0	0.0235849056603774	3.83016719966763	0.00615095181701504	0.339527058120729	0	0.0391200535562157	2.15939208964784	2	98	1
SPBC3B9.18c	32	71	45	100	519	300	0.32	51.9677085650904	0.136801541425819	22.2164457377253	0.290590487860431	0.696457034447137	2.33915492957746	1.50816463199564	3.61461200878064	15	117	1
SPBC3B9.19	42	340	125	100	1094	300	0.42	68.2076174916811	0.310786106032907	50.4713805762418	0.0884253566829956	0.171976396829493	1.35141176470588	0.967373402111972	1.88142178131466	33	109	1
SPBC3B9.21	74	144	82	100	759	300	0.74	120.175326056771	0.189723320158103	30.8108944061801	0.38447338520915	0.686217121729803	3.90041666666667	2.91815299373745	5.2083879539292	27	147	6.40496609129776e-10
SPBC3B9.22c	51	172	12	100	1119	300	0.51	82.8235355256128	0.153708668453977	24.9621477692011	0.214222170562794	0.409502056875882	3.31796511627907	2.39714608859766	4.58232801644112	20	131	1.35261701312422e-05
SPBC3D6.02	213	10024	2198	100	2865	300	2.13	345.910060136383	3.49877835951134	568.198419127908	0.018506909950559	0.0243896563379326	0.608783918595371	0.530222970083516	0.698763654081769	243	70	1
SPBC3D6.03c	0	198	12	100	2118	300	0	0	0.0934844192634561	15.1817845489375	0.000459557779400578	0.0242991940891064	0	0.00973343376770425	0.514656930807273	8	92	1
SPBC3D6.04c	19	153	15	100	2030	300	0.19	30.8558269605224	0.0753694581280788	12.2399313584649	0.0747405189816511	0.203998960905195	2.52091503267974	1.51723253532752	4.14117890637546	8	111	1
SPBC3D6.05	1	661	92	100	1673	300	0.01	1.62399089265907	0.395098625224148	64.1636569066137	7.88634453768923e-05	0.00984747225697558	0.0253101361573374	0.00131938544115541	0.164748210859201	28	73	1
SPBC3D6.06c	78	1003	337	100	1436	300	0.78	126.671289627408	0.698467966573816	113.430561652998	0.0613270433491376	0.098475893985406	1.1167298105683	0.880656342493616	1.41411383763043	73	105	1
SPBC3D6.07	6	167	23	100	1371	300	0.06	9.74394535595444	0.12180889861415	19.7816541994213	0.01437993768641	0.0838815789241887	0.492574850299401	0.19714894568068	1.15001644705063	11	95	1
SPBC3D6.08c	44	223	476	100	682	300	0.44	71.4555992769993	0.326979472140762	53.101168484307	0.140852414816534	0.275557952545116	1.34565022421525	0.960613469048759	1.87930523635769	35	109	1
SPBC3D6.09	29	128	40	100	976	300	0.29	47.0957358871131	0.131147540983607	21.298241215201	0.148213468060591	0.344411013013888	2.21125	1.44656344827137	3.36145148701555	14	115	1
SPBC3D6.10	58	196	2	100	2534	300	0.58	94.1914717742263	0.0773480662983425	12.5612555233299	0.21834115559089	0.400326764559523	7.49857142857143	5.53276488267315	10.1442802139383	11	147	3.79971533156705e-20
SPBC3D6.11c	14	347	100	100	1823	300	0.14	22.735872497227	0.190345584201865	30.91194952017	0.0227022954898655	0.0703533391724267	0.735504322766571	0.413862846780249	1.28254137311334	18	96	1
SPBC3D6.12	48	1409	77	100	2708	300	0.48	77.9515628476355	0.520310192023634	84.4979013204075	0.0252634548399393	0.0458011433299583	0.922526614620298	0.684134357065555	1.24029496137527	50	98	1
SPBC3D6.13c	180	1440	74	100	2466	300	1.8	292.318360678633	0.583941605839416	94.8315849727926	0.106719362069174	0.146355967268842	3.0825	2.63169946862583	3.60913815284964	103	177	1.91340576274201e-15
