V4	ePRO_Cdk9as_30sec_r2_pr_counts	ePRO_Cdk9as_30sec_r2gb_counts	ePRO_Cdk9as_30sec_r2term_counts	ePRO_Cdk9as_30sec_r2pr_map	ePRO_Cdk9as_30sec_r2gb_map	ePRO_Cdk9as_30sec_r2term_map	ePRO_Cdk9as_30sec_r2pr_density	ePRO_Cdk9as_30sec_r2pr_densityRPKM	ePRO_Cdk9as_30sec_r2gb_density	ePRO_Cdk9as_30sec_r2gb_densityRPKM	ePRO_Cdk9as_30sec_r2pause_index_CI_low	ePRO_Cdk9as_30sec_r2pause_index_CI_high	ePRO_Cdk9as_30sec_r2pause_index_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_low_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_high_scaled	ePRO_Cdk9as_30sec_r2_ExpPR	ePRO_Cdk9as_30sec_r2_ExpGB	ePRO_Cdk9as_30sec_r2Fexact_Pval
SPBC25B2.07c	37	123	23	100	1738	300	0.37	212.81613261321	0.070771001150748	40.7059750434248	0.204718561937069	0.440433652662325	5.22813008130081	3.55800860646626	7.6547368832712	9	128	1.66793352303156e-08
SPBC25B2.08	6	98	9	100	1307	300	0.06	34.5107242075475	0.0749808722264728	43.1274033708194	0.0242425880755174	0.14462973923213	0.800204081632653	0.316850626147013	1.89031069176394	7	99	1
SPBC25B2.09c	28	428	11	100	2000	300	0.28	161.050046301888	0.214	123.088249673586	0.0437478487981553	0.0971877677205345	1.30841121495327	0.874956975963106	1.94375535441069	22	106	1
SPBC25B2.10	1	146	8	100	1018	300	0.01	5.75178736792458	0.143418467583497	82.491253017386	0.000355331563741332	0.0449268694617307	0.0697260273972603	0.00361727531888676	0.457355531120419	12	89	1
SPBC25B2.11	5	73	4	100	1366	300	0.05	28.7589368396229	0.0534407027818448	30.7379559193627	0.0244209626132942	0.176037100928082	0.935616438356164	0.333590349297599	2.4046667986776	5	100	1
SPBC25D12.02c	8	210	21	100	2073	300	0.08	46.0142989433967	0.101302460202605	58.2670210933026	0.0174626282773467	0.0795264340518855	0.789714285714286	0.362000284189397	1.64858297789559	9	99	1
SPBC25D12.03c	1	177	7	100	2262	300	0.01	5.75178736792458	0.0782493368700265	45.0073547357494	0.000293415086723515	0.0369944290319505	0.127796610169492	0.0066370492616859	0.836813984702721	7	94	1
SPBC25D12.04	20	246	14	100	1247	300	0.2	115.035747358492	0.197273456295108	113.467497394503	0.0500854700050526	0.130549263085464	1.01382113821138	0.624565810963006	1.62794931067574	19	101	1
SPBC25D12.05	5	136	14	100	1797	300	0.05	28.7589368396229	0.0756816917084029	43.5304998351554	0.0133022918870994	0.0929578516140538	0.660661764705882	0.239042185211175	1.67045259350455	7	98	1
SPBC25D12.06	19	246	0	100	2822	300	0.19	109.283959990567	0.0871722182849043	50.1396063965077	0.0469920811255133	0.125463725450373	2.17959349593496	1.32611652936198	3.54058633220952	9	110	1
SPBC25H2.02	4	215	67	100	2472	300	0.04	23.0071494716983	0.0869741100323625	50.0256587420625	0.00590160190044921	0.0517355565351422	0.459906976744186	0.145887598979104	1.27890295754872	8	96	1
SPBC25H2.03	1	117	8	100	2785	300	0.01	5.75178736792458	0.0420107719928187	24.1637027665054	0.000442728847975229	0.0561996970150585	0.238034188034188	0.0123299984161101	1.56516156186938	4	97	1
SPBC25H2.04c	4	335	65	100	967	300	0.04	23.0071494716983	0.346432264736298	199.260472415174	0.00380089537810964	0.033072211582831	0.115462686567164	0.0367546583063202	0.319808286005976	26	78	1
SPBC25H2.05	37	74	116	100	389	300	0.37	212.81613261321	0.190231362467866	109.417034762576	0.330570638435237	0.754188568704476	1.945	1.28591978351307	2.93379353226041	21	116	1
SPBC25H2.06c	5	192	4	100	2072	300	0.05	28.7589368396229	0.0926640926640927	53.2984157645521	0.0094699304526331	0.0654798425269748	0.539583333333333	0.196216958978558	1.35674233715892	8	97	1
SPBC25H2.07	36	166	114	100	642	300	0.36	207.064345245285	0.258566978193146	148.722227893377	0.148698004316054	0.315012951104741	1.39228915662651	0.95464118770907	2.02238314609244	27	109	1
SPBC25H2.08c	0	84	2	100	1659	300	0	0	0.0506329113924051	29.122974014808	0.00108489951852016	0.0576348941756412	0	0.0179984830122495	0.956162894373888	4	96	1
SPBC25H2.09	2	28	45	100	774	300	0.02	11.5035747358492	0.0361757105943152	20.8074995222078	0.0117687294574852	0.307314068338505	0.552857142857143	0.0910899660009356	2.37861088894003	3	99	1
SPBC25H2.10c	28	73	4	100	957	300	0.28	161.050046301888	0.0762800417972832	43.8746580834373	0.242247694877439	0.604306037412253	3.67068493150685	2.31831043997709	5.78320877803526	9	119	0.00528689060072018
SPBC25H2.11c	14	209	50	100	3406	300	0.14	80.5250231509442	0.0613623018203171	35.2942912476875	0.0374155725911735	0.117704959591036	2.28153110047847	1.27437440245537	4.00903092367068	6	108	1
SPBC25H2.12c	14	217	67	100	2023	300	0.14	80.5250231509442	0.107266435986159	61.6973731507481	0.0360606777330528	0.113285511138039	1.30516129032258	0.729507510539658	2.29176589032254	11	103	1
SPBC25H2.13c	1	264	69	100	6823	300	0.01	5.75178736792458	0.0386926571889198	22.2551936850665	0.000197051979154076	0.0247367590002789	0.25844696969697	0.0134448565376826	1.68778906658903	3	98	1
SPBC25H2.14	1	47	13	100	869	300	0.01	5.75178736792458	0.0540851553509781	31.1086313339995	0.00108964984752419	0.142490214044753	0.184893617021277	0.00946905717498518	1.23823996004891	5	96	1
SPBC25H2.15	10	50	34	100	951	300	0.1	57.5178736792458	0.0525762355415352	30.240732744083	0.0953082235786257	0.408036320400422	1.902	0.906381206232731	3.88042540700801	5	105	1
SPBC25H2.16c	18	179	11	100	1991	300	0.18	103.532172622642	0.089904570567554	51.7111973309141	0.0599643529421452	0.166533157751767	2.00212290502793	1.19389026707811	3.31567517083768	9	109	1
SPBC25H2.18	2	60	8	100	1029	300	0.02	11.5035747358492	0.0583090379008746	33.5381187634086	0.00563865156310302	0.138568272531168	0.343	0.0580217245843301	1.42586752434572	5	97	1
SPBC26H8.01	0	173	20	100	2123	300	0	0	0.0814884597268017	46.8704293288249	0.000526053330832881	0.0278290767896377	0	0.0111681122135821	0.590811300244009	7	93	1
SPBC26H8.02c	2	65	3	100	1850	300	0.02	11.5035747358492	0.0351351351351351	20.2089826440593	0.00521428186049791	0.127612882496478	0.569230769230769	0.0964642144192114	2.36083832618485	3	99	1
SPBC26H8.03	86	342	8	100	2998	300	0.86	494.653713641514	0.114076050700467	65.614118740167	0.197078255851043	0.320515060720773	7.53883040935672	5.90840611041426	9.60904152040878	19	167	3.16176346457537e-29
SPBC26H8.04c	3	198	6	100	4705	300	0.03	17.2553621037737	0.0420828905419766	24.2051838225094	0.00387753272843034	0.0488030603886251	0.712878787878788	0.182437914872647	2.29618399128481	4	99	1
SPBC26H8.05c	2	59	0	100	1165	300	0.02	11.5035747358492	0.0506437768240343	29.1292235800472	0.00573195183624123	0.14098889810648	0.394915254237288	0.0667772388922103	1.64252066294049	4	98	1
SPBC26H8.06	8	205	34	100	1185	300	0.08	46.0142989433967	0.172995780590717	99.503494550594	0.0178823882290378	0.0814960341231923	0.462439024390244	0.211906300514098	0.965728004359829	15	93	1
SPBC26H8.07c	18	419	15	100	1681	300	0.18	103.532172622642	0.249256395002974	143.366978415253	0.0259751883886401	0.0701325490422729	0.722147971360382	0.436642916813041	1.17892814940061	23	95	1
SPBC26H8.08c	36	578	5	100	1414	300	0.36	207.064345245285	0.408769448373409	235.115494954767	0.0437965308634201	0.0881755192475725	0.880692041522491	0.61928294640876	1.24680184216067	39	97	1
SPBC26H8.09c	7	113	343	100	1973	300	0.07	40.2625115754721	0.05727318803852	32.9423199480729	0.0264840269218873	0.137412158985458	1.22221238938053	0.522529851168836	2.71114189678308	5	102	1
SPBC26H8.10	8	254	42	100	3086	300	0.08	46.0142989433967	0.0823071937783539	47.3413477463656	0.0144730244459768	0.06557865195064	0.971968503937008	0.446637534402844	2.02375719919675	8	100	1
SPBC26H8.11c	11	87	83	100	719	300	0.11	63.2696610471704	0.121001390820584	69.5974271223141	0.063932255190373	0.243673972197058	0.909080459770115	0.459672914818782	1.75201586009685	11	100	1
SPBC26H8.12	7	86	22	100	1490	300	0.07	40.2625115754721	0.0577181208053691	33.1982358148667	0.0345364454566039	0.182039953305544	1.21279069767442	0.514593037303399	2.71239530425261	5	102	1
SPBC26H8.13c	11	117	11	100	986	300	0.11	63.2696610471704	0.118661257606491	68.2514322563059	0.0480108205100544	0.179311806344548	0.927008547008547	0.473386690229136	1.76801441055725	11	100	1
SPBC26H8.14c	2	21	29	100	300	300	0.02	11.5035747358492	0.07	40.2625115754721	0.0154410000460713	0.418616073048669	0.285714285714286	0.0463230001382138	1.25584821914601	6	96	1
SPBC26H8.16	8	31	1	100	681	300	0.08	46.0142989433967	0.0455212922173275	26.1828793547228	0.109508952152164	0.585856736117267	1.75741935483871	0.745755964156236	3.98968437295858	4	104	1
SPBC27.01c	36	89	91	100	546	300	0.36	207.064345245285	0.163003663003663	93.7562409789904	0.269535586243905	0.605025040866023	2.2085393258427	1.47166430089172	3.30343672312849	19	117	1
SPBC27.02c	3	84	4	100	1145	300	0.03	17.2553621037737	0.0733624454148472	42.1965186817175	0.0090286602393918	0.116712405001188	0.408928571428571	0.103378159741036	1.3363570372636	7	96	1
SPBC27.03	0	4	2	100	1968	300	0	0	0.00203252032520325	1.1690624731554	0.0240893601812892	1.52670069174082	0	0.474078608367772	30.0454696134593	0	100	1
SPBC27.04	3	145	11	100	2999	300	0.03	17.2553621037737	0.0483494498166055	27.8095754701255	0.00527731767854363	0.0669020978774866	0.62048275862069	0.158266757179523	2.00639391534582	4	99	1
SPBC27.05	3	1	25	100	126	300	0.03	17.2553621037737	0.00793650793650794	4.56491060946395	0.281109371130232	74.8083338953006	3.78	0.354197807624093	94.2585007080787	0	103	1
SPBC27.06c	8	180	36	100	515	300	0.08	46.0142989433967	0.349514563106796	201.033344898335	0.0203252606467087	0.0930137962516491	0.228888888888889	0.10467509233055	0.479021050695993	27	81	1
SPBC27.08c	43	581	43	100	1342	300	0.43	247.326856820757	0.432935916542474	249.015533588985	0.0535950049629702	0.101852196402565	0.993218588640275	0.719244966603059	1.36685647572242	43	100	1
SPBC27B12.01c	1	95	35	100	2125	300	0.01	5.75178736792458	0.0447058823529412	25.713872938957	0.000544287583430178	0.0694118096985982	0.223684210526316	0.0115661111478913	1.47500095609521	4	97	1
SPBC27B12.02	2	100	26	100	656	300	0.02	11.5035747358492	0.152439024390244	87.6796854866552	0.00341511778310214	0.0821436396003927	0.1312	0.0224031726571501	0.538862275778576	13	89	1
SPBC27B12.03c	21	121	18	100	1357	300	0.21	120.787534726416	0.0891672807663965	51.2871239144344	0.106107689617915	0.281205194217191	2.35512396694215	1.4398813481151	3.81595448552728	9	112	1
SPBC27B12.04c	1	82	23	100	2469	300	0.01	5.75178736792458	0.0332118266504658	19.102736499385	0.000629634692181988	0.0806095457282941	0.30109756097561	0.0155456805499733	1.99024968403158	3	98	1
SPBC27B12.05	1	120	28	100	1902	300	0.01	5.75178736792458	0.0630914826498423	36.2888792928996	0.000431743514635606	0.0547778594814043	0.1585	0.00821176164836922	1.04187488733631	5	96	1
SPBC27B12.06	15	93	32	100	2882	300	0.15	86.2768105188687	0.0322692574600972	18.5605907431293	0.0897994534789543	0.285154257837131	4.64838709677419	2.58802024926346	8.21814571086613	3	112	0.0459792830815738
SPBC27B12.07	5	151	26	100	1393	300	0.05	28.7589368396229	0.108399138549892	62.3488795805177	0.0120013549907256	0.083565315374225	0.461258278145695	0.167178875020808	1.16406484316295	10	95	1
SPBC27B12.08	17	323	0	100	8290	300	0.17	97.7803852547179	0.038962605548854	22.4104622417327	0.031254519541451	0.0873913187028026	4.36315789473684	2.59099966998629	7.24474032046234	4	113	0.0165384239548302
SPBC27B12.09c	8	89	1	100	1311	300	0.08	46.0142989433967	0.0678871090770404	39.0472216434239	0.0404310035777144	0.191493353034288	1.17842696629213	0.530050456903835	2.51047785827951	6	102	1
SPBC27B12.10c	29	118	187	100	566	300	0.29	166.801833669813	0.208480565371025	119.913588235884	0.16023401759929	0.374892861599153	1.39101694915254	0.906924539611981	2.12189359665121	22	107	1
SPBC27B12.11c	21	152	9	100	2665	300	0.21	120.787534726416	0.0570356472795497	32.8056915543916	0.085109847757406	0.222107948379444	3.68190789473684	2.26817744273487	5.91917682431219	6	115	0.02898547123479
SPBC27B12.12c	11	726	107	100	3172	300	0.11	63.2696610471704	0.228877679697352	131.645574688312	0.00793058523354979	0.0281579260110907	0.480606060606061	0.251558163608199	0.893169413071796	20	91	1
SPBC27B12.13	16	279	57	100	1541	300	0.16	92.0285978867933	0.18105126541207	104.136838134391	0.0334335685449965	0.0968660360612385	0.883727598566308	0.515211291278395	1.49270561570368	17	99	1
SPBC27B12.14	4	84	2	100	1421	300	0.04	23.0071494716983	0.0591133004926108	34.0007135049729	0.0148789879971182	0.134708917895578	0.676666666666667	0.21143041943905	1.91421372329616	5	99	1
SPBC28E12.01c	1	4	108	100	267	300	0.01	5.75178736792458	0.0149812734082397	8.61690991449376	0.0106420142837121	2.34682041637603	0.6675	0.0284141781375113	6.26601051172399	1	100	1
SPBC28E12.02	0	0	0	100	2103	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC28E12.03	0	512	123	100	3572	300	0	0	0.143337066069429	82.4444325973512	0.000177597193368068	0.00937058673125631	0	0.0063437717471074	0.334717358040475	12	88	1
SPBC28E12.04	40	94	56	100	1437	300	0.4	230.071494716983	0.0654140570633264	37.6247747101538	0.288936000383354	0.624988825331438	6.11489361702128	4.1520103255088	8.98108942001277	8	132	1.06512417015286e-10
SPBC28E12.05	15	161	4	100	5033	300	0.15	86.2768105188687	0.0319888734353268	18.3993198139451	0.0527909544183204	0.161723423416988	4.68913043478261	2.65696873587407	8.13953990057698	3	112	0.0308296519830695
SPBC28E12.06c	18	653	5	100	7829	300	0.18	103.532172622642	0.083407842636352	47.9744175661611	0.0167301077866021	0.0448263576297419	2.15807044410413	1.30980013861308	3.50945553883249	9	109	1
SPBC28F2.02	14	286	37	100	1169	300	0.14	80.5250231509442	0.244653550042772	140.719519865392	0.0274786102673744	0.0855710009789448	0.572237762237762	0.321224954025606	1.00032500144387	22	92	1
SPBC28F2.03	59	253	288	100	510	300	0.59	339.35545470755	0.496078431372549	285.333765506847	0.173830203483239	0.312260048145802	1.18932806324111	0.88653403776452	1.59252624554359	52	107	1
SPBC28F2.04c	5	124	31	100	458	300	0.05	28.7589368396229	0.270742358078603	155.725247515862	0.0145654028836972	0.10214171965737	0.184677419354839	0.0667095452073334	0.467809076030755	22	83	1
SPBC28F2.05c	8	36	82	100	754	300	0.08	46.0142989433967	0.0477453580901857	27.4621147540166	0.0954402634228019	0.497834198293563	1.67555555555556	0.719619586207927	3.75366985513347	4	104	1
SPBC28F2.06c	7	29	22	100	808	300	0.07	40.2625115754721	0.0358910891089109	20.6437912957689	0.096502847735673	0.576435985986173	1.95034482758621	0.779743009704237	4.65760276676828	3	104	1
SPBC28F2.07	4	29	9	100	1225	300	0.04	23.0071494716983	0.0236734693877551	13.6164762179439	0.0411868094997137	0.411235858753941	1.68965517241379	0.504538416371493	5.03763926973578	2	102	1
SPBC28F2.08c	7	250	149	100	2321	300	0.07	40.2625115754721	0.10771219302025	61.9537631185328	0.0121322526490667	0.0612195180522269	0.64988	0.281589583984838	1.42090501399219	10	97	1
SPBC28F2.09	21	198	28	100	1283	300	0.21	120.787534726416	0.154325798908807	88.7649180708548	0.0657942202611785	0.169285184107493	1.36075757575758	0.84413984595092	2.17192891209914	16	105	1
SPBC28F2.10c	10	100	1	100	1639	300	0.1	57.5178736792458	0.061012812690665	35.0932725315716	0.0491713810915733	0.197292562206396	1.639	0.805918936090886	3.23362509456284	6	104	1
SPBC28F2.11	6	259	84	100	1423	300	0.06	34.5107242075475	0.182009838369642	104.68818891725	0.00932296543545309	0.0537642549761816	0.32965250965251	0.132665798146498	0.765065348311065	16	90	1
SPBC28F2.12	116	740	30	100	5344	300	1.16	667.207334679252	0.138473053892216	79.6467562175185	0.128243880800548	0.191469908969661	8.37708108108108	6.85335298998128	10.2321519353387	26	190	1.4108974735438e-42
SPBC29A10.01	69	424	24	100	2417	300	0.69	396.873328386796	0.175424079437319	100.900200413737	0.125105899868595	0.211349592699369	3.93332547169811	3.02380959982395	5.10831965554375	25	144	2.75016196140849e-11
SPBC29A10.02	4	126	7	100	1765	300	0.04	23.0071494716983	0.0713881019830028	41.0609183205948	0.0100012476543048	0.0889688700407363	0.56031746031746	0.17652202109848	1.57030055621899	6	98	1
SPBC29A10.03c	3	55	16	100	1656	300	0.03	17.2553621037737	0.0332125603864734	19.103158528735	0.0136374161305609	0.180618500809123	0.903272727272727	0.225835611122088	2.99104237339908	3	100	1
SPBC29A10.04	7	316	33	100	4242	300	0.07	40.2625115754721	0.0744931636020745	42.8468837403151	0.00962072330999856	0.0483119421611964	0.939683544303798	0.408111082810139	2.04939258647795	7	100	1
SPBC29A10.05	22	90	10	100	2284	300	0.22	126.539322094341	0.0394045534150613	22.6646612571459	0.149075501567014	0.397517498999221	5.58311111111111	3.40488445579059	9.07929967714222	4	118	4.51411291210522e-05
SPBC29A10.06c	0	47	11	100	1089	300	0	0	0.0431588613406795	24.8240593473329	0.00194303656715677	0.1038928146097	0	0.0211596682163372	1.13139275109964	4	96	1
SPBC29A10.07	6	207	7	100	3737	300	0.06	34.5107242075475	0.0553920256890554	31.8603153642063	0.0116357915984721	0.0674536289656269	1.0831884057971	0.434829532034902	2.52074211444548	5	101	1
SPBC29A10.08	212	818	34	100	1554	300	2.12	1219.37892200001	0.526383526383526	302.764611773636	0.222175533774232	0.302240273771796	4.02748166259169	3.45260779485156	4.69681385441371	107	205	1.28327109236214e-25
SPBC29A10.09c	90	45	3	100	2599	300	0.9	517.660863113212	0.0173143516737207	9.95884692407104	1.37924098726588	2.90609645481223	51.98	35.8464732590403	75.52944686057	3	187	1.57058539885908e-77
SPBC29A10.10c	14	350	101	100	5819	300	0.14	80.5250231509442	0.0601477917167898	34.5957308605191	0.0225098721290086	0.0697433378244449	2.3276	1.30984945918701	4.05836482800445	6	108	1
SPBC29A10.11c	3	62	9	100	1947	300	0.03	17.2553621037737	0.0318438623523369	18.3159125224101	0.0121414045432518	0.159537396667709	0.942096774193548	0.236393146457113	3.10619311312029	3	100	1
SPBC29A10.12	5	41	16	100	812	300	0.05	28.7589368396229	0.0504926108374384	29.042276118831	0.0424430870454526	0.322076011331702	0.990243902439024	0.344637866809075	2.61525721201342	5	100	1
SPBC29A10.13	6	93	30	100	565	300	0.06	34.5107242075475	0.164601769911504	94.675438091502	0.0255105262389048	0.152637530693737	0.364516129032258	0.144134473249812	0.862402048419616	14	92	1
SPBC29A10.14	10	124	58	100	1866	300	0.1	57.5178736792458	0.0664523043944266	38.2219524985342	0.0399026527637051	0.158056763384567	1.50483870967742	0.744583500570736	2.94933920475601	6	104	1
SPBC29A10.15	23	117	23	100	2217	300	0.23	132.291109462265	0.0527740189445196	30.3544935519701	0.122430544871792	0.313102428769599	4.35820512820513	2.71428517980763	6.941480845822	6	117	0.00108974715053416
SPBC29A10.16c	0	563	42	100	1439	300	0	0	0.391243919388464	225.035183331587	0.00016150299529158	0.00852037494292799	0	0.00232402810224584	0.122608195428734	28	72	1
SPBC29A10.17	17	124	24	100	1877	300	0.17	97.7803852547179	0.0660628662759723	37.9979559735028	0.0797423964607278	0.23258272795628	2.5733064516129	1.49676478156786	4.36557780373938	7	110	1
SPBC29A3.01	9	253	52	100	2767	300	0.09	51.7660863113212	0.0914347668955548	52.5913337218981	0.0171442874270173	0.0711338447686897	0.984308300395257	0.474382433105569	1.96827348474964	9	100	1
SPBC29A3.02c	21	224	11	100	1259	300	0.21	120.787534726416	0.177918983320095	102.335216077451	0.058314778598821	0.149220259275423	1.1803125	0.734183062559157	1.87868306427757	18	103	1
SPBC29A3.03c	0	77	109	100	1701	300	0	0	0.0452674897119342	26.0368975502759	0.0011838127111161	0.0629364895177057	0	0.0201366542160849	1.07054968669617	4	96	1
SPBC29A3.04	22	1056	363	100	763	300	0.22	126.539322094341	1.38401048492792	796.053402428356	0.0133203637192853	0.0322688493390524	0.158958333333333	0.101634375178147	0.24621132045697	70	52	1
SPBC29A3.05	11	57	6	100	628	300	0.11	63.2696610471704	0.0907643312101911	52.20571337129	0.0956686965822437	0.379840898609665	1.2119298245614	0.60079941453649	2.3854008432687	9	102	1
SPBC29A3.06	2	139	18	100	1699	300	0.02	11.5035747358492	0.0818128310771042	47.0570008323436	0.0024667192416222	0.0587963668883662	0.244460431654676	0.0419095599151611	0.998950273433342	7	95	1
SPBC29A3.07c	1	43	10	100	556	300	0.01	5.75178736792458	0.0773381294964029	44.4832476296326	0.00118892238367991	0.15619027355955	0.129302325581395	0.0066104084532603	0.868417920991096	7	94	1
SPBC29A3.08	1	117	7	100	1413	300	0.01	5.75178736792458	0.0828025477707006	47.6262648299488	0.000442728847975229	0.0561996970150585	0.120769230769231	0.00625575862188999	0.794101718822777	7	94	1
